status,extractor,chars,lines,source,text_path,error
ok,pdf,47,6,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025朝阳一模\细则\2025朝阳一模细则.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区一模__2025朝阳一模__细则__2025朝阳一模细则.pdf.txt,
ok,pdf,9912,389,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025朝阳一模\试卷\2025北京朝阳高三一模政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区一模__2025朝阳一模__试卷__2025北京朝阳高三一模政治（教师版）.pdf.txt,
ok,pdf,2927,162,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025海淀一模\其他材料\EDU_1500334100000021014_61af1789-0742-472d-86cd-e6cb420b0ecb.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区一模__2025海淀一模__其他材料__EDU_1500334100000021014_61af1789-0742-472d-86cd-e6cb420b0ecb.pdf.txt,
ok,docx,995,36,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025海淀一模\细则\2025海淀一模细则.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区一模__2025海淀一模__细则__2025海淀一模细则.docx.txt,
ok,pdf,9334,353,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025海淀一模\试卷\2025北京海淀高三一模政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区一模__2025海淀一模__试卷__2025北京海淀高三一模政治（教师版）.pdf.txt,
ok,doc:ole-utf16-scan,3565,306,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025石景山一模\细则\2025石景山一模细则.doc,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区一模__2025石景山一模__细则__2025石景山一模细则.doc.txt,
ok,pdf,10225,417,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025石景山一模\试卷\2025北京石景山高三一模政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区一模__2025石景山一模__试卷__2025北京石景山高三一模政治（教师版）.pdf.txt,
ok,docx,4009,106,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025西城一模\细则\2025西城一模细则.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区一模__2025西城一模__细则__2025西城一模细则.docx.txt,
ok,pdf,9665,419,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025西城一模\试卷\2025北京西城高三一模政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区一模__2025西城一模__试卷__2025北京西城高三一模政治（教师版）.pdf.txt,
ok,doc:ole-utf16-scan,3718,199,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025门头沟一模\细则\2025门头沟一模细则.doc,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区一模__2025门头沟一模__细则__2025门头沟一模细则.doc.txt,
ok,pdf,10374,407,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025门头沟一模\试卷\2025北京门头沟高三一模政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区一模__2025门头沟一模__试卷__2025北京门头沟高三一模政治（教师版）.pdf.txt,
ok,docx,3756,73,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025顺义一模\细则\2025顺义一模细则.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区一模__2025顺义一模__细则__2025顺义一模细则.docx.txt,
ok,pdf,19146,674,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025顺义一模\试卷\2025北京顺义高三一模政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区一模__2025顺义一模__试卷__2025北京顺义高三一模政治（教师版）.pdf.txt,
ok,pdf,5615,213,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025东城二模__细则__2025东城二模细则.pdf.txt,
ok,pdf,8041,304,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025东城二模__试卷__2025北京东城高三二模政治（教师版）.pdf.txt,
ok,doc:ole-utf16-scan,202090,51562,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\16.(1).doc,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025丰台二模__细则__2025丰台二模细则__2025丰台二模评标细则__16.(1).doc.txt,
ok,docx,855,42,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\16.(2).docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025丰台二模__细则__2025丰台二模细则__2025丰台二模评标细则__16.(2).docx.txt,
ok,docx,7099,13,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\17题.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025丰台二模__细则__2025丰台二模细则__2025丰台二模评标细则__17题.docx.txt,
ok,docx,30351,12,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\18题 .docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025丰台二模__细则__2025丰台二模细则__2025丰台二模评标细则__18题_.docx.txt,
ok,docx,7051,13,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\19.(1).docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025丰台二模__细则__2025丰台二模细则__2025丰台二模评标细则__19.(1).docx.txt,
ok,docx,11930,13,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\19.(2).docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025丰台二模__细则__2025丰台二模细则__2025丰台二模评标细则__19.(2).docx.txt,
ok,docx,10920,13,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\20题.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025丰台二模__细则__2025丰台二模细则__2025丰台二模评标细则__20题.docx.txt,
ok,docx,1153,10,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\21题.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025丰台二模__细则__2025丰台二模细则__2025丰台二模评标细则__21题.docx.txt,
ok,pdf,9454,439,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\试卷\2025北京丰台高三二模政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025丰台二模__试卷__2025北京丰台高三二模政治（教师版）.pdf.txt,
ok,pptx,8792,953,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025昌平二模\细则\2025昌平二模细则.pptx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025昌平二模__细则__2025昌平二模细则.pptx.txt,
ok,pdf,9666,418,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025昌平二模\试卷\2025北京昌平高三二模政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025昌平二模__试卷__2025北京昌平高三二模政治（教师版）.pdf.txt,
ok,pdf,95,12,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025朝阳二模\其他材料\扫描全能王 2025-05-13 21.42.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025朝阳二模__其他材料__扫描全能王_2025-05-13_21.42.pdf.txt,
ok,docx,7507,21,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025朝阳二模\细则\2025朝阳二模细则.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025朝阳二模__细则__2025朝阳二模细则.docx.txt,
ok,pdf,9894,371,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025朝阳二模\试卷\2025北京朝阳高三二模政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025朝阳二模__试卷__2025北京朝阳高三二模政治（教师版）.pdf.txt,
ok,pdf,12773,731,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025海淀二模\其他材料\2025届二模考试讲评0510.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025海淀二模__其他材料__2025届二模考试讲评0510.pdf.txt,
ok,docx,2083,45,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025海淀二模\其他材料\2025年海淀二模评标实录.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025海淀二模__其他材料__2025年海淀二模评标实录.docx.txt,
ok,docx,2764,76,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025海淀二模\细则\2025海淀二模细则.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025海淀二模__细则__2025海淀二模细则.docx.txt,
ok,pdf,127,16,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025海淀二模\试卷\2025北京海淀高三二模政治.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025海淀二模__试卷__2025北京海淀高三二模政治.pdf.txt,
ok,docx,4213,104,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025西城二模\细则\2025西城二模细则.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025西城二模__细则__2025西城二模细则.docx.txt,
ok,pdf,9202,388,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025西城二模\试卷\2025北京西城高三二模政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区二模__2025西城二模__试卷__2025北京西城高三二模政治（教师版）.pdf.txt,
ok,pdf,3466,196,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025东城期末\其他材料\2025。1东城讲评 修改.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区期末__2025东城期末__其他材料__2025。1东城讲评_修改.pdf.txt,
ok,pptx,4482,608,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025东城期末\细则\2025东城期末细则.pptx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区期末__2025东城期末__细则__2025东城期末细则.pptx.txt,
ok,pdf,22024,750,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025东城期末\试卷\2025北京东城高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区期末__2025东城期末__试卷__2025北京东城高三（上）期末政治（教师版）.pdf.txt,
ok,pptx,10855,838,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025丰台期末\细则\2025丰台期末细则.pptx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区期末__2025丰台期末__细则__2025丰台期末细则.pptx.txt,
ok,pdf,17865,678,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025丰台期末\试卷\2025北京丰台高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区期末__2025丰台期末__试卷__2025北京丰台高三（上）期末政治（教师版）.pdf.txt,
ok,pptx,14378,1621,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025朝阳期末\其他材料\朝阳高三期末2025.pptx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区期末__2025朝阳期末__其他材料__朝阳高三期末2025.pptx.txt,
ok,pdf,95,12,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025朝阳期末\细则\2025朝阳期末细则.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区期末__2025朝阳期末__细则__2025朝阳期末细则.pdf.txt,
ok,pdf,9773,357,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025朝阳期末\试卷\2025北京朝阳高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区期末__2025朝阳期末__试卷__2025北京朝阳高三（上）期末政治（教师版）.pdf.txt,
ok,docx,1443,23,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期中\细则\2025海淀期中细则.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区期末__2025海淀期中__细则__2025海淀期中细则.docx.txt,
ok,pdf,9880,369,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期中\试卷\2024北京海淀高三（上）期中政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区期末__2025海淀期中__试卷__2024北京海淀高三（上）期中政治（教师版）.pdf.txt,
ok,pptx,14424,1675,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期末\细则\2025海淀期末细则.pptx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区期末__2025海淀期末__细则__2025海淀期末细则.pptx.txt,
ok,docx,10106,206,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期末\试卷\2025北京海淀高三（上）期末政治（教师版）.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区期末__2025海淀期末__试卷__2025北京海淀高三（上）期末政治（教师版）.docx.txt,
ok,pdf,4094,201,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025西城期末\细则\2025西城期末细则.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区期末__2025西城期末__细则__2025西城期末细则.pdf.txt,
ok,pdf,8340,331,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025西城期末\试卷\2025北京西城高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2025\texts\2025各区期末__2025西城期末__试卷__2025北京西城高三（上）期末政治（教师版）.pdf.txt,
