suite_id,suite_name,question_no,answer,stem_excerpt,module_boundary,closure_status,philo_culture_action,evidence_path,evidence_excerpt,evidence_level,notes
S003,2024东城一模,11,A,"盗割国家二级保护野生植物闽楠，检察院提起刑事附带民事公益诉讼，法院发出古树救治令和司法建议，问说法正确的是。",法律与生活/政治与法治,FULL,module_boundary,"renders\74cdfac9253763bf\page_004.png; renders\7b4eece2963205d8\page_001.png","题干为公益诉讼、生态修复、司法与行政协同；答案表显示第11题 A。",cached rendered page image,"非必修四/文化主链。"
S003,2024东城一模,12,B,"民营经济是推进中国式现代化的生力军，问关于民营经济政策效应的传导推导正确的是。",经济与社会,FULL,module_boundary,"renders\74cdfac9253763bf\page_004.png; renders\7b4eece2963205d8\page_001.png","题干为民营经济政策传导；答案表显示第12题 B。",cached rendered page image,"非必修四/文化主链。"
S003,2024东城一模,13,D,"北京市调整最低工资标准，问最低工资标准调整的意义。",经济与社会,FULL,module_boundary,"renders\74cdfac9253763bf\page_005.png; renders\7b4eece2963205d8\page_001.png","题干为最低工资标准调整；答案表显示第13题 D。",cached rendered page image,"非必修四/文化主链。"
S003,2024东城一模,14,C,"中国作为 COP15 主席国持续推动全球生物多样性框架落实，问观点正确的是。",当代国际政治与经济,FULL,module_boundary,"renders\74cdfac9253763bf\page_005.png; renders\7b4eece2963205d8\page_001.png","题干为全球生物多样性治理；答案表显示第14题 C。",cached rendered page image,"主链为国政经，不迁入必修四/文化。"
S003,2024东城一模,15,C,"中国南极秦岭站填补太平洋扇区长期观测空白，构成南极观测网，问建设秦岭站。",哲学/国政经交叉,FULL,correct_and_wrong_option_chain,"renders\74cdfac9253763bf\page_005.png; renders\7b4eece2963205d8\page_001.png","题干含探索、保护利用、科学协作；答案表显示第15题 C。",cached rendered page image,"迁入②③正确项；错肢①混淆思维存在同一性与物质条件创造，④夸大精神作用。"
S010,2024东城二模,1,D,"北京大思政课实践教学基地数字地图点亮全市 16 区 200 余个实践教学基地，问这一举措。",文化/教育,FULL,correct_and_wrong_option_chain,"renders\da9fdcae666d3412\page_001.png; renders\8db78abe18de2309\page_001.png","题干含大思政课实践教学基地数字地图；答案表显示第1题 D。",cached rendered page image,"迁入③④正确项；①②为主旨偏离。"
S010,2024东城二模,2,B,"北京国际电影节展现不同国家电影艺术，中外影片齐聚，国内外电影产业融合，问电影节。",文化,FULL,correct_and_wrong_option_chain,"renders\da9fdcae666d3412\page_002.png; renders\8db78abe18de2309\page_001.png","题干含讲述中国故事、文化独特魅力、文化互鉴桥梁；答案表显示第2题 B。",cached rendered page image,"迁入①④正确项；错肢②混淆理解/认同，③缺实践转化环节。"
S010,2024东城二模,3,B,"解剖麻雀是调查研究方法，先选准麻雀并剖析研究，结论有可推广性，问从一个问题到一类问题说明什么。",哲学,FULL,correct_and_wrong_option_chain,"renders\da9fdcae666d3412\page_002.png; renders\8db78abe18de2309\page_001.png","题干含个性、共性、以点带面；答案表显示第3题 B。",cached rendered page image,"迁入①④正确项；错肢③误用矛盾基本属性。"
S010,2024东城二模,4,A,"纪律是管党治党的戒尺，党重视纪律教育并修订纪律处分条例，问用好戒尺。",政治与法治,FULL,module_boundary,"renders\da9fdcae666d3412\page_002.png; renders\8db78abe18de2309\page_001.png","题干为全面从严治党和纪律建设；答案表显示第4题 A。",cached rendered page image,"非必修四/文化主链。"
S010,2024东城二模,5,C,"电动自行车充电安全隐患，问防范化解这一问题。",政治与法治,FULL,module_boundary,"renders\da9fdcae666d3412\page_002.png; renders\8db78abe18de2309\page_001.png","题干为基层治理、电动自行车充电管理；答案表显示第5题 C。",cached rendered page image,"非必修四/文化主链。"
S010,2024东城二模,6,C,"印染企业债务危机，法院探索盘活企业方式帮助清偿债务、更新环保设备、复工复产，问法院。",法律与生活,FULL,module_boundary,"renders\da9fdcae666d3412\page_003.png; renders\8db78abe18de2309\page_001.png","题干为破产审理和司法作为；答案表显示第6题 C。",cached rendered page image,"非必修四/文化主链。"
S010,2024东城二模,7,A,"乐业公司注册商标被徐某在类似商品包装醒目位置使用，问说法正确的是。",法律与生活,FULL,module_boundary,"renders\da9fdcae666d3412\page_003.png; renders\8db78abe18de2309\page_001.png","题干为商标侵权、不正当竞争；答案表显示第7题 A。",cached rendered page image,"非必修四/文化主链。"
S010,2024东城二模,8,C,"企业排放废水造成污染损害，检察院提起公益诉讼，问说法正确的是。",法律与生活,FULL,module_boundary,"renders\da9fdcae666d3412\page_003.png; renders\8db78abe18de2309\page_001.png","题干为水质鉴定、答辩状、证据提交；答案表显示第8题 C。",cached rendered page image,"非必修四/文化主链。"
S010,2024东城二模,9,B,"爱因斯坦思想深刻、思维创新，且是谦逊幽默、充满个性的有趣人物，问必然成立的结论。",逻辑与思维,FULL,module_boundary,"renders\da9fdcae666d3412\page_003.png; renders\8db78abe18de2309\page_001.png","题干为量项和必然结论判断；答案表显示第9题 B。",cached rendered page image,"逻辑主链，不迁入必修四。"
S010,2024东城二模,10,D,"几何点线面、理想液体、理想气体等材料说明什么。",逻辑与思维,FULL,module_boundary,"renders\da9fdcae666d3412\page_004.png; renders\8db78abe18de2309\page_001.png","题干为思维抽象和理想化；答案表显示第10题 D。",cached rendered page image,"逻辑主链，不迁入必修四。"
S010,2024东城二模,11,D,"不同糖类有益或有害，问观点合理的是。",逻辑与思维/生活常识,FULL,module_boundary,"renders\da9fdcae666d3412\page_004.png; renders\8db78abe18de2309\page_001.png","题干为概念、定性分析、适度原则和健康选择；答案表显示第11题 D。",cached rendered page image,"不迁入必修四/文化稳定链。"
S010,2024东城二模,12,C,"无人机穿行高楼大厦送外卖，低空经济应用场景扩展，产业链含上中下游，问促进低空经济发展。",经济与社会,FULL,module_boundary,"renders\da9fdcae666d3412\page_004.png; renders\8db78abe18de2309\page_001.png","题干为低空经济产业链；答案表显示第12题 C。",cached rendered page image,"非必修四/文化主链。"
S010,2024东城二模,13,B,"2019-2023 年中国常住人口城镇化率上升，问合理推断。",经济与社会,FULL,module_boundary,"renders\da9fdcae666d3412\page_005.png; renders\8db78abe18de2309\page_001.png","题干为城镇化率和新型城镇化；答案表显示第13题 B。",cached rendered page image,"非必修四/文化主链。"
S010,2024东城二模,14,A,"第135届广交会新产品首发首展首秀，问广交会意义。",当代国际政治与经济,FULL,module_boundary,"renders\da9fdcae666d3412\page_005.png; renders\8db78abe18de2309\page_001.png","题干为广交会、外贸发展、全球市场；答案表显示第14题 A。",cached rendered page image,"非必修四/文化主链。"
S010,2024东城二模,15,A,"大食物观提出 10 周年，维护国家安全要心中牢记粮食安全，问加强国家粮食安全。",经济与社会,FULL,module_boundary,"renders\da9fdcae666d3412\page_005.png; renders\8db78abe18de2309\page_001.png","题干为藏粮于地、藏粮于技、大食物观；答案表显示第15题 A。",cached rendered page image,"非必修四/文化主链。"
