question_id,year,district,exam_stage,question_no,evidence_level,primary_batch,primary_node,node_names,promotion_status,effective_ask_text,ask_source,material_signals,rubric_rewards,rubric_atom_ids,first_student_action,full_score_sentence_pattern,common_wrong_path,classification_reason,guard_flags
CC0084_2025_东城_二模_19,2025,东城,二模,19,formal,BATCH_A_TABLE_GRID,N01,N01:格子题：一格一答|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N06:风险合规题：一险一界一措施|N07:意义价值题：从本案推出三层价值,core_candidate,（一）本题标准和变通 ①龙某为钱某文身案例（2 分）：该情境有两个问题，即合同效力问题和侵权问题： 学生可以通过把一个问题说清楚得2 分，也可以通过呈现2 个准确的知识点得2 分 合同效力问题：限制民事行为能力人/法定代理人未追认（1 分）+ 合同无效（1 分） 侵权问题：龙某没有尽到核实义务/存在过错（1 分）+ 侵犯身体权/健康权（1 分） 呈现了两个知识点，如：钱某事限制民事行为能力人（1 分）+龙某侵犯了身体权/健康 [page,derived_from_rubric_text,19.(8 分)法律以清晰的边界和公正的尺度守护社会秩序，营造美好生活。 / 案件一 龙某为13 周岁的钱某在所经营的美容工作室进行了大面积文身并收取费用。 / 钱某母亲发现后，为 避免对钱某求学及就业造成影响，要求龙某为钱某清洗文身并赔偿。,19.阅读材料，完成表格。 （一）本题标准和变通 / ①龙某为钱某文身案例（2 分）：该情境有两个问题，即合同效力问题和侵权问题： 学生可以通过把一个问题说清楚得2 分，也可以通过呈现2 个准确的知识点得2 分 合同效力问题：限制民事行为能力人/法定代理人未追认（1 分）+ 合同无效（1 分） 侵权问题：龙某没有尽到核实义务/存在过错（1 分）+ 侵犯身体权/健康权（1 分） 呈现了两个知识... / ②杨某自媒体案例（2 分） 杨某利用自媒体，故意侮辱/诽谤某公司，造成其社会评价降低（任意一个要件1 分）+ 侵 害名誉权（不可替换，1 分） 构成要件替换：诬陷、捏造、造谣、诋毁、抹黑、不实信息；损害形象、损害该公司声誉； 邬某服务条款案例：,R_CC0084_2025_东城_二模_19_01|R_CC0084_2025_东城_二模_19_02|R_CC0084_2025_东城_二模_19_03|R_CC0084_2025_东城_二模_19_04|R_CC0084_2025_东城_二模_19_05|R_CC0084_2025_东城_二模_19_06|R_CC0084_2025_东城_二模_19_07|R_CC0084_2025_东城_二模_19_08|R_CC0084_2025_东城_二模_19_09|R_CC0084_2025_东城_二模_19_10|R_CC0084_2025_东城_二模_19_11,有表格先服从格子,这一格要求说明【格子任务】。材料中【事实】对应【法律规则/程序】，因此应写【最短结论】。,跨格写一大段“维护合法权益、促进公平正义”，格子问机制却写意义。,table/grid task controls answer shape,derived_from_rubric_text
CC0092_2025_东城_期末_19_1,2025,东城,期末,19,formal,BATCH_C_PRIVATE_LIABILITY,N03,N03:私法责任题：切责成链|N02:评判裁判题：先判后证,core_candidate,19（1）评分细则（两种思路都可以得分，如果在同样的思路中，要求涉及具体问题不同， 1个问题1分） • 思路1.充电桩方案的具体内容是否符合/违反规定（依法依规） • 如： • 设置充电柜是否违反消防规定； • 改变公有部分用途的法律程序问题； • 涉及民法典对公共区域功能改变的规定； • 思路2.充电桩方案的具体内容涉及哪些权利？ • 如： • 公共区域设,fallback_from_rubric_text,19（1）评分细则（两种思路都可以得分，如果在同样的思路中，要求涉及具体问题不同， 1个问题1分） • 思路1.充电桩方案的具体内容是否符合/违反规定（依法依规） • 如： • 设置充电柜是否违反消防规定； / • 改变公有部分用途的法律程序问题； / • 涉及民法典对公共区域功能改变的规定；,19（1）评分细则（两种思路都可以得分，如果在同样的思路中，要求涉及具体问题不同， 1个问题1分） • 思路1.充电桩方案的具体内容是否符合/违反规定（依法依规） • 如： • 设置充电柜是否违反消防规定； • 改变公有部分用途的法律程序问题； • 涉及民法典对公共区域功能改变的规定； • 思路2.充电桩方案的具体内容涉及哪些权利？ • ...,R_CC0092_2025_东城_期末_19_1_01,合同、侵权、消费、劳动、相邻都走责任链,【主体A】与【主体B】之间形成【法律关系】。【行为】符合【规则要件】。材料中【事实】说明【要件成立/不成立】，因此【责任、效力或诉求】应当【支持/不支持】。,只背权利名称，不判断法律关系；材料事实贴在后面当故事，没有塞进规则要件。,private-law responsibility chain,fallback_from_rubric_text
CC0103_2025_丰台_一模_19,2025,丰台,一模,19,formal,BATCH_D_IP_COMPETITION,N04,N04:创新竞争题：定行为、护秩序|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,core_candidate,结合材料，运用法治相关知识，分析本案作为人民法院保护科技创新典型案例的意义。,ask_text,19. 2024 年6 月，最高人民法院知识产权法庭对一起因技术秘密侵权纠纷上诉案作出判决。 / 原告方下 属公司的近40 名高级管理人员及技术人员离职后加入被告方，并利用在原单位接触的技术信息申请了12 件实用新型专利。 / 根据《中华人民共和国反不正当竞争法》，最高人民法院知识产权法庭依法适用2 倍惩罚性赔偿，判 决被告方赔偿原告方经济损失及维权合理开支合计6.4 亿余元，创下我国知识产权侵权诉讼判赔数额新 高。,19.（6分）参考答案： 本案判决维护当事人合法权益，严惩侵权行为，保护知识产权。规范市场竞争秩序，营造公平市场环境，以法治力量鼓励创新。作为典型案例为同类案件提供范例，有利于提升审判质量和效率，增强司法公信力。引导公民依法办事，增强民众法治信仰，推动法治中国建设。 19题 评分标准说明： 企业层面（从权利与义务角度）：维护当事人合法权益...,R_CC0103_2025_丰台_一模_19_01,知识产权和竞争题先定行为,材料中【行为】属于【侵权/不正当竞争类型】，损害了【权利/竞争秩序】。依法应【停止侵害/赔偿/承担责任】，这有利于保护创新成果、规范市场竞争秩序。,一看到创新就空写新质生产力；著作权、商标、商业秘密混用；漏法院具体责任。,IP/competition/innovation signal,
CC0119_2025_丰台_期末_19,2025,丰台,期末,19,formal,BATCH_E_PROCEDURE_REMEDY,N05,N05:程序救济题：路径、证据、请求|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N07:意义价值题：从本案推出三层价值,core_candidate,"运用《法律与生活》相关知识阐释法院的裁判理由”→可分析法院裁判对构建合理健康的
劳动关系的意义。",ask_text,19. 【答案】①根据《中华人民共和国劳动法》和《劳动合问法》规定，劳动者应当完成劳动任务，遵守 劳动纪律和职业道德。 / 尹某没有履行劳动者的义务，违反了相关法律规定，不符合敬业等社会主义核心价 值观； / ②购物中心要求解除与尹某的劳动合网，符合《中华人民共和国劳动介同法》第三十九条的规定， 因此，法院驳回尹某的诉讼请求，法院的裁判保护了用人单位合理的用工自主权，引导劳动者坚持权利义 务相统一，构建合理健康的劳动关系。,法理依据：法院判决应以事实为依据、以法律为准绳，或写出相关法律规定，为必踩点1分。 / 法理依据：劳动者应完成劳动任务，遵守劳动纪律和职业道德，1分。 / 法理依据：尹某没有履行劳动者义务，违反法律规定或不符合敬业价值要求，2分。,R_CC0119_2025_丰台_期末_19_M17_01|R_CC0119_2025_丰台_期末_19_M17_02|R_CC0119_2025_丰台_期末_19_M17_03|R_CC0119_2025_丰台_期末_19_M17_04|R_CC0119_2025_丰台_期末_19_M17_05|R_CC0119_2025_丰台_期末_19_M17_06|R_CC0119_2025_丰台_期末_19_M17_07,问怎么办、如何维权，先走路径,当事人可以通过【路径】解决纠纷，并围绕【争议事实】提交【证据】，提出【请求】。若经法院依法确认，【协议/裁判】具有相应法律效力。,把所有题都写成起诉；调解题写成判决；公益诉讼写成个人维权。,procedure/remedy signal,
CC0125_2025_延庆_一模_19,2025,延庆,一模,19,formal,BATCH_E_PROCEDURE_REMEDY,N05,N05:程序救济题：路径、证据、请求|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N07:意义价值题：从本案推出三层价值,core_candidate,"运用《法律与生活》知识，说明你会如何进行调解并说
明理由。",ask_text,19. 网络经济持续健康发展，需要法治护航。 / 案情：杨某在贾某经营的网店下单DIY 模具类商品4 件，售价78 元，杨某签收后对商品不满意，在 未与贾某协商一致的情况下，直接点击了“仅退款”并退款成功。 / 贾某要求杨某退回商品，杨某表示已经 将商品扔掉，无法退回。,调解结果：本案标的较小，本着以和为贵原则适用调解，1分。 / 调解理由：消费者维权应遵循诚实信用原则，不能损害他人利益和社会经济秩序，诚信原则1分、材料分析1分。 / 调解理由：杨某收到退款后买卖合同已解除，应依法退还货物，合同解除1分、材料分析1分。,R_CC0125_2025_延庆_一模_19_M17_01|R_CC0125_2025_延庆_一模_19_M17_02|R_CC0125_2025_延庆_一模_19_M17_03|R_CC0125_2025_延庆_一模_19_M17_04|R_CC0125_2025_延庆_一模_19_M17_05,问怎么办、如何维权，先走路径,当事人可以通过【路径】解决纠纷，并围绕【争议事实】提交【证据】，提出【请求】。若经法院依法确认，【协议/裁判】具有相应法律效力。,把所有题都写成起诉；调解题写成判决；公益诉讼写成个人维权。,procedure/remedy signal,
CC0131_2025_房山_一模_19,2025,房山,一模,19,formal,BATCH_D_IP_COMPETITION,N04,N04:创新竞争题：定行为、护秩序|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,core_candidate,细则： 1.不正当竞争 B 集团通过挖走A 集团核心技术人员并窃取技术秘密（材料1 分）属于典型的不正当竞争行为（定性 分析1 分），法院的判决打击了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市 场经济健康发展。,derived_from_rubric_text,19. 【答案】 ①激励创新积极性。 / 通过高额赔偿和惩罚性赔偿，保障创新者的合法权益，使其获得合理回报，激发社会 创新动力。 / ②维护市场公平竞争。,19.（8 分） / ①B 集团通过挖走A 集团核心技术人员并窃取技术秘密属于典型的不正当竞争行为，法院的判决打击 了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市场经济健康发展。 / ②法院对B 集团适用的高额赔偿提高了侵权成本，强化知识产权保护，使企业更愿意投入研发，激发 创新活力和科技进步。,R_CC0131_2025_房山_一模_19_01|R_CC0131_2025_房山_一模_19_02|R_CC0131_2025_房山_一模_19_03|R_CC0131_2025_房山_一模_19_04|R_CC0131_2025_房山_一模_19_05|R_CC0131_2025_房山_一模_19_06|R_CC0131_2025_房山_一模_19_07|R_CC0131_2025_房山_一模_19_08|R_CC0131_2025_房山_一模_19_09|R_CC0131_2025_房山_一模_19_10,知识产权和竞争题先定行为,材料中【行为】属于【侵权/不正当竞争类型】，损害了【权利/竞争秩序】。依法应【停止侵害/赔偿/承担责任】，这有利于保护创新成果、规范市场竞争秩序。,一看到创新就空写新质生产力；著作权、商标、商业秘密混用；漏法院具体责任。,IP/competition/innovation signal,derived_from_rubric_text
CC0137_2025_昌平_二模_20,2025,昌平,二模,20,formal,BATCH_F_RISK_BOUNDARY,N06,N06:风险合规题：一险一界一措施|N01:格子题：一格一答|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N04:创新竞争题：定行为、护秩序|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,core_candidate,运用《法律与生活》知识，完成裁判理由。,ask_text,20. （ 6 分） 案件情况 处理结果 裁判理由 镜头一 在陇东黄土高原的沟壑间，面对家乡“十年九旱、靠天吃饭”的困 境，全国人大代表化身“产业探路者”，带领村民试种耐旱中药材，创办种植专业合 作社，采用“合作社+农户+订单”模式，发展黄芪、党参等特色产业5000 余亩。 / 如 今，合作社年产值超800 万元，带动286 户群众户均增收1.2 万元，曾经的“穷山 沟”变成“药材谷”。 / 镜头二 在北京某老旧小区，老年居民众多，加装电梯需求迫切。,20.阅读材料，运用《法律与生活》知识，完成裁判理由。 / （6 分） [slide 13] 关于AI作品权利归属问题，著作权法规定著作权人限于自然人、法人或非法人组织，AI不能成为著作权主体。 / 李某使用人工智能软件制作的图片，具备“智力成果”和“独创性”要件，受到著作权法保护，享有著作权。,R_CC0137_2025_昌平_二模_20_01|R_CC0137_2025_昌平_二模_20_02|R_CC0137_2025_昌平_二模_20_03|R_CC0137_2025_昌平_二模_20_04|R_CC0137_2025_昌平_二模_20_05|R_CC0137_2025_昌平_二模_20_06|R_CC0137_2025_昌平_二模_20_07|R_CC0137_2025_昌平_二模_20_08|R_CC0137_2025_昌平_二模_20_09|R_CC0137_2025_昌平_二模_20_10|R_CC0137_2025_昌平_二模_20_11|R_CC0137_2025_昌平_二模_20_12,AI、数据、平台、合规题先分风险,材料中的【风险】触及【法律边界/权利义务】。应当通过【制度/合同/告知/授权/审核/责任机制】加以规范，做到【具体效果】。,一看到 AI 就写科技伦理；一看到风险就写诉讼赔偿；不把风险和措施一一对应。,AI/data/digital/compliance boundary signal,
CC0143_2025_朝阳_一模_19,2025,朝阳,一模,19,formal,BATCH_D_IP_COMPETITION,N04,N04:创新竞争题：定行为、护秩序|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N06:风险合规题：一险一界一措施|N07:意义价值题：从本案推出三层价值,core_candidate,结合材料，运用《法律与生活》知识，说明人民法院支持王某的诉讼请求的理由。,ask_text,19. （8 分） 司法护航，营造在线文旅消费法治环境。 / 某市互联网法院召开涉在线文化旅游消费案件审理情况新闻发布会，介绍涉在线文化旅游消费案件的 审理情况，发布典型案例。 / 以下为其中一例： 王某通过A 机票代销平台公司（以下简称“A 公司”）购买青岛至宁波的机票，页面显示总价350 元 （含基建燃油费70 元），优惠40 元后实付310 元。,19.（8分） 结合材料，运用《法律与生活》知识，说明人民法院支持王某的诉讼请求的理由。 阅卷前制定的参考答案： / ①原告支付机票款，已经出票，合同成立。（1分） / ②合同成立不等于生效。（1分）,R_CC0143_2025_朝阳_一模_19_01|R_CC0143_2025_朝阳_一模_19_02|R_CC0143_2025_朝阳_一模_19_03|R_CC0143_2025_朝阳_一模_19_04|R_CC0143_2025_朝阳_一模_19_05|R_CC0143_2025_朝阳_一模_19_06|R_CC0143_2025_朝阳_一模_19_07|R_CC0143_2025_朝阳_一模_19_08|R_CC0143_2025_朝阳_一模_19_09|R_CC0143_2025_朝阳_一模_19_10|R_CC0143_2025_朝阳_一模_19_11|R_CC0143_2025_朝阳_一模_19_12,知识产权和竞争题先定行为,材料中【行为】属于【侵权/不正当竞争类型】，损害了【权利/竞争秩序】。依法应【停止侵害/赔偿/承担责任】，这有利于保护创新成果、规范市场竞争秩序。,一看到创新就空写新质生产力；著作权、商标、商业秘密混用；漏法院具体责任。,IP/competition/innovation signal,
CC0150_2025_朝阳_二模_20,2025,朝阳,二模,20,formal,BATCH_E_PROCEDURE_REMEDY,N05,N05:程序救济题：路径、证据、请求|N03:私法责任题：切责成链|N04:创新竞争题：定行为、护秩序|N06:风险合规题：一险一界一措施|N07:意义价值题：从本案推出三层价值,core_candidate,"结合材料,运用《法律与生活》知识,分析上述案例。",ask_text,"20.(10 分)在日常生活中,要把握好权利和义务的关系。 / 材料一 孙女士和刘先生是同一楼层的邻居,两家入户门相对,相距约2 米。 / 刘先生在自家入户门安装 了具有“智能人脸识别”“180 度超广角”“自动人体侦测”“云存储”等功能的可视门铃摄像头,可通过 手机远程操控。",20.（10分） / （1）结合材料，运用《法律与生活》知识，分析上述案例。（8分） / （2）假如你是人民调解员，提出解决纠纷的建议。（2分） 阅卷前制定的参考答案： 刘先生侵犯了孙女士的隐私权，应当承担侵权责任。 根据民法典的规定，楼道属于双方各自专有部分以外的共有部分，双方享有共有和共同管理的权利。摄像头能拍摄到孙女士家的日常进出信息，与其财产安全、私人生活习惯等高度关联，属个人隐私范畴，应视为具有隐私性质的人格利益，应...,R_CC0150_2025_朝阳_二模_20_01|R_CC0150_2025_朝阳_二模_20_02|R_CC0150_2025_朝阳_二模_20_03|R_CC0150_2025_朝阳_二模_20_04|R_CC0150_2025_朝阳_二模_20_05|R_CC0150_2025_朝阳_二模_20_06|R_CC0150_2025_朝阳_二模_20_07|R_CC0150_2025_朝阳_二模_20_08|R_CC0150_2025_朝阳_二模_20_09|R_CC0150_2025_朝阳_二模_20_10|R_CC0150_2025_朝阳_二模_20_11|R_CC0150_2025_朝阳_二模_20_12,问怎么办、如何维权，先走路径,当事人可以通过【路径】解决纠纷，并围绕【争议事实】提交【证据】，提出【请求】。若经法院依法确认，【协议/裁判】具有相应法律效力。,把所有题都写成起诉；调解题写成判决；公益诉讼写成个人维权。,procedure/remedy signal,
CC0157_2025_朝阳_期末_20,2025,朝阳,期末,20,formal,BATCH_A_TABLE_GRID,N01,N01:格子题：一格一答|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N04:创新竞争题：定行为、护秩序|N05:程序救济题：路径、证据、请求|N06:风险合规题：一险一界一措施|N07:意义价值题：从本案推出三层价值,core_candidate,了解案件，分析事实，印证法理，参考示例，完成下表。,derived_from_rubric_text,20. （10 分）人民法院审理案件，必须坚持以事实为根据、以法律为准绳，做到公正司法。 / 了解案件，分析事实，印证法理，参考示例，完成下表。 / 案件事实 拟写裁判要点 案件一 甲公司在 2016 年与乙公司终 止合作后，继续在甲公司运营的相关地图软 件、应用和第三方服务中使用乙公司数据。,案件二裁判理由：根据反不正当竞争法，1分。 / 案件二裁判理由：被告抓取并使用数据，损害原告数据合法权益和消费者利益，构成不正当竞争，1分。 / 案件二裁判理由：破坏市场竞争秩序，违背商业道德和诚实信用原则，1分。,R_CC0157_2025_朝阳_期末_20_M17_01|R_CC0157_2025_朝阳_期末_20_M17_02|R_CC0157_2025_朝阳_期末_20_M17_03|R_CC0157_2025_朝阳_期末_20_M17_04|R_CC0157_2025_朝阳_期末_20_M17_05|R_CC0157_2025_朝阳_期末_20_M17_06|R_CC0157_2025_朝阳_期末_20_M17_07|R_CC0157_2025_朝阳_期末_20_M17_08|R_CC0157_2025_朝阳_期末_20_M17_09|R_CC0157_2025_朝阳_期末_20_M17_10,有表格先服从格子,这一格要求说明【格子任务】。材料中【事实】对应【法律规则/程序】，因此应写【最短结论】。,跨格写一大段“维护合法权益、促进公平正义”，格子问机制却写意义。,table/grid task controls answer shape,derived_from_rubric_text
CC0162_2025_海淀_一模_18,2025,海淀,一模,18,reference_only,BATCH_R_REFERENCE_ONLY,N02,N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,reference_only,运用《法律与生活》知识，谈谈对本案判决的认识。,ask_text,18．（7 分） 随着居民消费水平的提高，主题乐园越来越受到游客的青睐。 / 某主题乐园推出了年卡服务，游客只需 支付一定费用办理年卡，即可享受主题乐园酒店的折扣优惠，并通过优先通道快速入园游玩项目。 / 游客在 办理时需与该主题乐园签订有关年卡的《条款及细则》格式合同，其中明确规定：“主题乐园年卡不可转 让，年卡及其相应福利仅限持卡人本人使用。,小黄与主题乐园签订的格式合同意思表示真实，条款符合公平原则，合同有效。 / 小黄利用审查漏洞不当获利，违反合同约定，违背诚信原则。 / 主题乐园可以根据合同约定采取撤销年卡方式解除合同。,R_CC0162_2025_海淀_一模_18_M17_01|R_CC0162_2025_海淀_一模_18_M17_02|R_CC0162_2025_海淀_一模_18_M17_03|R_CC0162_2025_海淀_一模_18_M17_04,问是否、判决、认识，先表态,我认为【结论】。人民法院以事实为根据、以法律为准绳。根据【法律规则】，材料中【事实】符合/不符合【要件】，所以【责任/判决/请求】成立。,没有首句表态；只写法条不落到本案；把裁判锚句当成整题答案。,reference-only row locked out of core,reference_only
CC0180_2025_海淀_期末_20,2025,海淀,期末,20,formal,BATCH_D_IP_COMPETITION,N04,N04:创新竞争题：定行为、护秩序|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N07:意义价值题：从本案推出三层价值,core_candidate,[slide 40] ①法理部分：无过错侵权责任+法理解释（2分） 或：消费者权利（安全消费权）并展开解释（2分）意义部分：双方任何角度（1分） ②法理部分：无过错侵权责任+法理解释（2分）意义部分：双方任何角度（1分） ③ 在法理解释正确的基础上，无过错出现一次，即可满分； 如果通篇没有无过错侵权，不能得满分，无过错不重复扣分； 法理用错了，主要是烈性犬案例用了过错推定，法理部分不给分； 评分细则：,derived_from_rubric_text,20．（6分） ①生产者产品责任是无过错侵权责任，行为人只要损害了他人的民事权益，不论其有无过错，均应当承担侵权责任。 / 《解释》从保护消费者角度作出解释，明确缺陷产品造成的产品自身损害属于产品责任赔偿范围，切实维护消费者合法权益。 / ②禁止饲养的烈性犬等危险动物造成他人损害的，动物饲养人或者管理人应承担无过错侵权责任，没有任何免责事由和减责事由。,第十九条案例：生产者产品责任是无过错侵权责任，法理解释2分。 / 第十九条案例：从消费者权利、安全消费权角度展开解释可替代得分。 / 第十九条案例：意义部分写维护消费者合法权益等双方任一角度，1分。,R_CC0180_2025_海淀_期末_20_M17_01|R_CC0180_2025_海淀_期末_20_M17_02|R_CC0180_2025_海淀_期末_20_M17_03|R_CC0180_2025_海淀_期末_20_M17_04|R_CC0180_2025_海淀_期末_20_M17_05|R_CC0180_2025_海淀_期末_20_M17_06,知识产权和竞争题先定行为,材料中【行为】属于【侵权/不正当竞争类型】，损害了【权利/竞争秩序】。依法应【停止侵害/赔偿/承担责任】，这有利于保护创新成果、规范市场竞争秩序。,一看到创新就空写新质生产力；著作权、商标、商业秘密混用；漏法院具体责任。,IP/competition/innovation signal,derived_from_rubric_text
CC0181_2025_海淀_期末_21,2025,海淀,期末,21,formal,BATCH_D_IP_COMPETITION,N04,N04:创新竞争题：定行为、护秩序|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,core_candidate,结合材料，运用《法律与生活》知识，说明法律规定“竞业限制”并对其加以限制的原因。,ask_text,21. 阅读材料，完成问题。 / “竞业限制”是指用人单位与劳动者之间约定，劳动者在离职后不得到生产同类产品或经营同类产业且有竞争关系的其他用人单位任职，也不得自己生产与原单位有竞争关系的同类产品或经营同类业务。 / 案例一：李某是A公司自主培养的高级管理人员。,规范竞业限制的意义：有利于企业商业秘密保护、保护知识产权、推动社会创新，任意两条给2分。 / 限制竞业限制的意义：保护劳动者基本劳动权利或有利于人才资源合理配置，2分。 / 总结：平衡劳动者合法权益与企业商业秘密保护，2分；维护市场公平竞争等可替代1分。,R_CC0181_2025_海淀_期末_21_M17_01|R_CC0181_2025_海淀_期末_21_M17_02|R_CC0181_2025_海淀_期末_21_M17_03|R_CC0181_2025_海淀_期末_21_M17_04|R_CC0181_2025_海淀_期末_21_M17_05,知识产权和竞争题先定行为,材料中【行为】属于【侵权/不正当竞争类型】，损害了【权利/竞争秩序】。依法应【停止侵害/赔偿/承担责任】，这有利于保护创新成果、规范市场竞争秩序。,一看到创新就空写新质生产力；著作权、商标、商业秘密混用；漏法院具体责任。,IP/competition/innovation signal,
CC0189_2025_石景山_一模_20,2025,石景山,一模,20,formal,BATCH_D_IP_COMPETITION,N04,N04:创新竞争题：定行为、护秩序|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,core_candidate,20.（8分）任务类型：解释与论证（法理依据+事实依据+对发展新质生产力的保障作用） 分项 标准 评分细则（0-8分） 法理依据 ①根据民法典规定，当事人不履行合同义务或者履行合同义务不符合约定的，守约方可以要求违约方承担违约责任。,derived_from_rubric_text,20. (8 分) 新质生产力鼓励新业态拓展创新。 / 人民法院能动履职、保护创新，为发展新质生产力提供重要保障。 / 下列 是石景山法院以司法护航新质生产力发展的两个案例。,20.（8分）任务类型：解释与论证（法理依据+事实依据+对发展新质生产力的保障作用） 分项 标准 评分细则（0-8分） 法理依据 / ①根据民法典规定，当事人不履行合同义务或者履行合同义务不符合约定的，守约方可以要求违约方承担违约责任。 采点赋分。 对应案件一，依据民法典，准确分析法理依据和事实依据，准确分析其中一方面得2分；准确分析两方面得4分。 结合案件二，根据反不正当竞争法，阐释作用，准确回答一点得2分；准确回答两点得4分。 答非所问、回答错误或没有应答，0分。 ... / ①被告开发时间超过履行期限且终未提交符合合同约定功能的技术成果，构成违约，应承担返还研发费用、支付违约金等责任。 保障作用,R_CC0189_2025_石景山_一模_20_01|R_CC0189_2025_石景山_一模_20_02|R_CC0189_2025_石景山_一模_20_03|R_CC0189_2025_石景山_一模_20_04,知识产权和竞争题先定行为,材料中【行为】属于【侵权/不正当竞争类型】，损害了【权利/竞争秩序】。依法应【停止侵害/赔偿/承担责任】，这有利于保护创新成果、规范市场竞争秩序。,一看到创新就空写新质生产力；著作权、商标、商业秘密混用；漏法院具体责任。,IP/competition/innovation signal,derived_from_rubric_text
CC0195_2025_西城_一模_20,2025,西城,一模,20,formal,BATCH_C_PRIVATE_LIABILITY,N03,N03:私法责任题：切责成链|N07:意义价值题：从本案推出三层价值,core_candidate,【细则】 公平角度：4分 发挥工会的作用/集体的力量 1分 可以确保双方协商一致、平等自愿，公平签订劳动合同（或结合订立劳动合同基本原则说明） 1分 ——更好地保护劳动者合法权益（或获得劳动报酬的权利）1分 ——促进体面劳动（尊重劳动/保护苦脏险累且工资水平不高的劳动者等/分配公平） 1分 效率角度：4分 促进企业依法规范用工（合理用工） 1分 激发劳动者积极性/保障收入 1分 ；建立和谐劳动关系 1分 推动生产效率的提高/培育良好商誉,derived_from_rubric_text,20．（8分）劳动法的首要原则是保护劳动者权益，工会搭建协商平台，劳动者以集体力量与用人单位签订 集体合同，可以确保双方协商一致，更加公平、平等自愿。 / 更好地保护劳动者合法权益，促进广大劳 动者特别是低薪劳动者群体实现体面劳动，实现社会公平。 / 促进企业依法规范用工，构建和谐劳动关 系，激发劳动者积极性，推动生产效率的提高，培育良好商誉，实现社会公平与经济效率的平衡。,20．（8分）劳动法的首要原则是保护劳动者权益，工会搭建协商平台，劳动者以集体力量与用人单位签订集体合同，可以确保双方协商一致，更加公平、平等自愿。更好地保护劳动者合法权益，促进广大劳动者特别是低薪劳动者群体实现体面劳动，实现社会公平。促进企业依法规范用工，构建和谐劳动关系，激发劳动者积极性，推动生产效率的提高，培育良好商誉，实现社会公平...,R_CC0195_2025_西城_一模_20_01,合同、侵权、消费、劳动、相邻都走责任链,【主体A】与【主体B】之间形成【法律关系】。【行为】符合【规则要件】。材料中【事实】说明【要件成立/不成立】，因此【责任、效力或诉求】应当【支持/不支持】。,只背权利名称，不判断法律关系；材料事实贴在后面当故事，没有塞进规则要件。,private-law responsibility chain,derived_from_rubric_text
CC0200_2025_西城_二模_18,2025,西城,二模,18,formal,BATCH_C_PRIVATE_LIABILITY,N03,N03:私法责任题：切责成链|N02:评判裁判题：先判后证|N07:意义价值题：从本案推出三层价值,core_candidate,结合材料，运用《法律与生活》的知识，分析人民法院的判决结果。,ask_text,18.（8 分） 17 岁的小刘背着家长、绕过平台监管打赏多名网络主播，金额高达45 万余元。 / 家长：我们发现之后，先跟主播沟通，有几位主播退了一部分钱，总计5 万余元。 / 后与平台客服沟通， 想要回其余40 万余元的打赏款，遭到拒绝。,18．（8分）小刘为限制民事行为能力人，其大额打赏行为，家长事先不知情、事后也不同意追认，交易行为无效。平台的审核措施不完善，未能尽到合理审查的义务，存在过错。小刘父母疏于监管，未能履行好监护职责，行为存在过错。小刘沉迷打赏，并通过欺骗手段规避监管，自身行为也有过错。综合各方过错程度，根据民法典157条规定，法院判定平台和小刘父母都应承担...,R_CC0200_2025_西城_二模_18_01,合同、侵权、消费、劳动、相邻都走责任链,【主体A】与【主体B】之间形成【法律关系】。【行为】符合【规则要件】。材料中【事实】说明【要件成立/不成立】，因此【责任、效力或诉求】应当【支持/不支持】。,只背权利名称，不判断法律关系；材料事实贴在后面当故事，没有塞进规则要件。,private-law responsibility chain,
