suite_id,year,district,stage,question,parent_question,row_granularity,book_module,question_type,evidence_source,source_types,status,artifact_location,decision_reason,next_action,integration_status
2024_东城_一模,2024,东城,一模,17,,question,B2_ECONOMICS,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 3, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""营商环境,市场主体,boost:营商环境"", ""B3_POLITICS_RULE_OF_LAW"": ""行政机关,政府""}}",future_baodian_intake,main_matrix_original
2024_东城_一模,2024,东城,一模,18(1),18,subquestion,B2_ECONOMICS,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,04_module_classification/subquestion_split_matrix.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 5, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""经济与社会,新质生产力,boost:经济与社会,boost:新质生产力""}}",future_baodian_intake,subquestion_integrated_target
2024_东城_一模,2024,东城,一模,18(2),18,subquestion,B3_POLITICS_RULE_OF_LAW,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,04_module_classification/subquestion_split_matrix.csv,"{""override"": ""prompt_router"", ""prompt_terms"": [""政协""], ""classification_text"": ""(2)结合材料,分析政协在推动新质生产力发展中所发挥的作用。(6分)"", ""base_decision"": ""{\""target\"": \""B2_ECONOMICS\"", \""target_score\"": 2, \""boundary\"": \""B4_PHILOSOPHY_EXCLUDED\"", \""boundary_score\"": 0, \""matches\"": {\""B2_ECONOMICS\"": \""新质生产力,boost:新质生产力\"", \""B3_POLITICS_RULE_OF_LAW\"": \""政协,boost:政协\""}}""}",future_baodian_intake,subquestion_integrated_target
2024_东城_一模,2024,东城,一模,18(3),18,subquestion,XB3_EXCLUDED,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,04_module_classification/subquestion_split_matrix.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 2, ""boundary"": ""XB3_EXCLUDED"", ""boundary_score"": 2, ""matches"": {""B2_ECONOMICS"": ""新质生产力,boost:新质生产力"", ""B4_PHILOSOPHY_EXCLUDED"": ""认识"", ""XB3_EXCLUDED"": ""逻辑与思维,boost:逻辑与思维""}, ""explicit_boundary_modules"": {""XB3_EXCLUDED"": [""逻辑与思维""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,subquestion_integrated_boundary
2024_东城_一模,2024,东城,一模,19,,question,XB2_EXCLUDED,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 1, ""boundary"": ""XB2_EXCLUDED"", ""boundary_score"": 10, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""法院"", ""XB2_EXCLUDED"": ""法律与生活,民法典,诉讼,boost:法律与生活,boost:民法典,boost:诉讼""}, ""explicit_boundary_modules"": {""XB2_EXCLUDED"": [""法律与生活"", ""民法典"", ""诉讼""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,main_matrix_original
2024_东城_一模,2024,东城,一模,2,,question,B4_CULTURE,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B4_CULTURE"", ""target_score"": 7, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""产业发展"", ""B4_CULTURE"": ""文化,文旅,boost:文旅""}}",future_baodian_intake,main_matrix_original
2024_东城_一模,2024,东城,一模,20,,question,B2_ECONOMICS,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 4, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""高质量发展,消费,boost:高质量发展""}}",future_baodian_intake,main_matrix_original
2024_东城_一模,2024,东城,一模,21,,question,B2_ECONOMICS,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 2, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""产业链,boost:产业链""}}",future_baodian_intake,main_matrix_original
2024_东城_一模,2024,东城,一模,3,,question,XB3_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B4_CULTURE"", ""target_score"": 13, ""boundary"": ""XB3_EXCLUDED"", ""boundary_score"": 2, ""matches"": {""B2_ECONOMICS"": ""基础设施"", ""B3_POLITICS_RULE_OF_LAW"": ""人大代表,boost:人大代表"", ""B4_CULTURE"": ""文化,中华优秀传统文化,优秀传统文化,传统文化,传统色,boost:中华优秀传统文化,boost:优秀传统文化,boost:传统文化,boost:传统色"", ""XB3_EXCLUDED"": ""想象,boost:想象""}, ""explicit_boundary_modules"": {""XB3_EXCLUDED"": [""想象""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,main_matrix_original
2024_东城_一模,2024,东城,一模,5,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,main_matrix_original
2024_东城_一模,2024,东城,一模,6,,question,XB3_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""XB3_EXCLUDED"", ""boundary_score"": 4, ""matches"": {""B4_PHILOSOPHY_EXCLUDED"": ""认识,矛盾,boost:矛盾"", ""XB3_EXCLUDED"": ""科学思维,逻辑规则,boost:科学思维,boost:逻辑规则""}, ""explicit_boundary_modules"": {""XB3_EXCLUDED"": [""科学思维""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,main_matrix_original
2024_东城_一模,2024,东城,一模,7,,question,XB3_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""XB3_EXCLUDED"", ""boundary_score"": 12, ""matches"": {""XB3_EXCLUDED"": ""推理,三段论,boost:推理,boost:三段论""}, ""explicit_boundary_modules"": {""XB3_EXCLUDED"": [""三段论"", ""推理""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,main_matrix_original
2024_东城_一模,2024,东城,一模,8,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,main_matrix_original
2024_东城_一模,2024,东城,一模,9,,question,XB2_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 2, ""boundary"": ""XB2_EXCLUDED"", ""boundary_score"": 5, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""法院"", ""XB2_EXCLUDED"": ""物权,boost:物权""}, ""explicit_boundary_modules"": {""XB2_EXCLUDED"": [""物权""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,main_matrix_original
2024_东城_二模,2024,东城,二模,1,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B4_CULTURE"", ""target_score"": 5, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 6, ""matches"": {""B4_CULTURE"": ""文化,博物馆,boost:博物馆"", ""B4_PHILOSOPHY_EXCLUDED"": ""实践""}}",manual_review_needed,main_matrix_original
2024_东城_二模,2024,东城,二模,10,,question,B4_PHILOSOPHY_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 4, ""matches"": {""B4_PHILOSOPHY_EXCLUDED"": ""实践,认识,主观能动性""}}",exclude_from_three_target_lines,main_matrix_original
2024_东城_二模,2024,东城,二模,11,,question,B4_PHILOSOPHY_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 2, ""matches"": {""B4_PHILOSOPHY_EXCLUDED"": ""适度原则,boost:适度原则"", ""XB3_EXCLUDED"": ""属种关系,boost:属种关系""}}",exclude_from_three_target_lines,main_matrix_original
2024_东城_二模,2024,东城,二模,12,,question,B2_ECONOMICS,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 3, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""产业链,boost:产业链"", ""B3_POLITICS_RULE_OF_LAW"": ""政府""}}",future_baodian_intake,main_matrix_original
2024_东城_二模,2024,东城,二模,13,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 1, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""公共服务""}}",manual_review_needed,main_matrix_original
2024_东城_二模,2024,东城,二模,14,,question,XB1_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""XB1_EXCLUDED"", ""boundary_score"": 3, ""matches"": {""XB1_EXCLUDED"": ""对外开放,国际贸易,boost:国际贸易""}}",exclude_from_three_target_lines,main_matrix_original
2024_东城_二模,2024,东城,二模,15,,question,B2_ECONOMICS,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 4, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""高质量发展,供应链,boost:高质量发展,boost:供应链""}}",future_baodian_intake,main_matrix_original
2024_东城_二模,2024,东城,二模,16,,question,B4_CULTURE,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B4_CULTURE"", ""target_score"": 6, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""乡村振兴,boost:乡村振兴"", ""B4_CULTURE"": ""文化""}}",future_baodian_intake,main_matrix_original
2024_东城_二模,2024,东城,二模,17,,question,UNKNOWN_OR_MIXED,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,main_matrix_original
2024_东城_二模,2024,东城,二模,18,,question,B2_ECONOMICS,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 9, ""boundary"": ""XB2_EXCLUDED"", ""boundary_score"": 8, ""matches"": {""B2_ECONOMICS"": ""高质量发展,医保,就业,劳动者,人力资源,boost:高质量发展,boost:医保,boost:就业"", ""B3_POLITICS_RULE_OF_LAW"": ""政治与法治,政府,boost:政治与法治"", ""B4_PHILOSOPHY_EXCLUDED"": ""矛盾,boost:矛盾"", ""XB2_EXCLUDED"": ""劳动关系,boost:劳动关系""}}",future_baodian_intake,main_matrix_original
2024_东城_二模,2024,东城,二模,19,,question,XB2_EXCLUDED,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 1, ""boundary"": ""XB2_EXCLUDED"", ""boundary_score"": 5, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""法院"", ""XB2_EXCLUDED"": ""诉讼,民事,boost:诉讼,boost:民事""}, ""explicit_boundary_modules"": {""XB2_EXCLUDED"": [""诉讼"", ""民事""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,main_matrix_original
