raw_path,exists,extract_status,chars,text_path
/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025门头沟一模/细则/细则.doc,True,ok_doc_textutil,3460,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/70713581c0c6_细则.doc.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/试卷/试卷.pdf,True,ok_pdf,10024,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/062e7a5c776b_试卷.pdf.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/细则/细则.docx,True,ok_docx,4088,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/6ea5462e02af_细则.docx.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026西城二模/试卷/2026北京西城高三二模政治（教师版）.docx,True,ok_docx,8145,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/c5ed8aa7efc4_2026北京西城高三二模政治（教师版）.docx.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026西城二模/细则/西城二模评标.pdf,True,ok_pdf,172,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/ccb1c3656835_西城二模评标.pdf.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026海淀二模/试卷/2026北京海淀高三二模政治（教师版）.docx,True,ok_docx,9995,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/829ff10080e5_2026北京海淀高三二模政治（教师版）.docx.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026海淀二模/细则/26海淀高三政治二模讲评.pdf,True,ok_pdf,11015,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/c5e4363802a9_26海淀高三政治二模讲评.pdf.txt
/Users/wanglifei/Desktop/2024模拟题/丰台二模/试卷/试卷.pdf,True,ok_pdf,95,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/610be819f51b_试卷.pdf.txt
/Users/wanglifei/Desktop/2024模拟题/丰台二模/细则/细则.docx,True,ok_docx,3718,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/8cabfb2a5c95_细则.docx.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/其他材料/2025届二模考试讲评0510.pdf,True,ok_pdf,12500,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/06bdaf7a81b0_2025届二模考试讲评0510.pdf.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/试卷/试卷.pdf,True,ok_pdf,95,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/203635b75b25_试卷.pdf.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/细则/细则.docx,True,ok_docx,2422,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/05a280b2e00d_细则.docx.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,True,ok_pdf,8148,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/da5883631078_试卷.pdf.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,True,ok_pdf,5874,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/d39f12bd12f3_细则.pdf.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf,True,ok_pdf,8310,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/0fca4fc46247_试卷.pdf.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（4）.pptx,True,ok_pptx,1360,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/0eef31593a11_19（4）.pptx.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026房山一模/试卷/试卷.pdf,True,ok_pdf,133,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/0e98e571e5b0_试卷.pdf.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026房山一模/细则/细则.docx,True,ok_docx,3613,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/7301f6d3c6e2_细则.docx.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf,True,ok_pdf,8848,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/e34a259c7765_试卷.pdf.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/细则/细则.docx,True,ok_docx,4737,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/f6e59c8eee71_细则.docx.txt
/Users/wanglifei/Desktop/2024模拟题/2024朝阳二模/试卷/试卷.pdf,True,ok_pdf,8990,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/4de874d0f669_试卷.pdf.txt
/Users/wanglifei/Desktop/2024模拟题/2024朝阳二模/细则/细则.pdf,True,ok_pdf,6051,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/df323259ba77_细则.pdf.txt
/Users/wanglifei/Desktop/2024模拟题/2024朝阳二模/细则/补充材料/细则.docx,True,ok_docx,1852,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/8802a640c1e2_细则.docx.txt
/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx,True,ok_docx,8898,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/6fbd7d422e58_试卷.docx.txt
/Users/wanglifei/Desktop/2024模拟题/石景山一模/细则/细则.pptx,True,ok_pptx,14470,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/f887d1b620c6_细则.pptx.txt
/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,True,ok_pdf,8346,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/22a9fc350542_试卷.pdf.txt
/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,True,ok_docx,3044,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/24a14c0c2355_细则.docx.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/试卷/试卷.pdf,True,ok_pdf,9792,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/770de383c911_试卷.pdf.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/19.(1).docx,True,ok_docx,1354,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/cf5f0f635e6f_19.(1).docx.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/试卷/2026北京石景山高三二模政治（教师版）.docx,True,ok_docx,9601,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/ee19d27f246f_2026北京石景山高三二模政治（教师版）.docx.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/细则/石景山区高三政治第二次模拟考试答案评分细则(1).doc,True,ok_doc_textutil,2878,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/af7cc47eabc8_石景山区高三政治第二次模拟考试答案评分细则(1).doc.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/试卷/试卷.pdf,True,ok_pdf,8321,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/cdafdcaa0136_试卷.pdf.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/细则.docx,True,ok_docx,4704,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/763b7470b96b_细则.docx.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/试卷/试卷.pdf,True,ok_pdf,9741,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/438d82cfc42b_试卷.pdf.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/细则/细则.docx,True,ok_docx,2566,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/4572acf26cdb_细则.docx.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026延庆一模/试卷/试卷.pdf,True,ok_pdf,9973,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/944b03f9c3be_试卷.pdf.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026延庆一模/细则/细则.docx,True,ok_docx,2209,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/5bf6b7387198_细则.docx.txt
/Users/wanglifei/Desktop/2024模拟题/2024东城一模/试卷/试卷.pdf,True,ok_pdf,146,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/a1c55f582bad_试卷.pdf.txt
/Users/wanglifei/Desktop/2024模拟题/2024东城一模/细则/细则.pptx,True,ok_pptx,11832,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/1f17f2c91d92_细则.pptx.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026房山二模/试卷/2026北京房山高三二模政治（教师版）.pdf,True,ok_pdf,3830,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/bfb8f196e778_2026北京房山高三二模政治（教师版）.pdf.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026房山二模/细则/26房山评标.docx,True,ok_docx,4087,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/22c80834d2b2_26房山评标.docx.txt
/Users/wanglifei/Desktop/2024模拟题/海淀二模/细则/补充材料/高三二模：政治答案(2).docx,True,ok_docx,1699,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/da60e3ae2561_高三二模：政治答案(2).docx.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/试卷/试卷.pdf,True,ok_pdf,9867,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/f67354a12eea_试卷.pdf.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/细则/细则.pptx,True,ok_pptx,9092,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/2df7863ec9eb_细则.pptx.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf,True,ok_pdf,10161,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/b46dba82c3ff_试卷.pdf.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,True,ok_doc_textutil,3029,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/2b459ae738e8_细则.doc.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026丰台二模/试卷/2026北京丰台高三二模政治（教师版）.pdf,True,ok_pdf,16840,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/14707229fbcf_2026北京丰台高三二模政治（教师版）.pdf.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026丰台二模/细则/2026丰台区二模主观题阅卷细则(1).pptx,True,ok_pptx,14792,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/b1957e7e0935_2026丰台区二模主观题阅卷细则(1).pptx.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,True,ok_docx,9831,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/1bd40d845040_试卷.docx.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,True,ok_pptx,15234,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/61b68f14212d_细则.pptx.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026朝阳一模/试卷/试卷.pdf,True,ok_pdf,14320,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/fd08ca4014c0_试卷.pdf.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026朝阳一模/细则/细则.docx,True,ok_docx,4619,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/ebbe85a1ee6f_细则.docx.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,True,ok_pdf,22026,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/8ab211d978d9_试卷.pdf.txt
/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/细则/补充材料/东城期末.pptx,True,ok_pptx,5053,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/7d84ce85cb4b_东城期末.pptx.txt
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/claudecode_lane_B_full_rerun_2026-05-04/source_inventory/extracted/2025/2025房山一模/2025各区一模__2025房山一模__试卷__试卷.pdf.txt,True,ok_txt,16016,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/e6d9bf52014b_2025各区一模__2025房山一模__试卷__试卷.pdf.txt.txt
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/claudecode_lane_B_full_rerun_2026-05-04/source_inventory/extracted/2025/2025房山一模/2025各区一模__2025房山一模__细则__细则.pdf.txt,True,ok_txt,3873,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/00e6568e481f_2025各区一模__2025房山一模__细则__细则.pdf.txt.txt
/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx,True,ok_docx,7121,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/359083f91cd3_试卷.docx.txt
/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/细则.docx,True,ok_docx,3041,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/461b3fdcd830_细则.docx.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/试卷/试卷.pdf,True,ok_pdf,1908,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/51b7508a0497_试卷.pdf.txt
/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/细则/细则.pdf,True,ok_pdf,1678,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/93d2077755f7_细则.pdf.txt
/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/试卷.pdf,True,ok_pdf,8004,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/611ed7564625_试卷.pdf.txt
/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/细则.docx,True,ok_docx,4853,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/3d4cd35f4494_细则.docx.txt
/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/试卷/试卷.docx,True,ok_docx,7890,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/3019384a5b42_试卷.docx.txt
/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/细则/细则.docx,True,ok_docx,2138,/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_candidate_audit/desktop_original_recheck_20260531/source_text_from_desktop_originals/0eb74816f25f_细则.docx.txt
