suite_id,year,district,stage,question,question_type,target,target_score,boundary,boundary_score,override,book_module,status,next_action,evidence_source,candidate_source_type,candidate_file_path,snippet,decision_reason
2025_东城_一模,2025,东城,一模,18,subjective,B2_ECONOMICS,17,B4_PHILOSOPHY_EXCLUDED,4,manual_subquestion_split_needed,UNKNOWN_OR_MIXED,blocked,manual_subquestion_split_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,"(12 分) “两重”“两新”是 2025 年经济工作的重要发力点。 材料一 “两重”,是指国家重大战略实施和重点领域安全能力建设。在实施中既要强化“硬投资”,聚焦 新质生产力发展、城乡融合发展、区域协调发展等,加快推进重大战略实施和重点领域安全能力建设;也 要搞好“软建设”,不断完善相关政策、规划和体制机制,进一步完善投入机制;提高投入效率,解决当前 与长远的矛盾和问题,努力办成一系列大事难事。 (1)结合材料一,说明“两重”实施是如何体现辩证思维的。 (4 分) 材料二 “两新”,即推动新一轮大规模设备更新和消费品以旧换新。 (2)提振消费是扩大内需、畅通国内大循环的重中之重。结合材料二,运用《经济与社会》知识,分析我国 实施“两新”畅通国内大循环的经济逻辑。(8 分)","{""target"": ""B2_ECONOMICS"", ""target_score"": 17, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 4, ""matches"": {""B2_ECONOMICS"": ""经济与社会,宏观调控,新质生产力,供给侧,消费,扩大内需,劳动者,区域协调,boost:经济与社会,boost:宏观调控,boost:新质生产力,boost:扩大内需"", ""B3_POLITICS_RULE_OF_LAW"": ""党的领导,政府,boost:党的领导"", ""B4_PHILOSOPHY_EXCLUDED"": ""实践,矛盾,boost:矛盾"", ""XB3_EXCLUDED"": ""辩证思维,boost:辩证思维""}, ""explicit_target_modules"": {""B2_ECONOMICS"": [""经济与社会""]}, ""explicit_boundary_modules"": {""XB3_EXCLUDED"": [""辩证思维""]}, ""override"": ""manual_subquestion_split_needed""}"
2025_东城_一模,2025,东城,一模,3,objective,B3_POLITICS_RULE_OF_LAW,1,B4_PHILOSOPHY_EXCLUDED,1,,UNKNOWN_OR_MIXED,blocked,manual_review_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,"澳门回归祖国 25 年来,在中央政府和祖国内地大力支持下,坚守“一国”之本,善用“两制”之利,经济快 速增长、民生持续改善、社会和谐稳定、发展空间愈加广阔 ......向世界展示了具有澳门特色 “一国两制”的 成功实践。这证明了 A.融入国家发展大局是“一国两制”的应有之义 B.爱国者治澳是澳门进步的重要力量 C.单一制的政权组织形式符合我国国情 D.发展是安全的前提,安全是发展的保障","{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 1, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 1, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""政府"", ""B4_PHILOSOPHY_EXCLUDED"": ""实践""}}"
2025_东城_一模,2025,东城,一模,5,objective,B2_ECONOMICS,0,B4_PHILOSOPHY_EXCLUDED,0,,UNKNOWN_OR_MIXED,blocked,manual_review_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,"下列古诗文反映的哲理和右侧漫画寓意相同的是 A.人事有代谢,往来成古今 B.近水知鱼性,近山识鸟音 C.蝉噪林逾静,鸟鸣山更幽 D.海日生残夜,江春入旧年","{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}"
2025_东城_二模,2025,东城,二模,14,objective,B2_ECONOMICS,0,B4_PHILOSOPHY_EXCLUDED,0,,UNKNOWN_OR_MIXED,blocked,manual_review_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,"为了让体育真正为每个孩子的成长赋能,某校开展校园运动会,并评选运动小达人。在评选结果公布之 前,四位同学进行了预测: 第4页/共8页 甲说:小刘是运动小达人 乙说:如果小张是运动小达人,那么小刘也是运动小达人 丙说:我觉得小张是运动小达人,但不觉得小刘是运动小达人 丁说:我觉得他俩都是运动小达人 结果证明,只有一人预测错误,由此推断 A.只有小张是运动小达人 B.小张和小刘都是运动小达人 C.只有小刘是运动小达人 D.小张和小刘都不是运动小达人","{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}"
2025_东城_二模,2025,东城,二模,16,subjective,B2_ECONOMICS,1,B4_PHILOSOPHY_EXCLUDED,0,,UNKNOWN_OR_MIXED,blocked,manual_review_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,"(8 分) 曾几何时,能说话会干活的机器人只存在于科幻小说和电影中,而今已走进寻常百姓家;谷歌、OpenAI 是 高山,但深度求索 (DeepSeek)横空出世,急速登顶美国应用商店下载排行榜,情形就变了,开源、免费让 人人都用得起人工智能,“问问 DeepSeek 怎么说”,成了人们的口头语。 2025 年,人工智能发展按下加速键,当我们还热议春晚中宇树科技机器人的精彩舞姿时,元宵晚会上它们 再次出场时据说已经迭代了。 “人工智能+”正在赋能科技创新、产业发展、社会治理、医疗教育、家庭服 务......人工智能浪潮滚滚而来,势不可挡。 结合材料,运用哲学观点,谈谈我们应如何勇立潮头,与人工智能共创美好未来。","{""target"": ""B2_ECONOMICS"", ""target_score"": 1, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""产业发展"", ""B3_POLITICS_RULE_OF_LAW"": ""社会治理""}}"
2025_东城_二模,2025,东城,二模,18,subjective,B2_ECONOMICS,8,XB3_EXCLUDED,13,manual_subquestion_split_needed,UNKNOWN_OR_MIXED,blocked,manual_subquestion_split_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,"(12 分) 今天的中国成为全球瞩目的创新 “孵化器”,创新的种子处处萌发。嫦娥六号实现人类首次月球背面采样返 回;人工智能方兴未艾,深度求索等“杭州六小龙”的科技创新备受瞩目; 《哪吒2》横空出世,释放巨大文 化能量与市场潜力;无人化垂直植物工厂采用多层立体无土栽培技术,减少耕地依赖;我国集齐造船业的 “三颗明珠”:航空母舰、大型液化天然气运输船和大型邮轮,从造船大国走向造船强国 ......今天的中国, 正在形成充满生机、如热带雨林般的创新生态。 有人总结创新生态的“热带雨林”法则:需要大企业、高校、科研机构等“乔木层”,也需要中小企业等“灌木 层”,还需要政策、市场、基础设施、产业体系等“土壤层”。 (1)结合材料,运用《经济与社会》知识,说明我国形成“热带雨林”创新生态的“秘诀”。 (8 分) 创新发展需要良好的创新生态。据此,某同学做出如下推理: 有良好的创新生态,就会实现创新发展。 当前我国有良好的创新生态,所以,我国一定能实现创新发展。 (2) 写出该推理的类型,判断正确与否,并说明理由。(4 分)","{""target"": ""B2_ECONOMICS"", ""target_score"": 8, ""boundary"": ""XB3_EXCLUDED"", ""boundary_score"": 13, ""matches"": {""B2_ECONOMICS"": ""经济与社会,有效市场,有为政府,产业链,基础设施,boost:经济与社会,boost:产业链"", ""B3_POLITICS_RULE_OF_LAW"": ""政府"", ""XB3_EXCLUDED"": ""推理,必要条件,充分条件,boost:推理,boost:必要条件,boost:充分条件""}, ""explicit_target_modules"": {""B2_ECONOMICS"": [""经济与社会""]}, ""explicit_boundary_modules"": {""XB3_EXCLUDED"": [""推理"", ""假言"", ""充分条件"", ""必要条件""]}, ""override"": ""manual_subquestion_split_needed""}"
2025_东城_二模,2025,东城,二模,2,objective,B2_ECONOMICS,0,B4_PHILOSOPHY_EXCLUDED,0,,UNKNOWN_OR_MIXED,blocked,manual_review_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,"抗战爆发后,一个叫黄绍强的少年背井离乡、辗转求学。亲历日寇铁蹄下家国的苦难,他立志科技报国, 改名旭华,寓意“中华旭日”。1958 年开始,他为中国导弹核潜艇“破冰”隐姓埋名,30 载未见父母,被誉为 “中国核潜艇之父”。他说:“如果再让我选择,我选择更艰苦更困难的工作,选择探索未知。 ”今天,我们 应该学习黄旭华 A.脚踏实地,一切从实际出发的理念 B.坚信前途光明,坚持走曲折道路 C.只创造价值,不享受价值的爱国品格 D.强国志、强国技、强国功有机统一","{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}"
2025_东城_二模,2025,东城,二模,3,objective,B2_ECONOMICS,0,B4_PHILOSOPHY_EXCLUDED,1,,UNKNOWN_OR_MIXED,blocked,manual_review_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,"油画《没有共产党就没有新中国》 (右图),从一个很小的视角反映出伟大变 革时期一个生动感人的场景:1949 年 1 月 31 日,北平和平解放不久的早春季 节,在正阳门小广场,一位军管会女兵在教小朋友们学唱解放区的 “流行歌 曲”。这一场景及情节源于油画创作者的亲身经历。对此,下列认识正确的有 1艺术家只有亲身经历才能够创作出优秀作品 2艺术创作离开生活就是无源之水、无本之木 3优秀艺术作品总是与时代同频、为人民发声 4生活和艺术的斗争性是绝对的,是创作动力 A.12 B.14 C.23 D.34","{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 1, ""matches"": {""B4_PHILOSOPHY_EXCLUDED"": ""认识""}}"
2025_东城_二模,2025,东城,二模,8,objective,B2_ECONOMICS,1,B4_PHILOSOPHY_EXCLUDED,0,,UNKNOWN_OR_MIXED,blocked,manual_review_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,"物流是国家经济的动脉,连接生产和消费、内贸和外贸。有效降低全社会物流成本,既不是简单降低物 流价格,也不是挤压各方利润水平,而是需从制度性、技术性、综合性、经营性等维度协同发力,实现降 本、提质、增效目标。下列举措能促进我国物流发展的是 A.通过简化审批、“一网通办”,降低制度性交易成本 B.通过物流与制造、电商深度融合,推动运输结构优化 C.建设海外仓和国际物流通道,扩大国际市场占有率 D.推广自动化仓储、无人配送,实现物流业规模扩张","{""target"": ""B2_ECONOMICS"", ""target_score"": 1, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""消费""}}"
2025_东城_期末,2025,东城,期末,18,subjective,B2_ECONOMICS,28,XB3_EXCLUDED,15,manual_subquestion_split_needed,UNKNOWN_OR_MIXED,blocked,manual_subquestion_split_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,"(12 分)千年华夏飞天梦,廿载嫦娥揽月回。 自 2004 年以来,在国家资金和政策的支持下,遥感通信等核心技术取得重大突破,中国探月工程步步 衔接、接续跨越、连战连捷。2024 年 6 月 25 日,嫦娥六号带回人类首份 1935.3 克珍贵月球背面月壤, 这是我国建设航天强国、科技强国取得的又一标志性成果。总设计师胡浩感慨: “没有集中力量办大事 的优势,没有新型举国体制支撑,历时 17 年的‘绕、落、回’规划就不可能完成。 ” 河北某民营企业承接了探月工程测控系统中的射电望远镜天线工程,浙江某民营企业承建了探月工程地 面应用系统的网络工程建设......二十届三中全会提出,完善民营企业参与国家重大项目建设长效机制, 支持有能力的民营企业牵头承担国家重大技术攻关任务,向民营企业进一步开放国家重大科研基础设施。 (1)结合材料,运用《经济与社会》知识,阐述我国是如何实现“嫦娥揽月回”的。 登月服的外观融合了历史传统和现代元素,优雅飘逸的“飞天”飘带造型和火箭升空尾焰造型,形成一 飞冲天的姿态,传递出中华民族开拓进取、勇毅前行的意志精神。航天员可以自如完成行走、攀爬、驾 车、科考等月面出舱活动作业。综合防护面料可有效防护月面热环境及月尘影响,全景式防眩光面窗能 够提升视觉工效......这些科技感十足的细节,将为我国首次裁人登月任务的顺利实施保驾护航。 (2)结合材料,运用《逻辑与思维》知识,说明登月服设计是如何体现创新思维的。","{""target"": ""B2_ECONOMICS"", ""target_score"": 28, ""boundary"": ""XB3_EXCLUDED"", ""boundary_score"": 15, ""matches"": {""B2_ECONOMICS"": ""经济与社会,基本经济制度,民营企业,市场经济,经济职能,新发展理念,财政,基础设施,boost:经济与社会,boost:基本经济制度,boost:市场经济,boost:经济职能"", ""B3_POLITICS_RULE_OF_LAW"": ""政府"", ""B4_CULTURE"": ""文化,传统文化,boost:传统文化"", ""XB3_EXCLUDED"": ""逻辑与思维,创新思维,发散思维,聚合思维,联想思维,boost:逻辑与思维,boost:创新思维,boost:发散思维,boost:聚合思维,boost:联想思维""}, ""explicit_target_modules"": {""B2_ECONOMICS"": [""经济与社会""]}, ""explicit_boundary_modules"": {""XB3_EXCLUDED"": [""逻辑与思维"", ""创新思维""]}, ""override"": ""manual_subquestion_split_needed""}"
2025_东城_期末,2025,东城,期末,19,subjective,B3_POLITICS_RULE_OF_LAW,8,XB2_EXCLUDED,11,manual_subquestion_split_needed,UNKNOWN_OR_MIXED,blocked,manual_subquestion_split_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,"(8 分)某校开展“我为社区献一策”的社会实践活动。下面是一组同学撰写的调查报告。 一、调查背景 近年来,电动自行车以其经济、便利的特点成为市民重要的交通工具。然而,保有量与充电设施数量不 匹配,让充电成为困扰居民的问题。 二、调查发现 第6页/共20页 某社区有 446 辆电动自行车,却只有 60 个充电接口,对车主新增充电设施的提议,大家产生了意见分 歧。 甲:我没有电动自行车,建车栩会占用绿地,影响我遛弯了。 乙:既不能飞线充电,小区也没有配套设备能集中充电,让我们怎么办? 丙:消防安全问题谁来管?影响居民通行、采光怎么办? 三、学生建议 为解决这一困扰,让电动自行车在楼下待得住,该组同学为社区设计了“在公共区域设置电池充电柜, 车电分离”的方案。 运用《法律与生活》和《政治与法治》知识,完成下列任务。 (1)遇到的法律问题: 资料卡 《高层民用建筑消防安全管理规定) 第三十七条......电动自行车存放、充电场所应当配备必要的消防器材,充电设施应当具备充 满自动断电功能。 《中华人民共和国民法典》 第二百七十八条下列事项由业主共同决定:......(八)改变共有部分的用途或者利用共有部 分从事经营活动。 (1)遇到的法律问题: 、 。 (2)解决电动自行车“安家难” ,涉及居民、物业、 、 等利益相关方。 (3)如何更好地解决居民分歧,达成共识?","{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 8, ""boundary"": ""XB2_EXCLUDED"", ""boundary_score"": 11, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""政治与法治,基层群众自治,民主决策,民主协商,boost:政治与法治,boost:基层群众自治"", ""B4_PHILOSOPHY_EXCLUDED"": ""实践"", ""XB2_EXCLUDED"": ""法律与生活,民法典,相邻关系,所有权,boost:法律与生活,boost:民法典,boost:相邻关系,boost:所有权""}, ""explicit_target_modules"": {""B3_POLITICS_RULE_OF_LAW"": [""政治与法治""]}, ""explicit_boundary_modules"": {""XB2_EXCLUDED"": [""法律与生活"", ""民法典"", ""所有权""]}, ""override"": ""manual_subquestion_split_needed""}"
2025_丰台_一模,2025,丰台,一模,13,objective,B2_ECONOMICS,0,B4_PHILOSOPHY_EXCLUDED,0,,UNKNOWN_OR_MIXED,blocked,manual_review_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,下列选项中犯了与示例相同逻辑错误的是( ) 第5页/共11页 A. B. C. D.,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}"
2025_丰台_一模,2025,丰台,一模,2,objective,B2_ECONOMICS,0,B4_PHILOSOPHY_EXCLUDED,0,,UNKNOWN_OR_MIXED,blocked,manual_review_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,"中国书法讲究“虚实相生”,墨色浓淡相宜,字间疏密错落,“密不透风,疏可跑马”,于黑白交错中 展现气韵流转。下列理解正确的是( ) 1笔画间的对立统一成就了书法的艺术生命力 2墨色浓淡的个性寓于书法布局的共性之中 3疏密错落的结构蕴含作者的情感与精神境界 4把握主流,以“实”为核心方能成就书法之美 A. 12 B. 13 C. 24 D. 34 第2页/共11页","{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}"
2025_丰台_一模,2025,丰台,一模,20,subjective,B2_ECONOMICS,6,XB1_EXCLUDED,3,manual_subquestion_split_needed,UNKNOWN_OR_MIXED,blocked,manual_subquestion_split_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,"北京“两区”建设助力开放型经济迈上新台阶。 北京“两区”是指国家服务业扩大开放综合示范区和中国(北京)自由贸易试验区建设。2021 年至 2023 年,北京地区货物贸易进出口额连续突破 3 万亿元,服务贸易规模保持全国前三。2024 年,全市新 设外资企业数量同比增长 16.4%。北京“两区”建设作为深化改革开放的试验田,自成立以来,采取了多 项措施: 便利贸易投资 ➢ 出台《北京市外商投资条例》 ,推出“北京市全球服务伙伴计划”并为首批 13 家 伙伴企业授牌; ➢ 实行“合格保证+符合性验证”检验监管模式,实现进口机电设备“分钟通关”; ➢ 发布全国首个场景化、字段级自贸试验区数据出境负面清单。 助力科技创新 ➢ 在全国率先推出国际职业资格认可目录,推动职业资格从单边认可到双向互认; ➢ 在全国先行先试高新技术企业“报备即批准”、公司型创投企业所得税优惠、技 术转让所得税优惠等政策。 结合材料,运用《经济与社会》 《当代国际政治与经济》知识,说明北京“两区”建设的举措是如何助力 开放型经济迈上新台阶的。","{""target"": ""B2_ECONOMICS"", ""target_score"": 6, ""boundary"": ""XB1_EXCLUDED"", ""boundary_score"": 3, ""matches"": {""B2_ECONOMICS"": ""经济与社会,高质量发展,营商环境,boost:经济与社会,boost:高质量发展,boost:营商环境"", ""XB1_EXCLUDED"": ""当代国际政治与经济,对外开放,boost:当代国际政治与经济"", ""B1_EXCLUDED"": ""改革开放""}, ""explicit_target_modules"": {""B2_ECONOMICS"": [""经济与社会""]}, ""explicit_boundary_modules"": {""XB1_EXCLUDED"": [""当代国际政治与经济""]}, ""override"": ""manual_subquestion_split_needed""}"
2025_丰台_二模,2025,丰台,二模,7,objective,B2_ECONOMICS,0,B4_PHILOSOPHY_EXCLUDED,0,,UNKNOWN_OR_MIXED,blocked,manual_review_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/试卷/试卷.pdf,"小苹果焕发新活力,是因为 1创新生产经营方式,取代传统种植方式 苹果“火”了 苹果坐上中欧班列,驰 骋“一带一路 ”; 搭乘 天舟抵达中国空间站。 从一颗苹果,可以看到 一颗荔枝、 一篮石榴、 一 根 甘 蔗 、 一 棚 蔬 菜......放眼神州大地, 新意正在蔓延、生长。 苹果“活”了 苹果酒、苹果酷、苹果 脆片等新品迭出,小苹 果卖出了新花样;果树 认养、果园采摘、果园 变 公 园 , 劳 作 变 体 验 ... ... 小苹果成了农 民 增 收 致 富 的“ 金苹 果 ” 。 苹果“红”了 苹 果 红 彤 彤 的 背 后 是 优 新 品 种 实 现 规 模 化 种植,春季气象大数据 “护花 ”, 夏秋全自动 防雹网“护果” ......果 园“现代范儿 ”十足涵 养着苹果内在品质。 第3页/共10页 2提升产品的附加值,实现农民增收致富 3拓宽海外销售渠道,落实开放发展理念 4实行规模集约生产,培育产品价格优势 A.1 2 B.14 C.23 D.24","{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}"
2025_丰台_期末,2025,丰台,期末,18,subjective,B2_ECONOMICS,34,XB3_EXCLUDED,10,manual_subquestion_split_needed,UNKNOWN_OR_MIXED,blocked,manual_subquestion_split_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025丰台期末/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025丰台期末/试卷/试卷.pdf,"高水平社会主义市场经济体制是中国式现代化的重要保障。 材料一 高水平社会主义市场经济体制是更高层次、更高标准的市场经济体制。1“放得活”才有春 色满园,“管得住”才能土沃林丰,2这不仅是我国改革开放 40 多年实践中被不断验证的成功经验,更 是构建高水平社会主义市场经济体制、实现高质量发展的内在要求。 在当今经济全球化与国内经济转型发展的大背景下,诸多领域面临着如何平衡“放得活”与“管得 住”关系的这一重要课题。例如,数字经济迅速发展、辐射范围日益宽广、影响程度逐渐加深,同时,市 场垄断、数据安全、数据伦理等问题亟待解决。 第7页/共18页 (1)写出1和2是什么判断类型,并分别说明该判断类型的保真条件。 (2)运用《经济与社会》的相关知识,分析发展数字经济应如何处理好“放得活”与“管得住”的关 系。 材料二 ◆《中华人民共和国反垄断法》 《中华人民共和国外商投资法》 《优化营商环境条例》等法律 法规陆续出台,为各类经营主体投资兴业营造稳定公平透明、可预期的良好环境。 ◆在行政执法过程中,明晰执法主体的权限、职责、程序、任务,将行政执法工作公开化,增强执法 工作的透明度,严格执法责任。 ◆缩短诉讼周期,降低经营主体诉讼成本;促进多元化纠纷解决机制,重视诉前调解。 ◆持续推动相关法律法规的宣传、教育、引导工作,推动企业形成自觉守法、遇事找法、解决问题靠 法的常态化思维。 (3)结合材料,运用《政治与法治》知识,说明法治如何护航高水平社会主义市场经济体制建设。","{""target"": ""B2_ECONOMICS"", ""target_score"": 34, ""boundary"": ""XB3_EXCLUDED"", ""boundary_score"": 10, ""matches"": {""B2_ECONOMICS"": ""经济与社会,市场经济,有效市场,有为政府,高质量发展,数字经济,营商环境,市场主体,boost:经济与社会,boost:市场经济,boost:高质量发展,boost:数字经济"", ""B3_POLITICS_RULE_OF_LAW"": ""政治与法治,依法行政,全面依法治国,法治社会,严格执法,公正司法,全民守法,行政机关,政府,司法机关,科学立法,公共服务"", ""B4_PHILOSOPHY_EXCLUDED"": ""实践"", ""XB1_EXCLUDED"": ""经济全球化,boost:经济全球化"", ""XB2_EXCLUDED"": ""诉讼,调解,boost:诉讼,boost:调解"", ""XB3_EXCLUDED"": ""假言判断,必要条件,boost:假言判断,boost:必要条件"", ""B1_EXCLUDED"": ""改革开放""}, ""explicit_target_modules"": {""B2_ECONOMICS"": [""经济与社会""], ""B3_POLITICS_RULE_OF_LAW"": [""政治与法治""]}, ""explicit_boundary_modules"": {""XB1_EXCLUDED"": [""经济全球化""], ""XB2_EXCLUDED"": [""诉讼""], ""XB3_EXCLUDED"": [""假言"", ""必要条件""]}, ""override"": ""manual_subquestion_split_needed""}"
2025_延庆_一模,2025,延庆,一模,1,objective,B2_ECONOMICS,0,B4_PHILOSOPHY_EXCLUDED,1,,UNKNOWN_OR_MIXED,blocked,manual_review_needed,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/试卷/试卷.pdf,"党的二十届三中全会强调,面对纷繁复杂的国际国内形势,面对新一轮科技革命和产业变革,面对人民 群众新期待,必须自觉把改革摆在更加突出位置,紧紧围绕推进中国式现代化进一步全面深化改革。对此 理解正确的是( ) A. 全面深化改革破除体制机制障碍,为科技产业创新创造良好制度环境 B. 改革永无止境,实践水无止境,改革决定我国进行新一轮的产业变革 C. 全面深化改革是中国式现代化的根本动力,为中国式现代化务实物质基础 D. 全面深化改革必须坚持以人民为中心,满足人们对美好生活的各种需求","{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 1, ""matches"": {""B4_PHILOSOPHY_EXCLUDED"": ""实践""}}"
