operation,suite_id,question,parent_question,row_granularity,book_module,status,rule_id,matched_terms,basis,evidence_source,source_types
split_midterm_row_from_contaminated_suite,2026_海淀_期中,19,,question,B3_POLITICS_RULE_OF_LAW,included,HAIDIAN_2026_MIDTERM_SPLIT_FROM_CONTAMINATED_SUITE,,海淀期中源文件从错误的 2026_海淀_期末 suite_id 拆回 2026_海淀_期中。,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,paper
split_midterm_row_from_contaminated_suite,2026_海淀_期中,2,,question,B2_ECONOMICS,included,HAIDIAN_2026_MIDTERM_SPLIT_FROM_CONTAMINATED_SUITE,,海淀期中源文件从错误的 2026_海淀_期末 suite_id 拆回 2026_海淀_期中。,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,paper
split_midterm_row_from_contaminated_suite,2026_海淀_期中,20,,question,B3_POLITICS_RULE_OF_LAW,included,HAIDIAN_2026_MIDTERM_SPLIT_FROM_CONTAMINATED_SUITE,,海淀期中源文件从错误的 2026_海淀_期末 suite_id 拆回 2026_海淀_期中。,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,paper
split_midterm_row_from_contaminated_suite,2026_海淀_期中,21,,question,XB1_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_MIDTERM_SPLIT_FROM_CONTAMINATED_SUITE,,海淀期中源文件从错误的 2026_海淀_期末 suite_id 拆回 2026_海淀_期中。,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,paper
split_midterm_row_from_contaminated_suite,2026_海淀_期中,3,,question,B3_POLITICS_RULE_OF_LAW,included,HAIDIAN_2026_MIDTERM_SPLIT_FROM_CONTAMINATED_SUITE,,海淀期中源文件从错误的 2026_海淀_期末 suite_id 拆回 2026_海淀_期中。,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,paper
split_midterm_row_from_contaminated_suite,2026_海淀_期中,4,,question,B2_ECONOMICS,included,HAIDIAN_2026_MIDTERM_SPLIT_FROM_CONTAMINATED_SUITE,,海淀期中源文件从错误的 2026_海淀_期末 suite_id 拆回 2026_海淀_期中。,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,paper
split_midterm_row_from_contaminated_suite,2026_海淀_期中,5,,question,XB2_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_MIDTERM_SPLIT_FROM_CONTAMINATED_SUITE,,海淀期中源文件从错误的 2026_海淀_期末 suite_id 拆回 2026_海淀_期中。,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,paper
split_midterm_row_from_contaminated_suite,2026_海淀_期中,6,,question,B2_ECONOMICS,included,HAIDIAN_2026_MIDTERM_SPLIT_FROM_CONTAMINATED_SUITE,,海淀期中源文件从错误的 2026_海淀_期末 suite_id 拆回 2026_海淀_期中。,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,paper
split_midterm_row_from_contaminated_suite,2026_海淀_期中,7,,question,B3_POLITICS_RULE_OF_LAW,included,HAIDIAN_2026_MIDTERM_SPLIT_FROM_CONTAMINATED_SUITE,,海淀期中源文件从错误的 2026_海淀_期末 suite_id 拆回 2026_海淀_期中。,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,paper
split_midterm_row_from_contaminated_suite,2026_海淀_期中,8,,question,B3_POLITICS_RULE_OF_LAW,included,HAIDIAN_2026_MIDTERM_SPLIT_FROM_CONTAMINATED_SUITE,,海淀期中源文件从错误的 2026_海淀_期末 suite_id 拆回 2026_海淀_期中。,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,paper
split_midterm_row_from_contaminated_suite,2026_海淀_期中,9,,question,B3_POLITICS_RULE_OF_LAW,included,HAIDIAN_2026_MIDTERM_SPLIT_FROM_CONTAMINATED_SUITE,,海淀期中源文件从错误的 2026_海淀_期末 suite_id 拆回 2026_海淀_期中。,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,paper
rebuild_2026_haidian_final_row,2026_海淀_期末,1,,question,B4_PHILOSOPHY_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q1_B4P_GNOMON_TIME,"答案B,圭表,测量智慧,社会实践",正确项①④分别指向古代测量智慧与社会实践/历史条件，主知识落点为哲学与实践，不单列文化组件。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,2,,question,B4_PHILOSOPHY_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q2_PARENT_AFTER_B3,"答案A,全面观点,为人民服务政治本色",正确项①为全面观点，③为党员干部政治本色；B3 目标点另抽组件，父题余项按哲学边界关闭。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,3,,question,B4_PHILOSOPHY_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q3_AI_TOOL_RECOGNITION,"答案A,研究工具,表演规律认识",正确项强调人工智能作为研究工具深化认识，归入哲学/认识论边界。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,4,,question,B2_ECONOMICS,included,HAIDIAN_2026_FINAL_Q4_HUMANISTIC_ECONOMICS,"答案C,人民福祉,文化繁荣与经济发展",新时代人文经济学正确项含以人民福祉为出发点、文化繁荣与经济发展统一；主链抽入 B2，文化点另抽组件。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,5,,question,B4_CULTURE,included,HAIDIAN_2026_FINAL_Q5_CULTURE_FAIR,"答案D,文化交流互鉴,中华文明传播力影响力,文化自信",文化产业博览交易会正确项③④明确文化交流互鉴、中华文明传播和文化自信，整题进入 B4_CULTURE。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,6,,question,XB2_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q6_TRADE_SECRET,"答案C,商业秘密,侵权责任",商业秘密侵权题，属于《法律与生活》。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,7,,question,XB2_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q7_TORT_TRAFFIC,"答案D,注意义务,赔礼道歉,赔偿损失",交通侵权责任题，属于《法律与生活》。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,8,,question,XB2_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q8_MARRIAGE_REGISTRATION,"答案A,婚姻登记条例,个人信息",婚姻登记条例与婚姻家庭服务题，属于《法律与生活》。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,9,,question,XB2_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q9_LABOR_RELATION,"答案D,劳动合同,劳动争议",劳动关系与劳动争议题，属于《法律与生活》。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,10,,question,XB2_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q10_RETURN_POLICY,"答案B,诚信原则,消费者权益",消费者权益与市场规则题，属于《法律与生活》。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,11,,question,XB3_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q11_LOGIC_ATTENTION,"答案B,谓项周延,类比推理",概念、判断、推理题，属于《逻辑与思维》。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,12,,question,XB3_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q12_SYLLOGISM,"答案C,三段论",三段论推理题，属于《逻辑与思维》。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,13,,question,XB3_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q13_INDUCTION_METHOD,"答案C,求异法,调查对象",归纳推理与探究方案题，属于《逻辑与思维》。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,14,,question,XB3_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q14_RESEARCH_CONCLUSION,"答案B,研究结论条件性",科学思维/归纳结论可靠性题，属于《逻辑与思维》。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,15,,question,XB3_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q15_TRAVEL_PLATFORM,"答案D,公共服务供给,综合思维",统一旅游预约平台正确项含公共服务与综合思维，XB3 余项为主；B3 不单列，避免把公共服务背景强行当采分点。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,16,,question,B4_PHILOSOPHY_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q16_DIGITAL_NATIVES,"矛盾观点,意识能动作用,实践观点",设问明确从哲学角度作答，细则为哲学知识，非文化目标线。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,17,,question,B4_PHILOSOPHY_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q17_PARENT_AFTER_CULTURE,"联系观点,价值观,红色文化,民族精神",第17题《哲学与文化》混合；红色文化、民族精神和中国特色社会主义文化另抽 B4_CULTURE 组件，父题余项按哲学边界关闭。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,18,,question,XB2_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q18_PARENT_XB2_AFTER_COMPONENTS,"法律与生活,住房租赁条例,社会主义核心价值观,政府依法履职",第18题主体为合同/行政法规法治题；B3 与文化价值点另抽组件，父题余项按法律边界关闭。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,19,,question,XB2_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q19_PARENT_XB2_AFTER_CULTURE,"反不正当竞争法,社会主义核心价值观",第19题主体为不正当竞争与侵权责任；社会主义核心价值观另抽文化组件，父题余项按法律边界关闭。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,20,,question,XB3_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q20_LOGIC_AND_ADVANCE,"充分条件假言推理,超前思维",第20题为逻辑推理与超前思维，属于《逻辑与思维》。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
rebuild_2026_haidian_final_row,2026_海淀_期末,21,,question,B4_PHILOSOPHY_EXCLUDED,module-boundary-excluded,HAIDIAN_2026_FINAL_Q21_PARENT_AFTER_B3,"党的领导,以人民为中心,矛盾观点,制度优势",第21题为综合论述；党的领导和以人民为中心另抽 B3 组件，父题余项按哲学/综合边界关闭。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
add_2026_haidian_final_component,2026_海淀_期末,2#B3_COMPONENT,2,target_component,B3_POLITICS_RULE_OF_LAW,included,HAIDIAN_2026_FINAL_Q2_B3_COMPONENT_PARTY_CADRE,"党员干部,为人民服务,政治本色",第2题答案A的正确项③明确党员干部坚守为人民服务政治本色，抽入 B3。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
add_2026_haidian_final_component,2026_海淀_期末,4#B4_CULTURE_COMPONENT,4,culture_component,B4_CULTURE,included,HAIDIAN_2026_FINAL_Q4_B4C_COMPONENT_CULTURE_ECONOMY,"文化繁荣,文化与经济融合,中国式现代化",第4题正确项③明确文化繁荣与经济发展统一，抽入文化组件。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
add_2026_haidian_final_component,2026_海淀_期末,17#B4_CULTURE_COMPONENT,17,culture_component,B4_CULTURE,included,HAIDIAN_2026_FINAL_Q17_B4C_COMPONENT_RED_CULTURE,"红色文化,民族精神,发展中国特色社会主义文化,延安精神",题面写红色文化圈粉年轻人，细则明列弘扬民族精神、发展中国特色社会主义文化；民族精神按文化入账。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
add_2026_haidian_final_component,2026_海淀_期末,18#B3_COMPONENT,18,target_component,B3_POLITICS_RULE_OF_LAW,included,HAIDIAN_2026_FINAL_Q18_B3_COMPONENT_GOVERNMENT_RULE_OF_LAW,"政府法定职责,依法履职,严格执法,良法善治",第18(2)问细则明确政府依法履职、严格执法、良法善治，抽入 B3。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
add_2026_haidian_final_component,2026_海淀_期末,18#B4_CULTURE_COMPONENT,18,culture_component,B4_CULTURE,included,HAIDIAN_2026_FINAL_Q18_B4C_COMPONENT_CORE_VALUES,"社会主义核心价值观,诚信",第18(2)问细则写到弘扬诚信的社会主义价值观；社会主义核心价值观属于文化成分。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
add_2026_haidian_final_component,2026_海淀_期末,19#B4_CULTURE_COMPONENT,19,culture_component,B4_CULTURE,included,HAIDIAN_2026_FINAL_Q19_B4C_COMPONENT_CORE_VALUES,社会主义核心价值观,第19题细则把不符合社会主义核心价值观作为评价点，抽入文化组件。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
add_2026_haidian_final_component,2026_海淀_期末,21#B3_COMPONENT,21,target_component,B3_POLITICS_RULE_OF_LAW,included,HAIDIAN_2026_FINAL_Q21_B3_COMPONENT_PARTY_PEOPLE,"党的领导,以人民为中心",第21题细则明列党的领导、以人民为中心，抽入 B3 组件。,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_期末_试卷/试卷.ocr.txt,paper_ocr|rubric|answer_key
