suite_id,year,district,stage,question,parent_question,row_granularity,book_module,question_type,evidence_source,source_types,status,artifact_location,decision_reason,next_action,integration_status
2025_石景山_一模,2025,石景山,一模,4,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025石景山一模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 1, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 2, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""政府"", ""B4_PHILOSOPHY_EXCLUDED"": ""适度原则,boost:适度原则""}}",manual_review_needed,main_matrix_original
2025_西城_一模,2025,西城,一模,4,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 1, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 2, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""政府"", ""B4_PHILOSOPHY_EXCLUDED"": ""矛盾,boost:矛盾""}}",manual_review_needed,main_matrix_original
2025_西城_二模,2025,西城,二模,3,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 2, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 2, ""matches"": {""B2_ECONOMICS"": ""高质量发展,boost:高质量发展"", ""B4_PHILOSOPHY_EXCLUDED"": ""实践,认识""}}",manual_review_needed,main_matrix_original
2025_西城_二模,2025,西城,二模,5,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,main_matrix_original
2026_东城_一模,2026,东城,一模,3,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""XB1_EXCLUDED"", ""boundary_score"": 1, ""matches"": {""XB1_EXCLUDED"": ""对外开放""}}",manual_review_needed,main_matrix_original
2026_东城_一模,2026,东城,一模,9,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,main_matrix_original
2026_丰台_一模,2026,丰台,一模,1,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_丰台_一模/试卷.ocr.txt,ocr-cache,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2026_丰台_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 1, ""matches"": {""B4_PHILOSOPHY_EXCLUDED"": ""认识""}}",manual_review_needed,main_matrix_original
2026_丰台_一模,2026,丰台,一模,21,,question,UNKNOWN_OR_MIXED,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_丰台_一模/试卷.ocr.txt,ocr-cache,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2026_丰台_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 2, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 3, ""matches"": {""B2_ECONOMICS"": ""高质量发展,boost:高质量发展"", ""B4_PHILOSOPHY_EXCLUDED"": ""实践,矛盾,boost:矛盾"", ""XB1_EXCLUDED"": ""对外开放""}}",manual_review_needed,main_matrix_original
2026_丰台_期末,2026,丰台,期末,16,,question,UNKNOWN_OR_MIXED,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_丰台_期末/试卷.ocr.txt,ocr-cache,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2026_丰台_期末.txt,"{""target"": ""B4_CULTURE"", ""target_score"": 1, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B4_CULTURE"": ""文化""}}",manual_review_needed,main_matrix_original
2026_朝阳_一模,2026,朝阳,一模,3,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026朝阳一模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B4_CULTURE"", ""target_score"": 31, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 4, ""matches"": {""B2_ECONOMICS"": ""高质量发展,boost:高质量发展"", ""B3_POLITICS_RULE_OF_LAW"": ""政治与法治,政府,公共服务,boost:政治与法治"", ""B4_CULTURE"": ""文化,传统文化,文化自信,非遗,博物馆,文创,boost:传统文化,boost:文化自信,boost:非遗,boost:博物馆,boost:文创"", ""B4_PHILOSOPHY_EXCLUDED"": ""矛盾,辩证否定,boost:矛盾,boost:辩证否定"", ""XB3_EXCLUDED"": ""联想思维,推理,boost:联想思维,boost:推理""}, ""explicit_target_modules"": {""B3_POLITICS_RULE_OF_LAW"": [""政治与法治""]}, ""explicit_boundary_modules"": {""XB3_EXCLUDED"": [""推理""], ""B4_PHILOSOPHY_EXCLUDED"": [""辩证否定""]}, ""override"": ""manual_subquestion_split_needed""}",manual_subquestion_split_needed,main_matrix_original
2026_海淀_一模,2026,海淀,一模,7,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2026_海淀_一模/试卷.ocr.txt,ocr-cache,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2026_海淀_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,main_matrix_original
2026_丰台_期末,2026,丰台,期末,2,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2026_丰台_期末.txt,ocr_page_context;raw-source-inspection,blocked,05_reports/raw_source_inspection_repair_audit.csv,"{""rule_id"": ""RAW_SOURCE_REVIEW_MIXED_B3_B4_CULTURE_ELDERLY_SERVICES"", ""matched_terms"": ""基本公共服务,群众观点,孝亲敬老,社会治理"", ""source"": ""raw_source_inspection_review.csv"", ""evidence_type"": ""ocr_page_context"", ""parent_missing_question"": ""2""}",manual_choice_module_split_or_answer_key_needed,raw_source_inspection_repair
2026_丰台_期末,2026,丰台,期末,6,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2026_丰台_期末.txt,ocr_page_context;raw-source-inspection,blocked,05_reports/raw_source_inspection_repair_audit.csv,"{""rule_id"": ""RAW_SOURCE_REVIEW_MIXED_B4_CULTURE_XB3_CHINESE_KNOT"", ""matched_terms"": ""中华优秀传统文化,精神追求,形象思维,抽象思维"", ""source"": ""raw_source_inspection_review.csv"", ""evidence_type"": ""ocr_page_context"", ""parent_missing_question"": ""6""}",manual_choice_module_split_or_answer_key_needed,raw_source_inspection_repair
