suite_id,year,district,stage,question,parent_question,row_granularity,book_module,question_type,evidence_source,source_types,status,artifact_location,decision_reason,next_action,integration_status
2024_海淀_二模,2024,海淀,二模,18,,question,UNKNOWN_OR_MIXED,subjective,/Users/wanglifei/Desktop/2024模拟题/海淀二模/试卷/补充材料/高三二模：政治试题（以PDF为准）(1).docx | /Users/wanglifei/Desktop/2024模拟题/海淀二模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 22, ""boundary"": ""XB1_EXCLUDED"", ""boundary_score"": 30, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""政治与法治,中国共产党,人大代表,政协,政府,全国人大,boost:政治与法治,boost:中国共产党,boost:人大代表,boost:政协,boost:全国人大"", ""B4_PHILOSOPHY_EXCLUDED"": ""实践"", ""XB1_EXCLUDED"": ""当代国际政治与经济,全球治理,国际组织,金砖,boost:当代国际政治与经济,boost:全球治理,boost:国际组织,boost:金砖""}, ""explicit_target_modules"": {""B3_POLITICS_RULE_OF_LAW"": [""政治与法治""]}, ""explicit_boundary_modules"": {""XB1_EXCLUDED"": [""当代国际政治与经济"", ""全球治理"", ""国际组织""]}, ""override"": ""manual_subquestion_split_needed""}",manual_subquestion_split_needed,main_matrix_original
2024_海淀_期中,2024,海淀,期中,12,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/12_reasoning_exercise_compilation_20260531/ocr_cache/22a9fc350542/试卷.ocr.txt,ocr-cache,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_海淀_期中.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 1, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 2, ""matches"": {""B2_ECONOMICS"": ""市场主体"", ""B3_POLITICS_RULE_OF_LAW"": ""政府"", ""B4_PHILOSOPHY_EXCLUDED"": ""矛盾,boost:矛盾""}}",manual_review_needed,main_matrix_original
2024_海淀_期中,2024,海淀,期中,16,,question,UNKNOWN_OR_MIXED,subjective,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/12_reasoning_exercise_compilation_20260531/ocr_cache/22a9fc350542/试卷.ocr.txt,ocr-cache,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_海淀_期中.txt,"{""target"": ""B4_CULTURE"", ""target_score"": 1, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B4_CULTURE"": ""文化""}}",manual_review_needed,main_matrix_original
2024_石景山_一模,2024,石景山,一模,1,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,main_matrix_original
2024_石景山_一模,2024,石景山,一模,18(2),18,subquestion,UNKNOWN_OR_MIXED,subjective,/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx,paper,blocked,04_module_classification/subquestion_split_matrix.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,subquestion_integrated_blocked
2024_石景山_一模,2024,石景山,一模,2,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 1, ""matches"": {""B4_PHILOSOPHY_EXCLUDED"": ""实践""}}",manual_review_needed,main_matrix_original
2024_西城_一模,2024,西城,一模,12,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,main_matrix_original
2024_西城_一模,2024,西城,一模,3,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,main_matrix_original
2024_西城_二模,2024,西城,二模,9,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 1, ""matches"": {""B4_PHILOSOPHY_EXCLUDED"": ""实践""}}",manual_review_needed,main_matrix_original
2024_顺义_二模,2024,顺义,二模,17,,question,UNKNOWN_OR_MIXED,subjective,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/试卷/试卷.docx,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,main_matrix_original
2024_顺义_二模,2024,顺义,二模,19(1),19,subquestion,UNKNOWN_OR_MIXED,subjective,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/试卷/试卷.docx,paper,blocked,04_module_classification/subquestion_split_matrix.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,subquestion_integrated_blocked
2024_顺义_二模,2024,顺义,二模,19(2),19,subquestion,UNKNOWN_OR_MIXED,subjective,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/试卷/试卷.docx,paper,blocked,04_module_classification/subquestion_split_matrix.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 2, ""boundary"": ""XB1_EXCLUDED"", ""boundary_score"": 2, ""matches"": {""B2_ECONOMICS"": ""新质生产力,boost:新质生产力"", ""B3_POLITICS_RULE_OF_LAW"": ""政治与法治,boost:政治与法治"", ""XB1_EXCLUDED"": ""当代国际政治与经济,boost:当代国际政治与经济""}, ""explicit_target_modules"": {""B3_POLITICS_RULE_OF_LAW"": [""政治与法治""]}, ""explicit_boundary_modules"": {""XB1_EXCLUDED"": [""当代国际政治与经济""]}, ""override"": ""manual_subquestion_split_needed""}",manual_subquestion_split_needed,subquestion_integrated_blocked
2025_东城_一模,2025,东城,一模,3,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 1, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 1, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""政府"", ""B4_PHILOSOPHY_EXCLUDED"": ""实践""}}",manual_review_needed,main_matrix_original
2025_东城_二模,2025,东城,二模,14,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,main_matrix_original
2025_东城_二模,2025,东城,二模,3,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 1, ""matches"": {""B4_PHILOSOPHY_EXCLUDED"": ""认识""}}",manual_review_needed,main_matrix_original
2025_东城_期末,2025,东城,期末,19(2),19,subquestion,UNKNOWN_OR_MIXED,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,paper,blocked,04_module_classification/subquestion_split_matrix.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,subquestion_integrated_blocked
2025_东城_期末,2025,东城,期末,19(3),19,subquestion,UNKNOWN_OR_MIXED,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,paper,blocked,04_module_classification/subquestion_split_matrix.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,subquestion_integrated_blocked
2025_丰台_一模,2025,丰台,一模,20,,question,UNKNOWN_OR_MIXED,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 6, ""boundary"": ""XB1_EXCLUDED"", ""boundary_score"": 3, ""matches"": {""B2_ECONOMICS"": ""经济与社会,高质量发展,营商环境,boost:经济与社会,boost:高质量发展,boost:营商环境"", ""XB1_EXCLUDED"": ""当代国际政治与经济,对外开放,boost:当代国际政治与经济"", ""B1_EXCLUDED"": ""改革开放""}, ""explicit_target_modules"": {""B2_ECONOMICS"": [""经济与社会""]}, ""explicit_boundary_modules"": {""XB1_EXCLUDED"": [""当代国际政治与经济""]}, ""override"": ""manual_subquestion_split_needed""}",manual_subquestion_split_needed,main_matrix_original
2025_丰台_二模,2025,丰台,二模,7,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,main_matrix_original
2025_延庆_一模,2025,延庆,一模,1,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 1, ""matches"": {""B4_PHILOSOPHY_EXCLUDED"": ""实践""}}",manual_review_needed,main_matrix_original
2025_延庆_一模,2025,延庆,一模,8,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 1, ""matches"": {""B4_PHILOSOPHY_EXCLUDED"": ""实践""}}",manual_review_needed,main_matrix_original
2025_昌平_二模,2025,昌平,二模,7,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 1, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""政府""}}",manual_review_needed,main_matrix_original
2025_朝阳_一模,2025,朝阳,一模,12,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 1, ""matches"": {""B4_PHILOSOPHY_EXCLUDED"": ""实践""}}",manual_review_needed,main_matrix_original
2025_朝阳_一模,2025,朝阳,一模,14,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,main_matrix_original
2025_朝阳_二模,2025,朝阳,二模,13,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 1, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""市场主体""}}",manual_review_needed,main_matrix_original
2025_朝阳_二模,2025,朝阳,二模,18,,question,UNKNOWN_OR_MIXED,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 35, ""boundary"": ""XB2_EXCLUDED"", ""boundary_score"": 6, ""matches"": {""B2_ECONOMICS"": ""经济与社会,高质量发展,共同富裕,社会保障,消费,医保,就业,劳动者,boost:经济与社会,boost:高质量发展,boost:共同富裕,boost:社会保障"", ""B3_POLITICS_RULE_OF_LAW"": ""政府,社会治理"", ""XB2_EXCLUDED"": ""合同,劳动合同,劳动关系,boost:合同,boost:劳动合同,boost:劳动关系""}, ""explicit_target_modules"": {""B2_ECONOMICS"": [""经济与社会""]}, ""explicit_boundary_modules"": {""XB2_EXCLUDED"": [""合同"", ""劳动合同""]}, ""override"": ""manual_subquestion_split_needed""}",manual_subquestion_split_needed,main_matrix_original
2025_朝阳_二模,2025,朝阳,二模,21,,question,UNKNOWN_OR_MIXED,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025朝阳二模/试卷/补充材料/扫描全能王 2025-05-13 21.42.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 2, ""boundary"": ""XB1_EXCLUDED"", ""boundary_score"": 13, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""政治与法治,boost:政治与法治"", ""B4_CULTURE"": ""文化"", ""B4_PHILOSOPHY_EXCLUDED"": ""实践"", ""XB1_EXCLUDED"": ""当代国际政治与经济,国际关系,中国外交,外交,元首外交,对外开放,boost:当代国际政治与经济,boost:国际关系,boost:中国外交,boost:外交,boost:元首外交"", ""B1_EXCLUDED"": ""中国特色社会主义""}, ""explicit_target_modules"": {""B3_POLITICS_RULE_OF_LAW"": [""政治与法治""]}, ""explicit_boundary_modules"": {""XB1_EXCLUDED"": [""当代国际政治与经济"", ""国际关系""]}, ""override"": ""manual_subquestion_split_needed""}",manual_subquestion_split_needed,main_matrix_original
2025_朝阳_二模,2025,朝阳,二模,5,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 2, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 2, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""宪法,boost:宪法"", ""B4_PHILOSOPHY_EXCLUDED"": ""矛盾,boost:矛盾""}}",manual_review_needed,main_matrix_original
2025_朝阳_二模,2025,朝阳,二模,6,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {}}",manual_review_needed,main_matrix_original
2025_朝阳_二模,2025,朝阳,二模,9,,question,UNKNOWN_OR_MIXED,objective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,paper,blocked,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/03_question_index/question_candidates.csv,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 2, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 3, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""政府"", ""B4_PHILOSOPHY_EXCLUDED"": ""人民群众,boost:人民群众""}}",manual_review_needed,main_matrix_original
