suite,question_guess,source_id,evidence_guess,extract_status,hit_terms,relative_path,cache_path,snippet
2024海淀二模,16,SRC_a83c70cbad37,P3_candidate_paper,ok,国际组织,海淀二模/试卷/试卷.pdf,02_extraction/full_source_text_cache_20260503/SRC_a83c70cbad37_试卷_pdf.txt,结合材料，说明此次时间利用调查是如何体现科学思维的。 （7 分） （2）调查研究过程一般可分为准备阶段、调查了解阶段、分析研究阶段、总结阶段。从认识 发展的历程角度，说明“调查了解阶段”与“分析研究阶段”的关联。 （4 分） [[PAGE 6]] 高三年级（思想政治） 第 6 页（共 8 页） 18． （16 分）民主是人类文明发展进步的重要标志，是全人类共同价值。 材料一 在“民主：全人类共同价值”国际论坛上，来自多个国家、地区和国际组织的 200 余名嘉宾，围绕“民主与治理现代化” “人工智能与民主的未来” “多极化世界中的民主与全球治 理”等议题，共论民主互鉴之道。 资料包 来自不同国家嘉宾的观点： 嘉宾 1：进入 21 世纪后，全球南方国家纷纷崛起，这些国家在国际舞台上发挥着 越来越重要的作用。随着成员国数量的增加，金砖国家合作机制的整体力量增强，削弱 “单极主导地位”的力量随之增大。现在，二十国集团、上海合作组织等其他国际组织和 框架也发挥着越来越重要的作用。 嘉宾 2：人工智能、大数据等技术在提供便利的同时，也使社会出现两极分化。然 而，目前并没有一个有效、民主的全球治理体系来应对这些挑战。如今全球各国经济和 政治力量已经发生很大改变，很多新兴国家和经济体对全球事务有相当大的影响力，但 在国际组织中的代表性却仍然不够。 嘉宾 3：2024 年为“全球南方”合作的丰收年，期待和各方共同点亮全球治理的 “南方时刻” 。 “全球治理体系中的广大南方国
2024海淀二模,16,SRC_1c0a8eb1f6cd,P3_candidate_paper,ok,国际组织,海淀二模/试卷/补充材料/高三二模：政治试题（以PDF为准）(1).docx,02_extraction/full_source_text_cache_20260503/SRC_1c0a8eb1f6cd_高三二模_政治试题_以PDF为准_1_docx.txt,查内容更加丰富，时间利用活动分类更加细化。 此次时间利用调查工作总体安排如下。 （1）结合材料，说明此次时间利用调查是如何体现科学思维的。（7分） （2）调查研究过程一般可分为准备阶段、调查了解阶段、分析研究阶段、总结阶段。从认识发展的历程角度，说明“调查了解阶段”与“分析研究阶段”的关联。（4分） 18．（16分）民主是人类文明发展进步的重要标志，是全人类共同价值。 材料一 在“民主：全人类共同价值”国际论坛上，来自多个国家、地区和国际组织的200余名嘉宾，围绕“民主与治理现代化”“人工智能与民主的未来”“多极化世界中的民主与全球治理”等议题，共论民主互鉴之道。 （1）任选一个议题，参考资料包中的内容，运用《当代国际政治与经济》知识，围绕所选议题写一篇时政述评。（8分） 要求：观点明确；知识运用准确、贴切；论述合乎逻辑，条理清晰。 材料二 人民民主更是中国共产党和中国人民的一贯追求，为以中国式现代化全面推进中华民族伟大复兴提供有力保障。 北京，人民大会堂。我国首位盲人全国人大代表戴着墨镜，指尖轻触纸面，仔细审议盲文版政府工作报告。今年，这位盲人全国人大代表在盲文电脑上敲出关乎数千万中国残疾人养老的建议，在全国两会上提交。 福建，五夫古镇“民情茶话室”。延续古老的摆茶议事传统，当地人大代表与老百姓喝茶聊事……“有烟火气的民主”让人民的诉求有地方说，说了有人听，听了有反馈。 湖南，攸县山村。一棵年逾1500岁的古树焕发生机。全国政协委员在山村调研“跑出来”的
2024海淀二模,17,SRC_a83c70cbad37,P3_candidate_paper,ok,国际竞争,海淀二模/试卷/试卷.pdf,02_extraction/full_source_text_cache_20260503/SRC_a83c70cbad37_试卷_pdf.txt,2 月，欧盟理事会通过《关键原材料法案》 。法案的材料清单中包含稀土、锂、镍等 对绿色转型、数字化转型、国防和航天工业至关重要的 34 种关键材料，其中包括 17 种战 略原材料。该法案为战略原材料供应链上的本土产能设定明确的目标：10% 来自本地开采， 40% 在欧盟加工，25% 来自本土回收材料。据此可判断 A．欧盟理事会作为欧盟最高决策机构，对维护欧盟经济安全负有主要责任 B．实施该法案有利于欧洲本土原材料企业降低成本，提升企业国际竞争力 C．该法案将降低欧盟对外部供应的依赖，但妨碍资源要素在全球自由流动 D．该法案的实施能充分发挥欧盟在原材料产业的比较优势，扩大市场规模 15．每年 3 月 22 日是联合国设立的“世界水日” ，2024 年“世界水日”主题为“Water for Peace” （以水促和平） 。今年“世界水日”开放日活动在杭州举办，此次开放日各国代表通过沙龙对 话，共同探讨全球水资源可持续发展，强调水在促进和平与繁荣、实现可持续性发展中的重 要作用。可见，此次活动 ①推动各国政策协调一致，实现水资源均衡和可持续发展 ②发挥联合国对国际事务的决定作用，提高水资源利用率 ③加强水资源保护，以水为媒，推进构建人类命运共同体 ④为不同水文化之间开展交流对话、互学互鉴搭建了平台 A．①② B．①③ C．②④ D．③④ [[PAGE 5]] 高三年级（思想政治） 第 5 页（共 8 页） 第二部分 本部分共 6 题，共 55 分
2024海淀二模,20,SRC_a83c70cbad37,P3_candidate_paper,ok,全球治理;全球治理体系;联合国;人类命运共同体;全球南方,海淀二模/试卷/试卷.pdf,02_extraction/full_source_text_cache_20260503/SRC_a83c70cbad37_试卷_pdf.txt,主导地位”的力量随之增大。现在，二十国集团、上海合作组织等其他国际组织和 框架也发挥着越来越重要的作用。 嘉宾 2：人工智能、大数据等技术在提供便利的同时，也使社会出现两极分化。然 而，目前并没有一个有效、民主的全球治理体系来应对这些挑战。如今全球各国经济和 政治力量已经发生很大改变，很多新兴国家和经济体对全球事务有相当大的影响力，但 在国际组织中的代表性却仍然不够。 嘉宾 3：2024 年为“全球南方”合作的丰收年，期待和各方共同点亮全球治理的 “南方时刻” 。 “全球治理体系中的广大南方国家不应停止前进的脚步，南方国家在区域和 全球治理中都要发出自己的声音” 。 （1）任选一个议题 444444 ，参考资料包中的内容，运用《当代国际政治与经济》知识，围绕所选的 议题写一篇时政述评。 （8 分） 要求：观点明确；知识运用准确；论述合乎逻辑，条理清晰。 材料二 人民民主更是中国共产党和中国人民的一贯追求，为以中国式现代化全面推进中华 民族伟大复兴提供有力保障。  北京，人民大会堂。我国首位盲人全国人大代表戴着墨镜，指尖轻触纸面，仔细审议盲文 版政府工作报告。今年，这位盲人全国人大代表在盲文电脑上敲出关乎数千万中国残疾人 养老的建议，在全国两会上提交。  福建，五夫古镇“民情茶话室” 。延续古老的摆茶议事传统，当地人大代表与老百姓喝茶 聊事…… “有烟火气的民主”让人民的诉求有地方说，说了有人听，听了有反馈。  湖南，攸县山村。一棵年逾 1500 岁 || 二十国集团、上海合作组织等其他国际组织和 框架也发挥着越来越重要的作用。 嘉宾 2：人工智能、大数据等技术在提供便利的同时，也使社会出现两极分化。然 而，目前并没有一个有效、民主的全球治理体系来应对这些挑战。如今全球各国经济和 政治力量已经发生很大改变，很多新兴国家和经济体对全球事务有相当大的影响力，但 在国际组织中的代表性却仍然不够。 嘉宾 3：2024 年为“全球南方”合作的丰收年，期待和各方共同点亮全球治理的 “南方时刻” 。 “全球治理体系中的广大南方国家不应停止前进的脚步，南方国家在区域和 全球治理中都要发出自己的声音” 。 （1）任选一个议题 444444 ，参考资料包中的内容，运用《当代国际政治与经济》知识，围绕所选的 议题写一篇时政述评。 （8 分） 要求：观点明确；知识运用准确；论述合乎逻辑，条理清晰。 材料二 人民民主更是中国共产党和中国人民的一贯追求，为以中国式现代化全面推进中华 民族伟大复兴提供有力保障。  北京，人民大会堂。我国首位盲人全国人大代表戴着墨镜，指尖轻触纸面，仔细审议盲文 版政府工作报告。今年，这位盲人全国人大代表在盲文电脑上敲出关乎数千万中国残疾人 养老的建议，在全国两会上提交。  福建，五夫古镇“民情茶话室” 。延续古老的摆茶议事传统，当地人大代
2024海淀二模,20,SRC_1c0a8eb1f6cd,P3_candidate_paper,ok,全球治理;联合国;人类命运共同体;国际竞争,海淀二模/试卷/补充材料/高三二模：政治试题（以PDF为准）(1).docx,02_extraction/full_source_text_cache_20260503/SRC_1c0a8eb1f6cd_高三二模_政治试题_以PDF为准_1_docx.txt,说明此次时间利用调查是如何体现科学思维的。（7分） （2）调查研究过程一般可分为准备阶段、调查了解阶段、分析研究阶段、总结阶段。从认识发展的历程角度，说明“调查了解阶段”与“分析研究阶段”的关联。（4分） 18．（16分）民主是人类文明发展进步的重要标志，是全人类共同价值。 材料一 在“民主：全人类共同价值”国际论坛上，来自多个国家、地区和国际组织的200余名嘉宾，围绕“民主与治理现代化”“人工智能与民主的未来”“多极化世界中的民主与全球治理”等议题，共论民主互鉴之道。 （1）任选一个议题，参考资料包中的内容，运用《当代国际政治与经济》知识，围绕所选议题写一篇时政述评。（8分） 要求：观点明确；知识运用准确、贴切；论述合乎逻辑，条理清晰。 材料二 人民民主更是中国共产党和中国人民的一贯追求，为以中国式现代化全面推进中华民族伟大复兴提供有力保障。 北京，人民大会堂。我国首位盲人全国人大代表戴着墨镜，指尖轻触纸面，仔细审议盲文版政府工作报告。今年，这位盲人全国人大代表在盲文电脑上敲出关乎数千万中国残疾人养老的建议，在全国两会上提交。 福建，五夫古镇“民情茶话室”。延续古老的摆茶议事传统，当地人大代表与老百姓喝茶聊事……“有烟火气的民主”让人民的诉求有地方说，说了有人听，听了有反馈。 湖南，攸县山村。一棵年逾1500岁的古树焕发生机。全国政协委员在山村调研“跑出来”的建议，推动湖南23万余株古树名木有了法规“保护伞”。 大到国家立法，小到邻里间的“鸡毛蒜皮”，世 || 在全球自由流动 D．该法案的实施能充分发挥欧盟在原材料产业的比较优势，扩大市场规模 15．每年3月22日是联合国设立的“世界水日”， 2024年“世界水日”主题为“Water for Peace”（以水促和平）。今年“世界水日”开放日活动在杭州举办，此次开放日各国代表通过沙龙对话，共同探讨全球水资源可持续发展，强调水在促进和平与繁荣、实现可持续性发展中的重要作用。可见，此次活动 ①推动各国政策协调一致，实现水资源均衡和可持续发展 ②发挥联合国对国际事务的决定作用，提高水资源利用率 ③加强水资源保护，以水为媒，推进构建人类命运共同体 ④为不同水文化之间开展交流对话、互学互鉴搭建了平台 A．①② B．①③ C．②④ D．③④ 第二部分 本部分共6题，共55分。 16．（6分）以调频促同频，同频共振，同向同行。 在物理学中，频道又称信道，是信号在通信系统中传输的通道，频道不同，传输的信号就不一样。同频指的是两个或多个声波在频率上相同，从而产生共振现象。 人与人的“频道”不同，对事物的看法、判断就不一样。在人际关系和社交领域，同频通常指的是人们之间在思想、价值观、生活方式或行为上有共同点，能够相互理解和共鸣。因此，小到个人生活相处，大到国家社会发展，都需要“以调频促同频”。 结合材料，从哲学角度，谈谈为什么
2024海淀二模,21,SRC_a83c70cbad37,P3_candidate_paper,ok,全球治理;全球治理体系;国际组织;全球南方,海淀二模/试卷/试卷.pdf,02_extraction/full_source_text_cache_20260503/SRC_a83c70cbad37_试卷_pdf.txt,”等议题，共论民主互鉴之道。 资料包 来自不同国家嘉宾的观点： 嘉宾 1：进入 21 世纪后，全球南方国家纷纷崛起，这些国家在国际舞台上发挥着 越来越重要的作用。随着成员国数量的增加，金砖国家合作机制的整体力量增强，削弱 “单极主导地位”的力量随之增大。现在，二十国集团、上海合作组织等其他国际组织和 框架也发挥着越来越重要的作用。 嘉宾 2：人工智能、大数据等技术在提供便利的同时，也使社会出现两极分化。然 而，目前并没有一个有效、民主的全球治理体系来应对这些挑战。如今全球各国经济和 政治力量已经发生很大改变，很多新兴国家和经济体对全球事务有相当大的影响力，但 在国际组织中的代表性却仍然不够。 嘉宾 3：2024 年为“全球南方”合作的丰收年，期待和各方共同点亮全球治理的 “南方时刻” 。 “全球治理体系中的广大南方国家不应停止前进的脚步，南方国家在区域和 全球治理中都要发出自己的声音” 。 （1）任选一个议题 444444 ，参考资料包中的内容，运用《当代国际政治与经济》知识，围绕所选的 议题写一篇时政述评。 （8 分） 要求：观点明确；知识运用准确；论述合乎逻辑，条理清晰。 材料二 人民民主更是中国共产党和中国人民的一贯追求，为以中国式现代化全面推进中华 民族伟大复兴提供有力保障。  北京，人民大会堂。我国首位盲人全国人大代表戴着墨镜，指尖轻触纸面，仔细审议盲文 版政府工作报告。今年，这位盲人全国人大代表在盲文电脑上敲出关乎数千万中国残疾人 养老的建议， || ”等议题，共论民主互鉴之道。 资料包 来自不同国家嘉宾的观点： 嘉宾 1：进入 21 世纪后，全球南方国家纷纷崛起，这些国家在国际舞台上发挥着 越来越重要的作用。随着成员国数量的增加，金砖国家合作机制的整体力量增强，削弱 “单极主导地位”的力量随之增大。现在，二十国集团、上海合作组织等其他国际组织和 框架也发挥着越来越重要的作用。 嘉宾 2：人工智能、大数据等技术在提供便利的同时，也使社会出现两极分化。然 而，目前并没有一个有效、民主的全球治理体系来应对这些挑战。如今全球各国经济和 政治力量已经发生很大改变，很多新兴国家和经济体对全球事务有相当大的影响力，但 在国际组织中的代表性却仍然不够。 嘉宾 3：2024 年为“全球南方”合作的丰收年，期待和各方共同点亮全球治理的 “南方时刻” 。 “全球治理体系中的广大南方国家不应停止前进的脚步，南方国家在区域和 全球治理中都要发出自己的声音” 。 （1）任选一个议题 444444 ，参考资料包中的内容，运用《当代国际政治与经济》知识，围绕所选的 议题写一篇时政述评。 （8 分） 要求：观点明确；知识运用准确；论述合乎逻辑，条理清晰。 材料二 人民民主更是中国共产党和中国人民的一贯追求，为以中国式现代化全面推进中华 民族伟大复兴提供有力保障。  北京
2024海淀二模,22,SRC_a83c70cbad37,P3_candidate_paper,ok,联合国,海淀二模/试卷/试卷.pdf,02_extraction/full_source_text_cache_20260503/SRC_a83c70cbad37_试卷_pdf.txt,料。该法案为战略原材料供应链上的本土产能设定明确的目标：10% 来自本地开采， 40% 在欧盟加工，25% 来自本土回收材料。据此可判断 A．欧盟理事会作为欧盟最高决策机构，对维护欧盟经济安全负有主要责任 B．实施该法案有利于欧洲本土原材料企业降低成本，提升企业国际竞争力 C．该法案将降低欧盟对外部供应的依赖，但妨碍资源要素在全球自由流动 D．该法案的实施能充分发挥欧盟在原材料产业的比较优势，扩大市场规模 15．每年 3 月 22 日是联合国设立的“世界水日” ，2024 年“世界水日”主题为“Water for Peace” （以水促和平） 。今年“世界水日”开放日活动在杭州举办，此次开放日各国代表通过沙龙对 话，共同探讨全球水资源可持续发展，强调水在促进和平与繁荣、实现可持续性发展中的重 要作用。可见，此次活动 ①推动各国政策协调一致，实现水资源均衡和可持续发展 ②发挥联合国对国际事务的决定作用，提高水资源利用率 ③加强水资源保护，以水为媒，推进构建人类命运共同体 ④为不同水文化之间开展交流对话、互学互鉴搭建了平台 A．①② B．①③ C．②④ D．③④ [[PAGE 5]] 高三年级（思想政治） 第 5 页（共 8 页） 第二部分 本部分共 6 题，共 55 分。 16． （6 分）以调频促同频，同频共振，同向同行。 在物理学中，频道又称信道，是信号在通信系统中传输的通道，频道不同，传输的信号就不 一样。同频指的是两个或多个声波在频率上
2024海淀二模,22,SRC_1c0a8eb1f6cd,P3_candidate_paper,ok,联合国,海淀二模/试卷/补充材料/高三二模：政治试题（以PDF为准）(1).docx,02_extraction/full_source_text_cache_20260503/SRC_1c0a8eb1f6cd_高三二模_政治试题_以PDF为准_1_docx.txt,包括7种战略原材料。该法案为战略原材料供应链上的本土产能设定明确的目标：10%来自本地开采，40%在欧盟加工，25%来自本土回收材料。据此可判断 A．欧盟理事会作为欧盟最高决策机构，对维护欧盟经济安全负有主要责任 B．实施该法案有利于欧洲本土原材料企业降低成本，提升企业国际竞争力 C．该法案将降低欧盟对外部供应的依赖，但妨碍资源要素在全球自由流动 D．该法案的实施能充分发挥欧盟在原材料产业的比较优势，扩大市场规模 15．每年3月22日是联合国设立的“世界水日”， 2024年“世界水日”主题为“Water for Peace”（以水促和平）。今年“世界水日”开放日活动在杭州举办，此次开放日各国代表通过沙龙对话，共同探讨全球水资源可持续发展，强调水在促进和平与繁荣、实现可持续性发展中的重要作用。可见，此次活动 ①推动各国政策协调一致，实现水资源均衡和可持续发展 ②发挥联合国对国际事务的决定作用，提高水资源利用率 ③加强水资源保护，以水为媒，推进构建人类命运共同体 ④为不同水文化之间开展交流对话、互学互鉴搭建了平台 A．①② B．①③ C．②④ D．③④ 第二部分 本部分共6题，共55分。 16．（6分）以调频促同频，同频共振，同向同行。 在物理学中，频道又称信道，是信号在通信系统中传输的通道，频道不同，传输的信号就不一样。同频指的是两个或多个声波在频率上相同，从而产生共振现象。 人与人的“频
2024海淀期中,16,SRC_e3f88f68dd56,P0_candidate_scoring,ok,国际组织,2024海淀期中/细则/细则.pdf,02_extraction/full_source_text_cache_20260503/SRC_e3f88f68dd56_细则_pdf.txt,修二4分 + 选必一2分 主体角度：企业4分 + 政府2分 题型角度：路径 + 结果 16（2） 主体 [[PAGE 14]] 1.差异： (理论) 战略、品牌 (材料) 调研、开发新产品 2.成本： 企业：科技、创新、科学管理，稳定供应链或完善基础设施 — 降成本； 2分 或政府：经济职能或税收优惠政策，稳定供应链或完善基础设施 — 助力企业降成本 3.贸易摩擦：企业和政府可利用国际组织赋予的权利，积极参与全球经济治理和规则制定， 为企业“出海”营造良好的国际环境 2分 满足需求，形成竞争优势 2分 [[PAGE 15]] 学生存在的问题： ** 缺少选必一知识 ** 缺少政府主体，甚至通篇无主体 ** 建议不够具体，没有回应材料问题 ** 市场监管、营商环境、建立产权保护制度等均不给分 ** 涉及其他模块知识：如党、人大立法等不给分 [[PAGE 16]] 复习建议： ** 统筹模块相通内容的复习，培养综合思维能力 ** 培养学生们用知识去回应问题、解决问题的能力 [[PAGE 17]] 第17题评阅说明 包宗丽、侯锐、王雪楠、潘锐 刘卫红、齐雯、王妍、许依林、王振环、 秦璐、王寅亮、宝英歌、门靖靖、刘克章 [[PAGE 18]] 2022北京19（1）：结合材料，运用《经济与社会》相关知识，分析上述政策工具对稳定宏观经济、促进高质 量发展中是如何发挥作用的。（9分） [[PAGE 1
2024海淀期中,19,SRC_e3f88f68dd56,P0_candidate_scoring,ok,国家利益;共同利益;和平与发展;全球治理;全球治理体系;联合国;国际组织;人类命运共同体;一带一路;外交政策;独立自主;和平共处五项原则,2024海淀期中/细则/细则.pdf,02_extraction/full_source_text_cache_20260503/SRC_e3f88f68dd56_细则_pdf.txt,球安全倡 议与全球文明倡议，共建“一带一路”，促成沙伊和 解……在中国的倡议与行动中也能看到和平共处五项原 则的宝贵价值。 距离第一次提出和平共处五项原则已过去了70年，五 项原则非但没有过时，反而更加彰显出蓬勃的生命力。 运用《当代国际政治与经济》知识，分析和平共处五 项原则为何能彰显出蓬勃的生命力。 【答案】 ① ：当今时代的主题是和平与发展，和平共 处五项原则符合当今时代的潮流，坚持和平 共处五项原则的精神体现时代的要求。 ② ：国家利益和国家实力是影响国际关系的 决定性因素。国家间的共同利益是国家合作 的基础，利益对立是引起冲出的根源。和平 共处五项原则中的平等互利、互不侵犯，符 合国家间共同利益的诉求，为各国和睦相处、 相互尊重提供理论支撑。 ③ ：和平共处五项原则的理念有利于推动国 际关系民主化，利于反对霸权主义和强权政 治，从而推动建立适应国际力量对比新变化 的全球治理体系。 ④ ：和平共处五项原则的内容和精神有利于 更好的推动 “ 一带一路 ” 沿线国家实现发展 战略对接 ， 更好的与世界各国人民共享机遇 ， 共迎挑战 ， 实现共同繁荣 。 反馈练习 [[PAGE 68]] （2024北京20.）“全球南方”是新兴市场国家和发展中国家 的集合体。中国在推动自身发展进程中始终坚持同南方国家 相互支持、取长补短，携手打造现代化全球南方。 全球发展和南南合作基金已支持实施200多个项目，覆盖60 多个国家。中国还同联合国南南合作办公室开展了跨境电商 || 解……在中国的倡议与行动中也能看到和平共处五项原 则的宝贵价值。 距离第一次提出和平共处五项原则已过去了70年，五 项原则非但没有过时，反而更加彰显出蓬勃的生命力。 运用《当代国际政治与经济》知识，分析和平共处五 项原则为何能彰显出蓬勃的生命力。 【答案】 ① ：当今时代的主题是和平与发展，和平共 处五项原则符合当今时代的潮流，坚持和平 共处五项原则的精神体现时代的要求。 ② ：国家利益和国家实力是影响国际关系的 决定性因素。国家间的共同利益是国家合作 的基础，利益对立是引起冲出的根源。和平 共处五项原则中的平等互利、互不侵犯，符 合国家间共同利益的诉求，为各国和睦相处、 相互尊重提供理论支撑。 ③ ：和平共处五项原则的理念有利于推动国 际关系民主化，利于反对霸权主义和强权政 治，从而推动建立适应国际力量对比新变化 的全球治理体系。 ④ ：和平共处五项原则的内容和精神有利于 更好的推动 “ 一带一路 ” 沿线国家实现发展 战略对接 ， 更好的与世界各国人民共享机遇 ， 共迎挑战 ， 实现共同繁荣 。 反馈练习 [[PAGE 68]] （2024北京20.）“全球南方”是新兴市场国家和发展中国家 的集合体。中国在推动自身发展进程中始终坚持同南方国家 相互支持、取长补短，携手打造现代化全球南方。 全球
2024海淀期中,20,SRC_e3f88f68dd56,P0_candidate_scoring,ok,国家利益;和平与发展;时代主题;世界多极化;政治多极化;经济全球化;全球治理;联合国;国际秩序;新型国际关系;人类命运共同体;中国力量;对外开放;综合国力;外交政策;独立自主;和平共处五项原则;南南合作;全球南方;平衡;共赢,2024海淀期中/细则/细则.pdf,02_extraction/full_source_text_cache_20260503/SRC_e3f88f68dd56_细则_pdf.txt,"极化、经济全球化深入 发展，和平与发展成为时代主题； 只强调背景格局、趋势不具体1分 2. 中国之变： 2 分 中国的综合国力不断增强，国际地位不断提升，承担越来越多的 国际责任；（实力） 1 外交指导思想与时俱进，习近平外交思想为新时代中国特色大国 外交提供了根本遵循和行动指南（思想）1 国际影响力话语权不断提升1 人类命运共同体1 不变 （5分） 新中国外交始终服务于我国人民民主专政的国家性质；1分 坚持党对外交统一集中是领导1 国家利益1（以维护我国的主权、 安全和发展利益）1 不累计 4分（2+2） 坚持独立自主的基本立场； 贯彻维护世界和平、促进共同发展的宗旨； 促进世界的和平与发展为基本目标； 坚持以和平共处五项原则作为我国对外关系基本准则 写独立自主的和平外交政策2分 反对霸权主义强权政治1 总 要求：明确“变“与”不变“两个角度，（或出现”伴随---产生了“ 和---我国”始终“”一直“）不明确按照堆 砌知识，1--2分 简单从三阶段归纳不同阶段外交特点的原则按照“变化”对应标准赋分。 [[PAGE 66]] 常见问题与改进 1、审题不清楚：导致脱离设问指向，从三个阶段归纳不同中国主张 2、论述逻辑混乱：分不清楚“变”与“不变”。把“多极化”“全球化”“人类命运共同体”等 写成“不变”； 我国“独立自主和平外交政策”写成“变化”； 3、表达不规范： 归纳概括能力弱、抄材料情况较多，堆砌知识较多， 用语不规范--“立场、原则、 宗旨、目标”混 || 保加利亚等 人民民主国家建交；按照""另起炉灶""和""打扫干净 屋子再请客""的方针， 同印度、缅甸以及瑞典、丹麦等国家建交，在风云激荡的国际环境中 展示 了东方大国的鲜明形象，站稳了脚跟，改善了国际处境。 第二阶段（1978-2012年），核心问题是中国如何在世界舞台中""富 起来""，成长为一个富强 的现代化国家。党的十一届三中全会之后，中 国外交始终坚持把为国内现代化建设营造和平稳定 的国际环境作为头 等大事。根据国际形势的变化，中国提出和平与发展是当代世界的主 题，与世 界上绝大多数国家建立起了外交关系，积极融入以联合国体 系为核心的国际秩序。经过多年努力， 中国综合国力持续快速发展。 第三阶段（2012年以来），核心问题是中国如何在世界舞台中""强起 来""，获得世界各国的尊 重和支持。中共十八大以来，面对深刻变化的 国际形势，党中央深刻把握新时代中国和世界发展 大势，在对外工作 上进行一系列重大理论和实践创新，形成了习近平外交思想。中国拓 宽与发达 国家的合作领域，妥善处理分歧，与俄罗斯、法国、德国、 英国等世界主要国家的关系稳步发展； 按照""亲、诚、惠、容""理念和"" 与邻为善、以邻为伴""的外交方针，推出多种新机制和新举措， 深化同 周边国家的关系；提出""真实亲诚""理念，加强与非洲国家之间的团结合 作"
2025海淀一模,20,SRC_20820628be28,P3_candidate_paper,ok,世界多极化;联合国;南南合作;平衡,2025各区一模/2025海淀一模/试卷/试卷.pdf,02_extraction/full_source_text_cache_20260503/SRC_20820628be28_试卷_pdf.txt,年，上海舞剧团访问日本，演出芭蕾舞剧《白毛女》等，为中日邦交正常化作出积极贡献。 《啊！鼓岭》一文讲述了一位在中国长大的美国友人，对中国一个叫 “鼓岭”的地方充满眷念、渴望故地 重游却一生未能如愿的故事。 2023 年起，“鼓岭缘”中美民间友好论坛每年举办，两国各界青年济济一堂，缔结情谊，展望未来。 上述故事共同说明 ①国之交在于民相亲，人民友谊是促进国际关系行稳致远的强大力量 ②民间往来能够跨越社会制度、意识形态的分歧，推动世界多极化发展 ③多样化的人民交往有助于找准中外情感共鸣点，扩大各国利益交汇点 ④公共外交具有渠道多元、形式灵活的优势，是化解国际冲突的最佳选择 A.①② B.①③ C.②④ D.③④ 第二部分 本部分共 7 题，共 55 分。 16．（8 分） 近年来，原本被企业招聘时用于职业性格测试的 MBTI 测试流行起来。该测试以“外向-内向”等 4 个 维度描述性格，分别以字母表示，共可组合成16 种类型。有高校参考测试结果为大一新生分配宿舍，组织 主题团建活动；“i 人（内向）e 人（外向）”也跃居某刊物评选的年度“十大网络流行语”之首。 有人认为，不同于“社牛”“社恐”等略带自嘲的标签，该测试的 16 种类型偏中性，结论导向更积 极，有助于勾勒出鲜明的性格画像，在交往中迅速掌握彼此性格特征，节省精力，降低社交时间成本。 也有人认为，人并非每天都以同样的面貌存在，而是像河流一样不断流动、不断变化。非此即彼的 || 提示人们顺时而为、与 时偕行。据此，下列说法正确的是 ①春生、夏长、秋收、冬藏的时序标尺构建出自在事物间的联系 ②授农时、定节气实现了从思维具体到思维抽象的升华 ③顺时而为的农耕文明蕴藏着中华优秀传统文化的核心思想理念 ④与时偕行的实践智慧折射出主动作为与敬畏自然相统一 A.①② B.①④ C.②③ D.③④ 3．今天，人们无需像古人一样观象授时，但曾经的时间秩序仍然活跃在当代生活中。 “二十四节气”“春节” 相继列入联合国非物质文化遗产名录，中国时节正走向世界。当节气文化的“自然时间”与工业文明的“机械 时间”相遇，四时轮动的时间观与持续向前的时间观如何对话？实现二者对话应 ①求同存异，实现不同时间观从个性到共性的转化 ②各美其美，以不同时间观为基础发展各民族文化 ③尊重差异，在跨文明对话中增进对不同时间观的理解 ④美美与共，在交流借鉴中实现不同时间观的互补共生 A.①② B.①③ C.②④ D.③④ 4.1917 年，毛泽东在《体育之研究》中提出 “文明其精神，野蛮其体魄 ”，喊出了积贫积弱年代中国青年的 梦想。跨越百年，体育之于人民、之于国家，有了更恢宏的图景，承载着国家强盛、民族振兴的梦想。这 要求 ①学生担起民族复兴重任，在锻炼中增强体质、健全人格、锤炼意志 [[PAGE 2]] 第2页/共9页 ②学校树立全面育人理念，
2025海淀一模,21,SRC_20820628be28,P3_candidate_paper,ok,共赢,2025各区一模/2025海淀一模/试卷/试卷.pdf,02_extraction/full_source_text_cache_20260503/SRC_20820628be28_试卷_pdf.txt,车行业支持政策进行深入调查研究，为更好发挥政府 作用积极提案，推动形成公平开放、竞争有序的市场体系。 21．（8 分） （1）评分标准：符合演绎推理基本规则。（2 分） （2）实施更加积极主动的开放战略，以政策促进贸易自由化便利化，通过综合保税区等形式降低贸 易成本，畅通国际贸易。发展绿色贸易、数字贸易，推动货物贸易优化升级，打造产品出口竞 争新优势。依托我国超大规模市场优势，为世界各国提供更加广阔的市场，促进国际合作，实 现互利共赢。 （6 分） 22．（10 分） 可从中国共产党的领导、中国式现代化、全面深化改革、新发展理念、全面依法治国、辩证法、辩证 思维等角度作答。 等级水平 等级描述 水平 4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展 开论述；逻辑严密，条理清晰。 水平 3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用 比较准确；逻辑性较强，有条理。 水平 2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确； 论述缺乏逻辑，条理性差。 水平 1 应答与试题无关；或重复试题内容；或没有应答。
