suite,question_guess,source_id,evidence_guess,extract_status,hit_terms,relative_path,cache_path,snippet
2024西城二模,19,SRC_ecba6fd5969d,P0_candidate_scoring,ok,和平与发展;国际秩序;人类命运共同体,西城二模/细则/细则.docx,02_extraction/full_source_text_cache_20260503/SRC_ecba6fd5969d_细则_docx.txt,新思维，辩证思维；等等。 细则： 按客观规律办事和发挥主观能动性，矛盾特殊性，系统优化；产业融合；科学思维 19．（5分） 全人类是一个命运与共的大家庭，国与国之间利益交汇、命运交织、休戚与共。（1分，多选一）人类命运共同体理念超越了集团政治的“小圈子”规则，超越了实力至上的逻辑，超越了少数西方国家定义的“普世价值”，顺应时代潮流，倡导全球协作，推动国际秩序朝着更加公正合理的方向发展。（多选二，2*2=4分） 细则： 答案第一句，替换：和平与发展 答案第二句，多选二即可，每点2分。不要求一定要从正反两方面做出解释。以下只是帮助理解正反两方面是什么。 对负面内容的批判：超越了集团政治的“小圈子”规则，超越了实力至上的逻辑，超越了少数西方国家定义的“普世价值”。采意给分，如反对霸权主义、强权政治，再如人民至上，等等。 （注：1844年，马克思、恩格斯在《神圣家族》中就提出了“人民至上”的概念。在《共产党宣言》中则明确指出：“过去的一切运动都是少数人的，或者为少数人谋利益的运动。无产阶级的运动是绝大多数人的，为绝大多数人谋利益的独立的运动。”） 对正面内容的解释：顺应时代潮流，倡导全球协作，推动国际秩序朝着更加公正合理的方向发展。采意给分，如赋予发展中国家更多发言权，国际关系民主化，坚持真正的多边主义，全球治理，等等。 等级水平 等 级 描 述 分值 水平4 观点鲜明，能辩证地表达自己的见解；紧扣问题，从问题某点深入或全面展开，问题解决有效；知识工具运用恰当、 || ，文化传承与文化创新，认识世界与价值选择，人民群众的历史作用；国家职能，基层群众自治；创新思维，辩证思维；等等。 细则： 按客观规律办事和发挥主观能动性，矛盾特殊性，系统优化；产业融合；科学思维 19．（5分） 全人类是一个命运与共的大家庭，国与国之间利益交汇、命运交织、休戚与共。（1分，多选一）人类命运共同体理念超越了集团政治的“小圈子”规则，超越了实力至上的逻辑，超越了少数西方国家定义的“普世价值”，顺应时代潮流，倡导全球协作，推动国际秩序朝着更加公正合理的方向发展。（多选二，2*2=4分） 细则： 答案第一句，替换：和平与发展 答案第二句，多选二即可，每点2分。不要求一定要从正反两方面做出解释。以下只是帮助理解正反两方面是什么。 对负面内容的批判：超越了集团政治的“小圈子”规则，超越了实力至上的逻辑，超越了少数西方国家定义的“普世价值”。采意给分，如反对霸权主义、强权政治，再如人民至上，等等。 （注：1844年，马克思、恩格斯在《神圣家族》中就提出了“人民至上”的概念。在《共产党宣言》中则明确指出：“过去的一切运动都是少数人的，或者为少数人谋利益的运动。无产阶级的运动是绝大多数人的，为绝大多数人谋利益的独立的运动。”） 对正面内容的解释：顺应时代潮流，倡导全球协作，推动国际秩序朝着更加公正合理的
2024西城二模,19,SRC_3cb2df235603,P0_candidate_scoring,ok,国际秩序;人类命运共同体,西城二模/细则/补充材料/高三模拟测试思想政治答案.docx,02_extraction/full_source_text_cache_20260503/SRC_3cb2df235603_高三模拟测试思想政治答案_docx.txt,可以从以下角度作答：习近平新时代中国特色社会主义思想，习近平文化思想；经济发展与社会进步；文化产业，文化传承与文化创新，认识世界与价值选择，人民群众的历史作用；国家职能，基层群众自治；创新思维，辩证思维；等等。 19．（5分） 全人类是一个命运与共的大家庭，国与国之间利益交汇、命运交织、休戚与共。人类命运共同体理念超越了集团政治的“小圈子”规则，超越了实力至上的逻辑，超越了少数西方国家定义的“普世价值”，顺应时代潮流，倡导全球协作，推动国际秩序朝着更加公正合理的方向发展。 等级水平 等 级 描 述 水平4 观点鲜明，能辩证地表达自己的见解；紧扣问题，从问题某点深入或全面展开，问题解决有效；知识工具运用恰当、精准；遵守逻辑规律，逻辑方法运用恰当，逻辑结构合理 水平3 观点比较明确，能表达自己的见解；能扣住问题全面论述或就问题某点进行分析，问题解决比较有效；知识工具运用比较恰当、准确；逻辑性较强，有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；表述缺乏逻辑，条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答 等级水平 等 级 描 述 水平4 观点鲜明，能辩证地表达自己的见解；紧扣问题，从问题某点深入或全面展开，问题解决有效；知识工具运用恰当、精准；遵守逻辑规律，逻辑方法运用恰当，逻辑结构合理 水平3 观点比较明确，能表达自己的见解；能扣住问题全面论述或就问题某点进行分析，问题解决比较有效；知识工具运用比较恰当、准确 || 展投资，延展农业产业链，培育农村新产业新业态，可以为中央和地方贡献税收，拓宽农民增收渠道，以高质量发展促进全体人民共同富裕。 （4）（9分） 可以从以下角度作答：习近平新时代中国特色社会主义思想，习近平文化思想；经济发展与社会进步；文化产业，文化传承与文化创新，认识世界与价值选择，人民群众的历史作用；国家职能，基层群众自治；创新思维，辩证思维；等等。 19．（5分） 全人类是一个命运与共的大家庭，国与国之间利益交汇、命运交织、休戚与共。人类命运共同体理念超越了集团政治的“小圈子”规则，超越了实力至上的逻辑，超越了少数西方国家定义的“普世价值”，顺应时代潮流，倡导全球协作，推动国际秩序朝着更加公正合理的方向发展。 等级水平 等 级 描 述 水平4 观点鲜明，能辩证地表达自己的见解；紧扣问题，从问题某点深入或全面展开，问题解决有效；知识工具运用恰当、精准；遵守逻辑规律，逻辑方法运用恰当，逻辑结构合理 水平3 观点比较明确，能表达自己的见解；能扣住问题全面论述或就问题某点进行分析，问题解决比较有效；知识工具运用比较恰当、准确；逻辑性较强，有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；表述缺乏逻辑，条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答 等级水平 等 级 描 述 
2024西城二模,19,SRC_f9754eb81c9b,P3_candidate_paper,ok,国际秩序;人类命运共同体,西城二模/试卷/试卷.docx,02_extraction/full_source_text_cache_20260503/SRC_f9754eb81c9b_试卷_docx.txt,和人文素养，让欣赏美、追求美、塑造美成为乡村文明新风尚；推动更多美术元素、艺术元素应用到乡村规划建设，鼓励兴办特色书店、剧场、博物馆、美术馆、图书馆、文创馆；等等。 （4）结合材料，综合运用所学，阐释如何推动乡村文化振兴。（9分） 19．（5分） 一些国家奉行实力至上的逻辑，恃强凌弱、巧取豪夺、零和博弈大行其道，发展鸿沟加剧，安全赤字加重，结盟对抗、封闭排他的做法与多极化的发展方向背道而驰。随着一大批新兴市场国家和发展中国家的崛起，现行国际秩序不适应时代发展的一面更加凸显。 要建设一个什么样的世界？如何建设这个世界？中国的回答是构建人类命运共同体。 结合材料，阐述中国答案所体现的处理国际关系的新思路。 （考生务必将答案答在答题卡上，在试卷上作答无效） 研究过程（部分） 在研究过程中找出一个推理类型 解释推理过程，以及探求因果联系的方法 研究人员收集了全球各地352种不同品系的高粱，分析它们对盐碱的耐受程度。 通过全基因组关联分析技术，研究人员定位克隆到一个与高粱耐碱性显著相关的基因位点，命名为AT1。 他们将AT1基因从高粱中提取出来再转到高粱中，高粱耐盐碱能力减弱；而将该基因“剪切”后，高粱的耐盐碱能力增强。这说明AT1基因在高粱盐碱胁迫的响应过程中起负调控作用，也就是说，缺失AT1基因的高粱更耐盐碱 ① ② || 设，鼓励兴办特色书店、剧场、博物馆、美术馆、图书馆、文创馆；等等。 （4）结合材料，综合运用所学，阐释如何推动乡村文化振兴。（9分） 19．（5分） 一些国家奉行实力至上的逻辑，恃强凌弱、巧取豪夺、零和博弈大行其道，发展鸿沟加剧，安全赤字加重，结盟对抗、封闭排他的做法与多极化的发展方向背道而驰。随着一大批新兴市场国家和发展中国家的崛起，现行国际秩序不适应时代发展的一面更加凸显。 要建设一个什么样的世界？如何建设这个世界？中国的回答是构建人类命运共同体。 结合材料，阐述中国答案所体现的处理国际关系的新思路。 （考生务必将答案答在答题卡上，在试卷上作答无效） 研究过程（部分） 在研究过程中找出一个推理类型 解释推理过程，以及探求因果联系的方法 研究人员收集了全球各地352种不同品系的高粱，分析它们对盐碱的耐受程度。 通过全基因组关联分析技术，研究人员定位克隆到一个与高粱耐碱性显著相关的基因位点，命名为AT1。 他们将AT1基因从高粱中提取出来再转到高粱中，高粱耐盐碱能力减弱；而将该基因“剪切”后，高粱的耐盐碱能力增强。这说明AT1基因在高粱盐碱胁迫的响应过程中起负调控作用，也就是说，缺失AT1基因的高粱更耐盐碱 ① ②
2024西城二模,unknown,SRC_ecba6fd5969d,P0_candidate_scoring,ok,共同利益,西城二模/细则/细则.docx,02_extraction/full_source_text_cache_20260503/SRC_ecba6fd5969d_细则_docx.txt,经济的主导作用，带动其他所有制经济，（1分，二选一）共同解决农业农村发展过程中的生产要素供给和配置问题。（1分）通过产业振兴服务国家乡村振兴战略和区域协调发展战略，结合各地资源禀赋开展投资，延展农业产业链，培育农村新产业新业态，（2分）可以为中央和地方贡献税收，拓宽农民增收渠道，以高质量发展促进全体人民共同富裕。（1+1分，多选二） 细则： 国有经济主导，变通：“国企是中国特色社会主义的重要物质基础和政治基础，是推进国家现代化、保障人民共同利益的重要力量”、国有主导、国有控制国民经济命脉 生产要素供给和配置（二选一），变通：资本要素供给、资本要素配置、解决资金不足问题、资源优化配置 农村新产业新业态，替换：乡村产业振兴或乡村产业（教材P41）、农村新型经济、农村产业优化升级、农村的产业发展等，采意 农民增收，变通：就业 （4）（9分） 可以从以下角度作答：习近平新时代中国特色社会主义思想，习近平文化思想；经济发展与社会进步；文化产业，文化传承与文化创新，认识世界与价值选择，人民群众的历史作用；国家职能，基层群众自治；创新思维，辩证思维；等等。 细则： 按客观规律办事和发挥主观能动性，矛盾特殊性，系统优化；产业融合；科学思维 19．（5分） 全人类是一个命运与共的大家庭，国与国之间利益交汇、命运交织、休戚与共。（1分，多选一）人类命运共同体理念超越了集团政治的“小圈子”规则，超越了实力至上的逻辑，超越了少数西方国家定义的“普世价值”，顺应时代潮流，倡导全球协作，
2024西城二模,unknown,SRC_f9754eb81c9b,P3_candidate_paper,ok,对外开放,西城二模/试卷/试卷.docx,02_extraction/full_source_text_cache_20260503/SRC_f9754eb81c9b_试卷_docx.txt,部冲击时，超大规模市场有更强的抵御外部风险的能力 ④“共振”效应：国内部分行业、部分区域面临困境，会对宏观经济产生巨大冲击 A．①② B．①④ C．②③ D．③④ 6． 消费是经济发展的动力，也是其目的和归宿。为发挥消费对我国经济发展的基础性作用，更好满足居民多元化的消费需求，应该 ①建立高于经济增长水平的社会保障体系 ②增加城乡居民收入，扩大中等收入群体规模 ③减少传统消费，提振新能源汽车、电子产品等大宗消费 ④推动高水平对外开放，扩大优质消费品进口 A．①③ B．①④ C．②③ D．②④ 7． 拔除了55根电线杆后，家住在西城区宫门口东岔的居民们发现，原来一抬头就有这么美的景儿。蓝天与红墙映衬着妙应寺白塔，让这里成了手机朋友圈中的“网红”。近年来，北京深入开展街巷精细化治理，曾经“见缝插针”停放的汽车不见了，头顶上乱如蛛网的架空线没了，堵心又有安全隐患的私搭乱建也拆了，青砖灰瓦间，老北京的韵味又回来了。胡同是北京老城的肌理，也是支撑老城生命的骨架。打造更多精品宜居街巷，需要规划师 ①因地制宜，知晓每处街巷的矛盾的特殊性 ②实事求是，重视新老居民生活方式的焕新 ③解放思想，拆除原本老旧残破的民居院落 ④守正创新，像保护历史文物那样维持原状 A．①② B．①④ C．②③ D．③④ 8． 良渚古城先民修建的水利系统，促进了文明的诞生和发展；历经千年的它山堰（一个御咸蓄淡引水灌溉枢纽工程）依然屹立，与洪水猛兽为战，与宁波城相望相
2025西城一模,18,SRC_6ea5462e02af,P0_candidate_scoring,ok,两个市场;两种资源;对外开放;共赢,2025各区一模/2025西城一模/细则/细则.docx,02_extraction/full_source_text_cache_20260503/SRC_6ea5462e02af_细则_docx.txt,强，国际循环质量和水平不断提升。 【细则】 产业优势（内生动力）-3分 生态优势转换为发展优势/生态效益与经济效益相统一 / 绿色环保/实现生态价值 1分 特色资源禀赋（本地资源优势）/比较优势/特色产业/技术创新/质量品质 1分 ——竞争力提高/ 供给能力提升 1分 物质条件-2分 便捷的交通设施/基础设施/高水平物流体系/ 1分 ——内外联通/贸易便利化/降成本/提效率 1分 市场-2分 国内国际两个市场两种资源联动（拓宽市场/市场需求旺盛/市场广阔）/ 对外开放质量和水平提升 1分 ——互利共赢/循环质量和水平提升/ 双循环相互促进 1分 以下答案不给分： 顺应全球化趋势（无具体分析）/“引进来”和“走出去”相结合/引进外资 供给侧结构性改革/产业结构优化升级/消费结构优化升级/增收入/促就业/ 19．（8分）人大代表依法履职，关注国家创新发展，调研自动驾驶发展中的问题，积极推动自动驾驶领域法律法规的完善。国家机关认真听取人大代表意见和建议，自觉接受人民监督，改进政策措施，把代表建议转化为行业发展的动能，协同推进自动驾驶产业的高质量发展。国家机关高质量办理代表建议，尊重人民主体地位，解决人民所需要解决的问题，践行了全过程人民民主。 【细则】 人大代表角度：3分 依法履职/依法提出建议/调研提出建议/听取和反映人民群众意见、建议 1分 推动自动驾驶领域法律法规的完善/促进社会生活法治化/完善法律体系/推进依法治国 || 循环质量和水平不断提升。 【细则】 产业优势（内生动力）-3分 生态优势转换为发展优势/生态效益与经济效益相统一 / 绿色环保/实现生态价值 1分 特色资源禀赋（本地资源优势）/比较优势/特色产业/技术创新/质量品质 1分 ——竞争力提高/ 供给能力提升 1分 物质条件-2分 便捷的交通设施/基础设施/高水平物流体系/ 1分 ——内外联通/贸易便利化/降成本/提效率 1分 市场-2分 国内国际两个市场两种资源联动（拓宽市场/市场需求旺盛/市场广阔）/ 对外开放质量和水平提升 1分 ——互利共赢/循环质量和水平提升/ 双循环相互促进 1分 以下答案不给分： 顺应全球化趋势（无具体分析）/“引进来”和“走出去”相结合/引进外资 供给侧结构性改革/产业结构优化升级/消费结构优化升级/增收入/促就业/ 19．（8分）人大代表依法履职，关注国家创新发展，调研自动驾驶发展中的问题，积极推动自动驾驶领域法律法规的完善。国家机关认真听取人大代表意见和建议，自觉接受人民监督，改进政策措施，把代表建议转化为行业发展的动能，协同推进自动驾驶产业的高质量发展。国家机关高质量办理代表建议，尊重人民主体地位，解决人民所需要解决的问题，践行了全过程人民民主。 【细则】 人大代表角度：3分 依法履职/依法提出建议/调研提出建议/听取和反映人民群众意见、建议 1分 推动自
2025西城一模,18,SRC_062e7a5c776b,P3_candidate_paper,ok,共赢,2025各区一模/2025西城一模/试卷/试卷.pdf,02_extraction/full_source_text_cache_20260503/SRC_062e7a5c776b_试卷_pdf.txt,从知行关系、继承弘扬中华优秀传统文化等角度作答。 17．（7分）可从追求认识的客观性、运用辩证思维方法、具有创新意识等角度作答。 18．（7分）环境保护给产业发展带来新机遇，推动生态价值实现，促进 生态优势转换为发展优势。 地区利 用资源优势，注重技术和品质，探索打造特色产业链， 不断提高竞争力，成功开拓海外市场。便捷的 交通基础设施、高水平的物流体系， 内外联通，畅通了国际国内双循环 ，产品等得以高效率地流通， 与其他国家合作共赢。我国经济发展的内生动力和可靠性不断增强，国际循环质量和水平不断提升。 19．（8分）人大代表依法履职，关注国家创新发展，调研自动驾驶发展中的问题，积极推动自动驾驶领域 法律法规的完善。国家机关认真听取人大代表意见和建议，自觉接受人民监督， 改进政策措施，把代 表建议转化为行业发展的动能， 协同推进自动驾驶产业的高质量发展。国家机关高质量办理代表 建议， 等级水平 等 级 描 述 水平 4 （6~7 分） 观点鲜明，能 明确表达自己的见解；紧扣问题，综合运用所学展开论述，逻辑严 密，条理清晰 水平 3 （4~5 分） 观点比较明确，能表达自己的见解； 能扣住问题展开论述，知识运用比较准确， 逻辑性较强，有条理 水平 2 （2~3 分） 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确； 论述缺乏逻 辑，条理性差 水平 1 （0~1 分） 应答与试题无关；或重复试题内容，或没有应答
2025西城一模,20,SRC_6ea5462e02af,P0_candidate_scoring,ok,平衡,2025各区一模/2025西城一模/细则/细则.docx,02_extraction/full_source_text_cache_20260503/SRC_6ea5462e02af_细则_docx.txt,民所需要解决的问题，替代：最广泛、最真实、最管用的民主，1分 践行全过程人民民主，1分 20．（8分）劳动法的首要原则是保护劳动者权益，工会搭建协商平台，劳动者以集体力量与用人单位签订集体合同，可以确保双方协商一致，更加公平、平等自愿。更好地保护劳动者合法权益，促进广大劳动者特别是低薪劳动者群体实现体面劳动，实现社会公平。促进企业依法规范用工，构建和谐劳动关系，激发劳动者积极性，推动生产效率的提高，培育良好商誉，实现社会公平与经济效率的平衡。 【细则】 公平角度：4分 发挥工会的作用/集体的力量 1分 可以确保双方协商一致、平等自愿，公平签订劳动合同（或结合订立劳动合同基本原则说明） 1分 ——更好地保护劳动者合法权益（或获得劳动报酬的权利）1分 ——促进体面劳动（尊重劳动/保护苦脏险累且工资水平不高的劳动者等/分配公平） 1分 效率角度：4分 促进企业依法规范用工（合理用工） 1分 激发劳动者积极性/保障收入 1分 ；建立和谐劳动关系 1分 推动生产效率的提高/培育良好商誉/企业信誉形象 1分 21．（8分） （1）具有普遍价值的理念能够促进国际社会在共同关心的问题上达成共识，推动全球合作和发展。以人民为中心，创新、协调、绿色、开放、共享的新发展理念，指导着我国的发展实践，广泛应用到我国经济社会发展各个方面，引领现代化建设取得了一系列重大成就。中国大力发展科技推动创新发展、发展绿色产业应对气候变化、消除贫困推动共享发展等经验，在国际社会被广
2025西城一模,20,SRC_062e7a5c776b,P3_candidate_paper,ok,共同利益;全球治理;联合国;普惠;平衡,2025各区一模/2025西城一模/试卷/试卷.pdf,02_extraction/full_source_text_cache_20260503/SRC_062e7a5c776b_试卷_pdf.txt,股成立了科技公司。如今，依托该专利研发的极低温稀释制冷机已实现产 业化，国内市场占有率达到50%以上。 [[PAGE 5]] 第5页/共10页 D．强化市场基础制度规则的统一，是建设全国统一大市场的应有之义 14．国际交往中，各国逐渐以条约和习惯做法 为基础，发展出一些被普遍遵守的行为规则，被称做国际法。 同学围绕国际法开展探究，提出了以下观点，其中正确的是 ①国际法为国际交往提供了可预期的规则框架，遵守国际法符合各国的共同利益 ②出现国际纠纷时，都应交由联合国的国际法院依据国际法来裁决，明辨是非曲直 ③气候变化协定成员国采取行动共同应对气候变化，正是基于国际法框架下的集体行动 ④由于国际法缺乏约束力，因此需要在国际法和弱肉强食的丛林法则之间实现平衡 A．①② B．①③ C．②④ D．③④ 15．在外交部的例行记者会上，有记者就“人工智能治理被列为 2025 年金砖国家领导人峰会的讨论内容” 提问。下列回应中，符合中国主张的是 ①人工智能领域发展迅速，各国之间的竞争关系优先于合作关系 ②始终坚持发展向善为民、安全可控、绿色低碳、普惠包容的人工智能 ③确保权利平等、机会平等、规则平等，让人工智能的红利惠及所有国家 ④支持金砖国家成为集体安全机制的核心，在人工智能全球治理中发挥更大作用 A．①② B．①④ C．②③ || C．②④ D．③④ 15．在外交部的例行记者会上，有记者就“人工智能治理被列为 2025 年金砖国家领导人峰会的讨论内容” 提问。下列回应中，符合中国主张的是 ①人工智能领域发展迅速，各国之间的竞争关系优先于合作关系 ②始终坚持发展向善为民、安全可控、绿色低碳、普惠包容的人工智能 ③确保权利平等、机会平等、规则平等，让人工智能的红利惠及所有国家 ④支持金砖国家成为集体安全机制的核心，在人工智能全球治理中发挥更大作用 A．①② B．①④ C．②③ D．③④ 第二部分 16．（7 分）“春日迟迟，卉木萋萋”，跟着《诗经》去研学。 【主题】诗三百·文化与自然之旅 【研学目标】 文化溯源：理解《诗经》中的自然、民俗、历史背景 学科融合：综合语文、地理、生物、艺术等学科知识 实践创新：激活中华优秀传统文化的生命力 【行动框架】  行前准备： 诵读《诗经》篇目并观看纪录片《典籍里的中国·诗经篇》  实地研学： 第一天：溯源《诗经》的自然密码（寻找诗经中的植物、对比河流水文的变化） 第二天：触摸《诗经》的文化记忆（农事体验、诗经情景剧等） 第三天：激活《诗经》的现代表达（创作与项目设计）  持续行动：  “校园诗经角” ，种植《诗经》中的植物并定期更新文化墙  设计“诗经主题”旅游路线并向文旅部门推荐 结合材料，运用《哲学与 || 的极低温稀释制冷机已实现产 业化，国内市场占有率达到50%以上。 [[PAGE 5]] 第5页/共10页 D．强化市场
2025西城一模,21,SRC_6ea5462e02af,P0_candidate_scoring,ok,共同利益;经济全球化;人类命运共同体;中国智慧;中国方案;一带一路;普惠;平衡;共赢,2025各区一模/2025西城一模/细则/细则.docx,02_extraction/full_source_text_cache_20260503/SRC_6ea5462e02af_细则_docx.txt,作和发展。以人民为中心，创新、协调、绿色、开放、共享的新发展理念，指导着我国的发展实践，广泛应用到我国经济社会发展各个方面，引领现代化建设取得了一系列重大成就。中国大力发展科技推动创新发展、发展绿色产业应对气候变化、消除贫困推动共享发展等经验，在国际社会被广泛传播和共享，拓展了发展中国家走向现代化的途经，为应对诸多全球性问题贡献了中国智慧和中国方案。（6分） 【细则】 总体解释（2分）： 理念蕴含普遍价值1分（替代：全人类共同价值/人类共同利益。）； 能够形成共识/促成合作和发展/应对全人类共同问题/应对共同挑战（1分） 对新发展理念加以说明（2分）： 新发展理念的内涵1分，能结合材料说明新发展理念指导实践取得各方面成就（1分，要结合材料说明才给分） 对世界的意义（2分）： 拓展了发展中国家走向现代化的途径（1分），贡献了中国智慧中国方案（1分）。 （2）举例恰当，并能简要说明。（2分）如：共建“一带一路”。共建“一带一路”为共建国家参与国际经济合作提供了机遇，推动经济全球化向更加开放、包容、普惠、平衡、共赢的方向发展。 举例1分 说明1分 如三大倡议、人类命运共同体理念、进博会等 22.（10分） 可从党的领导、民族精神、理想信念、把握发展趋势等角度作答。 【细则】 长期主义能够科学把握事物发展趋势，坚持真理尊重规律，把眼前利益和长远利益相结合，在量的积累中实现质变。（4分：两个层面。①一个是“长期”： || 能够形成共识/促成合作和发展/应对全人类共同问题/应对共同挑战（1分） 对新发展理念加以说明（2分）： 新发展理念的内涵1分，能结合材料说明新发展理念指导实践取得各方面成就（1分，要结合材料说明才给分） 对世界的意义（2分）： 拓展了发展中国家走向现代化的途径（1分），贡献了中国智慧中国方案（1分）。 （2）举例恰当，并能简要说明。（2分）如：共建“一带一路”。共建“一带一路”为共建国家参与国际经济合作提供了机遇，推动经济全球化向更加开放、包容、普惠、平衡、共赢的方向发展。 举例1分 说明1分 如三大倡议、人类命运共同体理念、进博会等 22.（10分） 可从党的领导、民族精神、理想信念、把握发展趋势等角度作答。 【细则】 长期主义能够科学把握事物发展趋势，坚持真理尊重规律，把眼前利益和长远利益相结合，在量的积累中实现质变。（4分：两个层面。①一个是“长期”：发展的观点、量变质变、前进性曲折性、超前思维、战略思维。②一个是“正确：科学、坚持真理、尊重规律、正确价值观） 长期主义植根于中国优秀传统文化，蕴含着自强不息的伟大民族精神。（2分。优秀传统文化、民族精神、自强不息，任意两个2分） 党总揽全局协调各方，团结带领人民，坚定理想信念、集中力量办大事，为贯彻长期主义、实现中国式现代化提供强大制度保障。（4分：党的领导、集中力量办大事、团结带领人民、政策连
2025西城一模,21,SRC_062e7a5c776b,P3_candidate_paper,ok,经济全球化;联合国;中国智慧;中国方案;一带一路;全球南方;公共产品;普惠;平衡;共赢,2025各区一模/2025西城一模/试卷/试卷.pdf,02_extraction/full_source_text_cache_20260503/SRC_062e7a5c776b_试卷_pdf.txt,理念，指导着我国的发展实践， 广泛应用到我国 经济社会发展各个方面，引领现代化建设取得了 一系列重大成就。中国大力发展科技推动创新发展、 发展绿色产业应对气候变化、消除贫困推动共享发展等经 验，在国际社会被广泛传播和共享，拓展了 发展中国家走向现代化的途径，为应对诸多全球性问题贡献了中国智慧和中国方案。（6分） （2）举例恰当，并能简要说明。 （2分）如：共建“一带一路” 。共建“一带一路”为共建国家参与国际经 济合作提供了机遇，推动经济全球化向更加开放、包容、普惠、平衡、共赢的方向发展。 22.（10分） 可从党的领导、民族精神、理想信念、把握发展趋势等角度作答。 等级水平 等 级 描 述 水平 4 （8~10 分） 观点鲜明，能 明确表达自己的见解；紧扣问题，综合运用所学展开论述，逻辑 严密，条理清晰 水平 3 （5~7 分） 观点 比较明确 ，能表达自己的见解； 能扣住 问题 展开论述，知识运用比较准 确，逻辑性较强，有条理 水平 2 （2~4 分） 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确； 论述缺乏 逻辑，条理性差 水平 1 （0~1 分） 应答与试题无关；或重复试题内容，或没有应答 || 经验。创新之都深圳， 去年一年间 有 10 余位外国元首和政府首脑前来参观科技企业；绿水青山就是金山银山理念首提地浙江安吉，入选联合 国“生物多样性魅力城市”，吸引了很多外国友人；福建宁德、湖南十八洞村等地有外国领导人 去参观考 察；中国举办的各类发展培训班，发展中国家的群体报名踊跃。 传统上，人们谈到国际公共产品，主要指的是涉及全球安全、经济稳定、环境保护等需要国际社会协 调与合作的机制和行动，旨在惠及多个国家甚至全球，如我们熟知的联合国维和行动、气候变化《巴黎协 定》等。一国的发展理念也可以成为国际公共产品吗？ （1）运用所学，解释“我国的发展理念成为国际公共产品”这一现象。（6 分） （2）我国还提供了哪些国际公共产品？试举一例简要说明。（2 分） [[PAGE 8]] 第8页/共10页 22．（10 分） 对长期主义，中国人有个更生动的表达 ——“坚持就是胜利 ”。 “路漫漫其修远兮，吾将上下而求索 ”“凿井者，起于三寸之坎， 以就万仞之深 ”……这些名句，穿越时空，成为一代代国人的座右 铭。 认准了就坚定不移干。 一年不行就十年，十年不行就二十年、 三十年。一代接着一代、一茬接着一茬，日拱一卒。 长期主义深植于中华民族的文化基因，也融入了中国 共产党治国理政的行动哲学。新中国成立以来，从“一五”到“十四五” ，一个又一个紧密接续的 “五年 规划”，就是在以长期主义的理念不断推进中国式现代 || （8分） （1）具有普遍价值的理念能够促进国际社会在共同关心的问题上达成共识，推动全球合作和发展。 以人 民为中心，创新、协调、绿色、开放、共
