batch03_id,canonical_question_id,suite_id,source_id,stable_locator,original_qno,question_type,scope_status,section_scope,knowledge_node,reasoning_node,phase04_level,verification_level,answer_pairing_status,rubric_pairing_status,visual_status,gap_priority,gap_action,blocker_reason,batch03_required_action,batch03_student_permission,excerpt
B03A_subjective_first,Q-2024朝阳二模-16-2,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q16(2),16(2),主观题,in_scope,推理,概念,逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"16. (14 分)人工智能正以前所未有的速度、广度和深度变革经济社会发展模式。 材料一 算力是指计算机或其他计算设备在一定时 间内可以处理的数据量或完成的计算任务量。 随着大模型等人工智能产业迅速兴起,各国 对智能算力资源的需求愈发旺盛。全球主要发 达国家纷纷加快推进算力布局,抢占竞争制高点。 算力作为数字经济发展的底层支撑,正在向交通、金融、教育、医疗、科技、能源等各 行业加速渗透。研究表明,算力指数平均每提高1 个百分点,数字经济和国内生产总值 将分别增长3. 3‰和1. 8‰。 目前,我国东部地区数字经济发展迅速、产业发展相对完善,算力基础设施建设相对 密集;西部地区数字产业欠发达,人才、资金投入存在短缺现象。部分数据资源要素持有 者“不愿流通”“不敢流通”,数据治理和可信流通体系亟待建立完善。 2023 年12 月,国家有关部门出台《关于深"
B03A_subjective_first,Q-2024海淀二模-16,S-2024海淀二模,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q16,16,主观题,in_scope,推理,判断,其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,targeted Lane B verification for A-only subjective/high-number question,targeted Lane B verification for A-only subjective/high-number question,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"16.(6 分)以调频促同频,同频共振,同向同行。 在物理学中,频道又称信道,是信号在通信系统中传输的通道,频道不同,传输的信号就不 一样。同频指的是两个或多个声波在频率上相同,从而产生共振现象。 人与人的“频道”不同,对事物的看法、判断就不一样。在人际关系和社交领域,同频通常 指的是人们之间在思想、价值观、生活方式或行为上有共同点,能够相互理解和共鸣。因此,小 到个人生活相处,大到国家社会发展,都需要“以调频促同频”。 结合材料,从哲学角度,谈谈为什么要“以调频促同频”。"
B03A_subjective_first,Q-2024西城一模-19-1,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(1),19(1),主观题,in_scope,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
B03A_subjective_first,Q-2024西城一模-19-2,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(2),19(2),主观题,in_scope,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
B03A_subjective_first,Q-2024西城一模-19-3,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(3),19(3),主观题,in_scope,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
B03A_subjective_first,Q-2024西城一模-19-4,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(4),19(4),主观题,in_scope,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
B03A_subjective_first,Q-2024西城一模-19-5,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(5),19(5),主观题,in_scope,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
B03A_subjective_first,Q-2024西城一模-19-6,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(6),19(6),主观题,in_scope,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
B03A_subjective_first,Q-2025东城期末-21,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q21,21,主观题,in_scope,推理,判断,其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,targeted Lane B verification for A-only subjective/high-number question,targeted Lane B verification for A-only subjective/high-number question,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"21.【分析】本题要求结合材料,综合运用所学,谈谈你对“中国式现代化,民生为大是价值取向,更是 实践要求”这句话的理解,属于分析说明类试题,具有开放性,紧扣设问话题,可从党的领导、以人民 ===== PAGE 20 ===== 第20页/共20页 为中心、法治、公共服务、实践、发展、价值观、中华优秀传统文化等角度作答。 【解答】1坚持以人民为中心的发展思想,中国共产党坚持人民的主体地位,坚持立党为公、执政为民, 践行全心全意为人民服务的根本宗旨,把党的群众路线贯彻到治国理政全部活动之中,把人民对美好生 活的向往作为奋斗目标,依靠人民创造历史伟业,民生无小事枝叶总关情,中国式现代化,民生为大。 2人民群众是历史的创造者,坚持群众观点,群众路线。江山就是人民,人民就是江山。坚持正确的价 值判断和价值选择,维护好、发展好人民群众的根本利益。 3我国是人民民"
B03A_subjective_first,Q-2025丰台期末-18-1,S-2025丰台期末,040_Desktop_2025模拟题_2025各区期末_2025丰台期末_试卷_试卷.pdf,040_Desktop_2025模拟题_2025各区期末_2025丰台期末_试卷_试卷.pdf::Q18(1),18(1),主观题,in_scope,推理,保真;假言;判断;必要条件;联言,假言推理;联言推理;其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"18. 高水平社会主义市场经济体制是中国式现代化的重要保障。 材料一 高水平社会主义市场经济体制是更高层次、更高标准的市场经济体制。1“放得活”才有春 色满园,“管得住”才能土沃林丰,2这不仅是我国改革开放40 多年实践中被不断验证的成功经验,更 是构建高水平社会主义市场经济体制、实现高质量发展的内在要求。 在当今经济全球化与国内经济转型发展的大背景下,诸多领域面临着如何平衡“放得活”与“管得 住”关系的这一重要课题。例如,数字经济迅速发展、辐射范围日益宽广、影响程度逐渐加深,同时,市 场垄断、数据安全、数据伦理等问题亟待解决。 ===== PAGE 7 ===== 第7页/共18页 (1)写出1和2是什么判断类型,并分别说明该判断类型的保真条件。 (2)运用《经济与社会》的相关知识,分析发展数字经济应如何处理好“放得活”与“管得住”的关 系。 材料"
B03A_subjective_first,Q-2025丰台期末-18-2,S-2025丰台期末,040_Desktop_2025模拟题_2025各区期末_2025丰台期末_试卷_试卷.pdf,040_Desktop_2025模拟题_2025各区期末_2025丰台期末_试卷_试卷.pdf::Q18(2),18(2),主观题,in_scope,推理,保真;假言;判断;必要条件;联言,假言推理;联言推理;其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"18. 高水平社会主义市场经济体制是中国式现代化的重要保障。 材料一 高水平社会主义市场经济体制是更高层次、更高标准的市场经济体制。1“放得活”才有春 色满园,“管得住”才能土沃林丰,2这不仅是我国改革开放40 多年实践中被不断验证的成功经验,更 是构建高水平社会主义市场经济体制、实现高质量发展的内在要求。 在当今经济全球化与国内经济转型发展的大背景下,诸多领域面临着如何平衡“放得活”与“管得 住”关系的这一重要课题。例如,数字经济迅速发展、辐射范围日益宽广、影响程度逐渐加深,同时,市 场垄断、数据安全、数据伦理等问题亟待解决。 ===== PAGE 7 ===== 第7页/共18页 (1)写出1和2是什么判断类型,并分别说明该判断类型的保真条件。 (2)运用《经济与社会》的相关知识,分析发展数字经济应如何处理好“放得活”与“管得住”的关 系。 材料"
B03A_subjective_first,Q-2025丰台期末-18-3,S-2025丰台期末,040_Desktop_2025模拟题_2025各区期末_2025丰台期末_试卷_试卷.pdf,040_Desktop_2025模拟题_2025各区期末_2025丰台期末_试卷_试卷.pdf::Q18(3),18(3),主观题,in_scope,推理,保真;假言;判断;必要条件;联言,假言推理;联言推理;其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"18. 高水平社会主义市场经济体制是中国式现代化的重要保障。 材料一 高水平社会主义市场经济体制是更高层次、更高标准的市场经济体制。1“放得活”才有春 色满园,“管得住”才能土沃林丰,2这不仅是我国改革开放40 多年实践中被不断验证的成功经验,更 是构建高水平社会主义市场经济体制、实现高质量发展的内在要求。 在当今经济全球化与国内经济转型发展的大背景下,诸多领域面临着如何平衡“放得活”与“管得 住”关系的这一重要课题。例如,数字经济迅速发展、辐射范围日益宽广、影响程度逐渐加深,同时,市 场垄断、数据安全、数据伦理等问题亟待解决。 ===== PAGE 7 ===== 第7页/共18页 (1)写出1和2是什么判断类型,并分别说明该判断类型的保真条件。 (2)运用《经济与社会》的相关知识,分析发展数字经济应如何处理好“放得活”与“管得住”的关 系。 材料"
B03A_subjective_first,Q-2025西城二模-16-1,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q16(1),16(1),主观题,in_scope,推理,假言;充分条件;创新思维;判断;推理,假言推理;其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"16.(14 分) 京郊的鹿叫村遗址,生物资源丰富,是各种野生动植物的栖息地。 上世纪80年代,因为取水问题鹿叫村整体搬迁,村落遗址内保留着较 多废弃水井和地窖,时常有动物掉入,对区域野生动物造成极大威胁。 2024 年,延庆区自然保护地管理处在水井内建造了攀爬台阶,并营造了5 处雨水收集池,便于不同体型的动物们自由取水。 近日,工作人员在饮水 设施周边发现了多种野生动物活动痕迹,经分析采集到的影像资料,确认 有勺鸡、貉、雕鸮、狍子、野猪、岩松鼠、红嘴蓝鹊等十余种野生动物在 此饮水觅食,这里已经成为多个物种的栖息地。 (1)废弃水井变成了动物乐园,请说明背后的哲学智慧。(6 分) (2)已知以下条件: 1勺鸡和雕鸮不会同时出现在同一饮水点。 2若发现岩松鼠的活动痕迹,则一定能找到红嘴蓝鹊。 问题: 工作人员在某雨水收集池同时观察到雕鸮和红嘴蓝鹊,能否"
B03A_subjective_first,Q-2025西城二模-17-1,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q17(1),17(1),主观题,in_scope,推理,概念,逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"17.(13 分) 价格治理是宏观经济治理的重要内容。为进一步深化价格改革,完善价格治理机制,中共中央办公厅、 国务院办公厅发布《关于完善价格治理机制的意见》。 当前,我国全社会97.5%的商品和服务价格由市场形成,极大优化了资源配置,有效激发了市场活力。 《意见》提出,能由市场形成价格的都交给市场。同时,要创新服务重点领域发展和安全的价格引导机制, 聚焦农业、能源、公用事业、公共服务、公共数据五个重点领域,发挥价格引导作用。 (1)结合材料,运用《经济与社会》知识,阐述国家聚焦这些重点领域进行价格治理的意义。(6 分) 有学者在研究地方发展过程中政府作用时,提出了“伞形社会”的概念。这位学者解释说,之所以用 完善促进粮食和重要农产品稳定安全供给的农业价格政策 健全促进绿色低碳转型的能源价格政策 健全促进可持续发展的公用事业价格机制 完善促进均衡可及"
B03A_subjective_first,Q-2025西城二模-17-2,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q17(2),17(2),主观题,in_scope,推理,概念,逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"17.(13 分) 价格治理是宏观经济治理的重要内容。为进一步深化价格改革,完善价格治理机制,中共中央办公厅、 国务院办公厅发布《关于完善价格治理机制的意见》。 当前,我国全社会97.5%的商品和服务价格由市场形成,极大优化了资源配置,有效激发了市场活力。 《意见》提出,能由市场形成价格的都交给市场。同时,要创新服务重点领域发展和安全的价格引导机制, 聚焦农业、能源、公用事业、公共服务、公共数据五个重点领域,发挥价格引导作用。 (1)结合材料,运用《经济与社会》知识,阐述国家聚焦这些重点领域进行价格治理的意义。(6 分) 有学者在研究地方发展过程中政府作用时,提出了“伞形社会”的概念。这位学者解释说,之所以用 完善促进粮食和重要农产品稳定安全供给的农业价格政策 健全促进绿色低碳转型的能源价格政策 健全促进可持续发展的公用事业价格机制 完善促进均衡可及"
B03A_subjective_first,Q-2025顺义一模-17-1,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q17(1),17(1),主观题,in_scope,推理,假言;充分条件;判断;必要条件;推理;演绎推理;选言,假言推理;假言推理;选言推理;其他复合推理;选言推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"17.营商环境“强磁场”,科创活力引力足。 材料一 杭州“六小龙”在科创赛道上的“成绩单”惊艳四座。国内多个城市发出灵魂之问:为什么 是杭州? 甲、乙、丙三位同学针对这个问题展开讨论,做出下列回答。 ===== PAGE 6 ===== 第6页/共18页 甲:杭州如果有科创基金支持,那么就会成为科创人才高地。乙:杭州除非获得科创基金支持, 否则不能成为科创人才高地。 丙:杭州推进创新活力之城建设,或者需要科创基金支持,或者需要成为科创人才高地。 (1)结合材料,运用《逻辑与思维》知识,写出上述同学判断同时为真的条件,并说明理由。 材料二 2025 年《政府工作报告》指出,“梯度培育创新型企业,促进专精特新中小企业发展壮 大”。 专精特新中小企业创新能力强、发展活力足,是培育新质生产力的重要力量。 专精特新中小企业是指具有“专业化、精细化、特色化、新颖"
B03A_subjective_first,Q-2025顺义一模-17-2,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q17(2),17(2),主观题,in_scope,推理,假言;充分条件;判断;必要条件;推理;演绎推理;选言,假言推理;假言推理;选言推理;其他复合推理;选言推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"17.营商环境“强磁场”,科创活力引力足。 材料一 杭州“六小龙”在科创赛道上的“成绩单”惊艳四座。国内多个城市发出灵魂之问:为什么 是杭州? 甲、乙、丙三位同学针对这个问题展开讨论,做出下列回答。 ===== PAGE 6 ===== 第6页/共18页 甲:杭州如果有科创基金支持,那么就会成为科创人才高地。乙:杭州除非获得科创基金支持, 否则不能成为科创人才高地。 丙:杭州推进创新活力之城建设,或者需要科创基金支持,或者需要成为科创人才高地。 (1)结合材料,运用《逻辑与思维》知识,写出上述同学判断同时为真的条件,并说明理由。 材料二 2025 年《政府工作报告》指出,“梯度培育创新型企业,促进专精特新中小企业发展壮 大”。 专精特新中小企业创新能力强、发展活力足,是培育新质生产力的重要力量。 专精特新中小企业是指具有“专业化、精细化、特色化、新颖"
B03A_subjective_first,Q-2026东城期末-16-1,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q16(1),16(1),主观题,in_scope,推理,假言;充分条件;判断;必要条件;推理;矛盾律,假言推理;逻辑三律与概念规则;其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"16. (7 分) 可从对立统一、中华优秀传统文化、价值观等角度作答。 等级水平 等级描述 水平4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展开论述,逻辑严密,条理清晰 水平3 观点比较明确,能表达自己的见解;能扣问题展开论述,知识运用比较准确,逻辑性较强,条 理较清晰 水平2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不准确;论述缺乏逻辑,条理性差 水平 1 应答与试题无关;或重复试题内容,或没有应答 17 (14 分) (1)示例:政策性建议1:建立数据产权制度,完善公共数据开放共享机制。 依据:明晰产权,打破壁垒,完善数据要素市场化配置,有利于充分发挥市场在资源配置中的决定性作用, 为各类所有制企业创造公平竞争的环境,激发市场主体活力,提高数据利用效率。 (2)运用矛盾律、充分条件假言推理、必要条件假言推理等逻辑规则进行"
