path,size_bytes,mtime,reason
必修四从0重跑_ClaudeCode_2026-05-02/audit/render_missing/2026_丰台_期末/page_06.png,439454,2026-05-02T02:30:20,excluded_render_or_quicklook_cache
必修四从0重跑_ClaudeCode_2026-05-02/audit/render_missing/2026_丰台_期末/page_02.png,798584,2026-05-02T02:30:20,excluded_render_or_quicklook_cache
必修四从0重跑_ClaudeCode_2026-05-02/audit/render_missing/2026_丰台_期末/page_03.png,660467,2026-05-02T02:30:20,excluded_render_or_quicklook_cache
必修四从0重跑_ClaudeCode_2026-05-02/audit/render_missing/2026_丰台_期末/page_01.png,598133,2026-05-02T02:30:20,excluded_render_or_quicklook_cache
必修四从0重跑_ClaudeCode_2026-05-02/scripts/__pycache__/synthesize_student.cpython-312.pyc,20401,2026-05-02T02:49:29,bytecode_cache
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_房山_一模/paper/page_08.png,981756,2026-05-02T02:09:37,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_房山_一模/paper/page_09.png,1552063,2026-05-02T02:09:38,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_房山_一模/paper/page_04.png,1340073,2026-05-02T02:09:37,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_房山_一模/paper/page_10.png,1152930,2026-05-02T02:09:38,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_房山_一模/paper/page_11.png,1075117,2026-05-02T02:09:38,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_房山_一模/paper/page_05.png,1279342,2026-05-02T02:09:37,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_房山_一模/paper/page_07.png,1128664,2026-05-02T02:09:37,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_房山_一模/paper/page_06.png,1316308,2026-05-02T02:09:37,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_房山_一模/paper/page_02.png,1480039,2026-05-02T02:09:36,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_房山_一模/paper/page_03.png,1721107,2026-05-02T02:09:36,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_房山_一模/paper/page_01.png,1194934,2026-05-02T02:09:36,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_丰台_一模/paper/page_08.png,2004971,2026-05-02T02:04:26,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_丰台_一模/paper/page_09.png,830874,2026-05-02T02:04:26,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_丰台_一模/paper/page_04.png,1527369,2026-05-02T02:04:25,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_丰台_一模/paper/page_10.png,898055,2026-05-02T02:04:26,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_丰台_一模/paper/page_05.png,984530,2026-05-02T02:04:25,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_丰台_一模/paper/page_07.png,1288293,2026-05-02T02:04:26,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_丰台_一模/paper/page_06.png,1286237,2026-05-02T02:04:25,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_丰台_一模/paper/page_02.png,1677785,2026-05-02T02:04:25,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_丰台_一模/paper/page_03.png,1775291,2026-05-02T02:04:25,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026_丰台_一模/paper/page_01.png,1483491,2026-05-02T02:04:24,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_01_q3.png,1038267,2026-05-02T01:59:12,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_01_q1b.png,1996456,2026-05-02T01:58:39,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_02_400.png,5324555,2026-05-02T01:59:29,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_01_q1.png,2077280,2026-05-02T01:58:30,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_01_q2_q3.png,2515878,2026-05-02T01:58:54,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_08.png,938720,2026-05-02T01:55:20,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_05_top.png,1799587,2026-05-02T01:57:02,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_09.png,332115,2026-05-02T01:55:20,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_04.png,1360983,2026-05-02T01:55:20,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_10.png,570260,2026-05-02T01:55:20,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_05.png,1003958,2026-05-02T01:55:20,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_07.png,1212579,2026-05-02T01:55:20,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_06.png,941762,2026-05-02T01:55:20,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_02.png,1572988,2026-05-02T01:55:19,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_05_300.png,2029652,2026-05-02T01:56:52,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_03.png,1573342,2026-05-02T01:55:19,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_01.png,1173536,2026-05-02T01:55:19,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_04_q14.png,1944810,2026-05-02T01:58:03,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_05_bot.png,1618370,2026-05-02T01:57:03,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_04_400.png,4615191,2026-05-02T01:57:45,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀期末/paper/page_04_q14_full.png,2389749,2026-05-02T01:58:12,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀一模/paper/page_08.png,806592,2026-05-02T01:36:45,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀一模/paper/page_04.png,1871019,2026-05-02T01:36:45,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀一模/paper/page_05.png,1151942,2026-05-02T01:36:45,excluded_raw_cache_log_dir
必修四从0重跑_ClaudeCode_2026-05-02/source_excerpts/2026海淀一模/paper/page_07.png,1608132,2026-05-02T01:36:45,excluded_raw_cache_log_dir
