question_id,file_id,role,file_name,candidate_no,snippet
CC0084_2025_东城_二模_19,F0101,paper,试卷.pdf,2,确。该同学采用的是“肯定前件而肯定后件”，其推理结构正确。但“良好的创新生态”是“实现创 新发展”的必要条件，不是充分条件，该同学推理的前提虚假，所以结论错误。 19.（8 分） 钱某是限制民事行为能力人，且事后其法定代理人未予追认，合同无效。同时，龙某未尽到年龄身份的核 实义务，存在过错，侵犯钱某的身体权、健康权，应当承担侵权责任。 杨某利用自媒体，故意侮辱、诽谤某公司，造成其社会评价降低，侵害名誉权并造成潜在经济损失，应当 承担侵权责任。 公平原则 明确提供格式条款一方的责任，既维护了消费者合法权益，又规范了格式条款的使用，发挥其便利交易的 长远作用。 20.（8 分） 可从国际局势变乱交织、中国智慧和行动、人类命运共同体等角度作答。 21.（10 分） [page 8] 第8页/共8页 等级水平 等级描述 水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开论述；逻辑严密，条 理清晰 水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比较准确；逻辑性较 强，有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏逻辑，条理性 差 水平1 应答与试题无关；或重复试题内容；或没有应答 可从实践与认识、党的领导、全过程人民民主、科学民主立法等角度作答。 等级水平 等级描述 水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开论述；逻辑严密，条理 清晰 水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比较准确；逻辑性较强， 有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识：知识运用不正确；论述缺乏逻辑，条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答
CC0084_2025_东城_二模_19,F0317,marking_report,东城区25届高三政治二模统测阅卷报告 5.9.pdf,1,。 2.落实基础知识，让学生理解每个概念。 3.梳理判断和推理部分各个概念之间的关系，绘制思维导图。 4.进行逻辑第二单元文字题训练，形成规范表达，增加熟练度。 19.阅读材料，完成表格。 （一）本题标准和变通 ①龙某为钱某文身案例（2 分）：该情境有两个问题，即合同效力问题和侵权问题： 学生可以通过把一个问题说清楚得2 分，也可以通过呈现2 个准确的知识点得2 分 合同效力问题：限制民事行为能力人/法定代理人未追认（1 分）+ 合同无效（1 分） 侵权问题：龙某没有尽到核实义务/存在过错（1 分）+ 侵犯身体权/健康权（1 分） 呈现了两个知识点，如：钱某事限制民事行为能力人（1 分）+龙某侵犯了身体权/健康 [page 4] 权（1 分） ②杨某自媒体案例（2 分） 杨某利用自媒体，故意侮辱/诽谤某公司，造成其社会评价降低（任意一个要件1 分）+ 侵 害名誉权（不可替换，1 分） 构成要件替换：诬陷、捏造、造谣、诋毁、抹黑、不实信息；损害形象、损害该公司声誉； 邬某服务条款案例： ③体现的民法原则（1 分）： 公平原则（1 分） 可替换：诚信原则（1 分） ④典型意义：意义一条2 分，两条3 分： 第一条：维护消费者合法权益 第二条：规范格式条款的使用 如本题消费者权益和格式条款都没提到，提到规范商家经营给1 分。 （二）学生表现和问题 ①龙某为钱某文身案例（2 分）： 学生问题： 1. 把限制民事行为能力人说成：不完全民事行为能力人、部分民事行为能力人、半民事行 为能力人、限制民事权利能力人，不得分。（若说钱某不具备完全民事行为能力，给分了） 2. 用抄表格中已有材料的方式分析案件，如“龙某违反了守法和公序良俗原则、不规范经 营，侵犯了未成年人合法权益” ②杨某自媒体案例（2 分） 学生问题：不能用“侮辱、诽谤”“造成社会评价降低”等词汇提炼杨某做法，完全抄材料： “在没有事实依据的情况下…评价……造成严重负面影响”，不得要件的1 分。 ③体现的民法原则 学生问题： 将1/3 的同学不知道民法原则是什么，在自己编句子。 写自愿原则的很多。（格式条款中排斥消费者权利的条款主要违反的是《民法典》中的公平 原则，自愿强调的是当事人自主决定合同内容、订立、变更等） ④典型意义：学生问题：没有围绕格式条款谈意义，或者依然不明确对“消费者”的保
CC0092_2025_东城_期末_19_1,F0128,subjective_rubric,细则.pdf,1,面特殊环境和航天员登陆后需求，据此设计航天服细节，体 现了超前思维。 • 以上3点写对一点得2分，写对2点得3分。第二层次满分3分。 [page 11] • 19（1）评分细则（两种思路都可以得分，如果在同样的思路中，要求涉及具体问题不同， 1个问题1分） • 思路1.充电桩方案的具体内容是否符合/违反规定（依法依规） • 如： • 设置充电柜是否违反消防规定； • 改变公有部分用途的法律程序问题； • 涉及民法典对公共区域功能改变的规定； • 思路2.充电桩方案的具体内容涉及哪些权利？ • 如： • 公共区域设置充电柜是否涉及侵权问题； • 可能侵害部分业主对公共部分的合法权利 • 充电柜建设是否损害相邻权的问题 • 充电柜安全问题可能侵犯居民的人身安全和财产权 • xx问题侵犯了居民的合法权益 [page 12] • 19（2）利益相关方（1个主体1分） • 得分的主体有： • 充电设施供应商/安装充电桩的企业/充电桩专家 • 街道办事处/街道/政府 • 社区基层自治组织/居委会 • 消防部门/消防队员 • 社区工作人员/社区志愿者 • 党/基层党组织 • 不得分的主体有：社区（没有明确指向具体身份）、车主/业主/非车 主（已包含在居民之内）、电动车生产商、商家、企业（本方案只和 充电柜有关）、人大代表、保安保洁。 [page 13] • 19（3）如何达成共识？ • 思路：答案分两层，《法律与生活》相邻关系（2分），《政治与法治》民主程序与 实践（2分） • 第一层满分2分 • 提到相邻权、相邻关系原则、权利和义务相统一、权利有界限不能影响他人的合法权 利。 • 如：要遵循相邻关系原则：有利生产、方便生活、团结互助、公平合理 • 如：应该邻里关系和睦、不影响他人合法权利 • 如：明确自己相关的权利和义务，权利有界限 • 没说法律术语，只说：邻里和谐、要相互理解、包容、体谅、谦让；社会主义核心价 值观的友善、和谐；民法公序良俗原则；以和为贵中华优秀传统美德，给1分。 • 第二层满分情况2分: • 出现“民主协商”“共同商讨”“共同商量”、“汇集民意、集中民智”/知情权、参与权、表 达权。 [page 15] • 20.运用《当代国际政治与经济》知识，写一篇短文，谈谈你对上述材料的认 识（8分） • 评分细则：短文题目1分；分三段1分； • 第一层中国的贡
CC0092_2025_东城_期末_19_1,F0129,subjective_rubric,东城期末.pptx,1,示作用/增强法治观念/全民守法/法治意识/法律效益、生态效益、社会效益的同意……1分 [slide 9] 优秀 试卷 [slide 10] [slide 11] 19（1）评分细则（两种思路都可以得分，如果在同样的思路中，要求涉及具体问题不同，1个问题1分） 思路1.充电桩方案的具体内容是否符合/违反规定（依法依规） 如： 设置充电柜是否违反消防规定； 改变公有部分用途的法律程序问题； 涉及民法典对公共区域功能改变的规定； 思路2.充电桩方案的具体内容涉及哪些权利？ 如： 公共区域设置充电柜是否涉及侵权问题； 可能侵害部分业主对公共部分的合法权利 充电柜建设是否损害相邻权的问题 充电柜安全问题可能侵犯居民的人身安全和财产权 xx问题侵犯了居民的合法权益 [slide 12] 19（1）存在问题： 只陈述问题本身，不联系法律知识，不展现法律思维和语言。如“消防安全、安全隐患的问题”、“公共区域改变用途的问题”，因此得了0分 泛泛而谈，没有结合充电柜的方案把“具体问题”和“法律表述”对应上，如“涉及财产权”“涉及健康权”，酌情扣分。 启示：语言规范，答题要用法言法语！ [slide 13] 19（2）利益相关方（1个主体1分） 得分的主体有： 充电设施供应商/安装充电桩的企业/充电桩专家 街道办事处/街道/政府 社区基层自治组织/居委会 消防部门/消防队员 社区工作人员/社区志愿者 党/基层党组织 不得分的主体有：社区（没有明确指向具体身份）、车主/业主/非车主 （已包含在居民之内）、电动车生产商、商家、企业 （本方案只和充电柜有关）、人大代表、保安保洁。 [slide 14] 19（3）达成共识 思路：答案分两层 《法律与生活》相邻关系（2分） 《政治与法治》民主程序与实践（2分） 第一层满分2分： 提到相邻权、相邻关系原则、权利和义务相统一、权利有界限不能影响他人的合法权利。 如：要遵循相邻关系原则：有利生产、方便生活、团结互助、公平合理 如：应该邻里关系和睦、不影响他人合法权利 如：明确自己相关的权利和义务，权利有界限 没说法律术语，只说：邻里和谐、要相互理解、包容、体谅、谦让；社会主义核心价值观的友善、和谐；民法公序良俗原则；以和为贵中华优秀传统美德，给1分。 第二层满分情况2分: 出现“民主协商”“共同商讨”“共同商量”、“汇集民意、集中民智”/知情权
CC0092_2025_东城_期末_19_1,F0129,subjective_rubric,东城期末.pptx,2,害部分业主对公共部分的合法权利 充电柜建设是否损害相邻权的问题 充电柜安全问题可能侵犯居民的人身安全和财产权 xx问题侵犯了居民的合法权益 [slide 12] 19（1）存在问题： 只陈述问题本身，不联系法律知识，不展现法律思维和语言。如“消防安全、安全隐患的问题”、“公共区域改变用途的问题”，因此得了0分 泛泛而谈，没有结合充电柜的方案把“具体问题”和“法律表述”对应上，如“涉及财产权”“涉及健康权”，酌情扣分。 启示：语言规范，答题要用法言法语！ [slide 13] 19（2）利益相关方（1个主体1分） 得分的主体有： 充电设施供应商/安装充电桩的企业/充电桩专家 街道办事处/街道/政府 社区基层自治组织/居委会 消防部门/消防队员 社区工作人员/社区志愿者 党/基层党组织 不得分的主体有：社区（没有明确指向具体身份）、车主/业主/非车主 （已包含在居民之内）、电动车生产商、商家、企业 （本方案只和充电柜有关）、人大代表、保安保洁。 [slide 14] 19（3）达成共识 思路：答案分两层 《法律与生活》相邻关系（2分） 《政治与法治》民主程序与实践（2分） 第一层满分2分： 提到相邻权、相邻关系原则、权利和义务相统一、权利有界限不能影响他人的合法权利。 如：要遵循相邻关系原则：有利生产、方便生活、团结互助、公平合理 如：应该邻里关系和睦、不影响他人合法权利 如：明确自己相关的权利和义务，权利有界限 没说法律术语，只说：邻里和谐、要相互理解、包容、体谅、谦让；社会主义核心价值观的友善、和谐；民法公序良俗原则；以和为贵中华优秀传统美德，给1分。 第二层满分情况2分: 出现“民主协商”“共同商讨”“共同商量”、“汇集民意、集中民智”/知情权、参与权、表达权。 [slide 15] 存在问题： 问题1：缺少相邻关系层 看到社区问题、看到绿地、通行、采光，以及居民分歧这样的关键词，依然想不到涉及相邻关系或者邻里和睦，所以很多同学只靠民主协商得2分。 问题2： 从技术方面去解决问题，试图想一个完美的现实方案。比如十分详细的谈怎么装柜子、周边应该宽阔，柜子应有什么功能。没有运用《法律与生活》《政治和法治》的知识围绕“分歧”作答。（他的思路是方案要尽可能完美，而这种共识是通过协商、团结互助来实现的，而不是靠一个他认为完美的方案），0-1分（如果提到了一点居民权利，给
CC0092_2025_东城_期末_19_1,F0338,lecture,2025。1东城讲评 修改.pdf,1,面特殊环境和航天员登陆后需求，据此设计航天服细节，体 现了超前思维。 • 以上3点写对一点得2分，写对2点得3分。第二层次满分3分。 [page 11] • 19（1）评分细则（两种思路都可以得分，如果在同样的思路中，要求涉及具体问题不同， 1个问题1分） • 思路1.充电桩方案的具体内容是否符合/违反规定（依法依规） • 如： • 设置充电柜是否违反消防规定； • 改变公有部分用途的法律程序问题； • 涉及民法典对公共区域功能改变的规定； • 思路2.充电桩方案的具体内容涉及哪些权利？ • 如： • 公共区域设置充电柜是否涉及侵权问题； • 可能侵害部分业主对公共部分的合法权利 • 充电柜建设是否损害相邻权的问题 • 充电柜安全问题可能侵犯居民的人身安全和财产权 • xx问题侵犯了居民的合法权益 [page 12] • 19（2）利益相关方（1个主体1分） • 得分的主体有： • 充电设施供应商/安装充电桩的企业/充电桩专家 • 街道办事处/街道/政府 • 社区基层自治组织/居委会 • 消防部门/消防队员 • 社区工作人员/社区志愿者 • 党/基层党组织 • 不得分的主体有：社区（没有明确指向具体身份）、车主/业主/非车 主（已包含在居民之内）、电动车生产商、商家、企业（本方案只和 充电柜有关）、人大代表、保安保洁。 [page 13] • 19（3）如何达成共识？ • 思路：答案分两层，《法律与生活》相邻关系（2分），《政治与法治》民主程序与 实践（2分） • 第一层满分2分 • 提到相邻权、相邻关系原则、权利和义务相统一、权利有界限不能影响他人的合法权 利。 • 如：要遵循相邻关系原则：有利生产、方便生活、团结互助、公平合理 • 如：应该邻里关系和睦、不影响他人合法权利 • 如：明确自己相关的权利和义务，权利有界限 • 没说法律术语，只说：邻里和谐、要相互理解、包容、体谅、谦让；社会主义核心价 值观的友善、和谐；民法公序良俗原则；以和为贵中华优秀传统美德，给1分。 • 第二层满分情况2分: • 出现“民主协商”“共同商讨”“共同商量”、“汇集民意、集中民智”/知情权、参与权、表 达权。 [page 15] • 20.运用《当代国际政治与经济》知识，写一篇短文，谈谈你对上述材料的认 识（8分） • 评分细则：短文题目1分；分三段1分； • 第一层中国的贡
CC0131_2025_房山_一模_19,F0080,subjective_rubric,细则.pdf,1,代），构建人类命运共同体→加 强国际交流和合作（可替代为：坚持正确的义利观）→积极参与全球治理（3 分） 3.逻辑1 分（学生答题观点鲜明，思维严密，条理清晰） 19.（8 分） ①B 集团通过挖走A 集团核心技术人员并窃取技术秘密属于典型的不正当竞争行为，法院的判决打击 了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市场经济健康发展。 ②法院对B 集团适用的高额赔偿提高了侵权成本，强化知识产权保护，使企业更愿意投入研发，激发 创新活力和科技进步。 ③法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。 细则： 1.不正当竞争 B 集团通过挖走A 集团核心技术人员并窃取技术秘密（材料1 分）属于典型的不正当竞争行为（定性 分析1 分），法院的判决打击了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市 场经济健康发展。（法治价值2 分） 2.惩罚性赔偿 法院对B 集团适用的高额赔偿提高了侵权成本（材料1 分），强化知识产权保护，使企业更愿意投入 研发，激发创新活力和科技进步。（创新2 分） 3.道德意义 法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。（1 分，给出社会主义核心价值 观的具体词语也可以） 4.劳动者 劳动者有保守秘密的义务，在就业过程中要做到权利和义务相统一，严守职业道德。（2 分） 5.民法的基本原则（1 分） 6.必修三法治 公正司法、全民守法、法治社会、法治国家等角度。（2 分） 从以上角度答题，总分不超过8 分，单纯写知识，没有材料，比如每一点的开头都是有利于，总分不 超过6 分。 等级水平 等 级 描 述 水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开论述；逻辑 严密，条理清晰 水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比较准确；逻 辑性较强，有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏逻辑， 条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答 [page 4]
CC0131_2025_房山_一模_19,F0081,paper,试卷.pdf,1,代码。 （2）“中国的开源战略不仅是技术上的革新，更是对全球合作新模式的一次积极探索和实践。”结合材 料，运用《当代国际政治与经济》知识，谈谈你对这句话的理解。 19. 阅读材料，回答问题。 “真创新”受到“真保护”，我国知识产权侵权诉讼判赔数额创历史新高。 案情回放 A 集团近40 名高级管理人员及技术人员，先后离职赴B 集团工作，其中30 人于当年离职 后即入职。两年后，A 集团发现B 集团以上述部分离职人员作为发明人或共同发明人，利用在原单位接触、 掌握的有关新能源汽车底盘应用技术以及其中的12 套底盘零部件图纸及数模承载的技术信息（下称技术秘 密）申请了12 件实用新型专利，且B 集团在没有任何技术积累或合法技术来源的情况下，在短期内即推出 某系列型号电动汽车，涉嫌侵害A 集团技术秘密。A 集团决定向法院提起诉讼。 判决结果 法院经审理认为，B 集团以不正当手段侵害A 集团技术秘密，适用2 倍惩罚性赔偿，判决 赔偿共计6.4 亿余元。 结合材料，谈谈“真创新”受到“真保护”的法治价值。
CC0131_2025_房山_一模_19,F0081,paper,试卷.pdf,2,知识分析说明中国的开源战略为建设繁荣世界、构建公平正义的新秩序贡献了中国智慧和中国 方案。 第三步：整合信息，组织答案。注意设问限定以及教材知识与材料等相结合。 19. 【答案】 ①激励创新积极性。通过高额赔偿和惩罚性赔偿，保障创新者的合法权益，使其获得合理回报，激发社会 创新动力。 ②维护市场公平竞争。严惩以不正当手段获取技术秘密的行为，保障市场规则的公平性，促进健康有序的 竞争环境。 ③彰显法治权威。严格执法和公正司法强化了法律对侵权行为的威慑力，提升公众对法治的信任，推动法 治社会建设。 （原卷无答案，本答案仅供参考） 【分析】背景素材：知识产权侵权诉讼案例 考点考查：依法治国、尊重知识产权、公平竞争 能力考查：描述和阐释事物、论证和探究问题 核心素养：政治认同、科学精神 【详解】第一步：审设问。明确主体、作答范围、问题限定和作答角度。 本题为说明类主观题，无主体，要求运用“依法治国、尊重知识产权、公平竞争”知识，从意义角度来分 析作答。 [page 15] 第15页/共16页 第二步：审材料，通过标点符号、段落等，提取材料有效信息。 有效信息①：我国知识产权侵权诉讼判赔数额创历史新高→可运用“尊重知识产权”知识，从“激励创 新”角度分析说明：“真创新”受到“真保护”有利于激发社会创新动力。 有效信息②：B 集团在没有任何技术积累或合法技术来源的情况下，在短期内即推出某系列型号电动汽 车，涉嫌侵害A 集团技术秘密→可运用“公平竞争”知识，从“维护市场公平竞争”角度分析说明：“真 创新”受到“真保护”有利于保障市场规则的公平性，促进健康有序的竞争环境。 有效信息③：法院经审理认为，B 集团以不正当手段侵害A 集团技术秘密，适用2 倍惩罚性赔偿，判决赔 偿共计6.4 亿余元→可运用“严格执法和公正司法”知识，从“彰显法治权威”角度分析说明：“真创 新”受到“真保护”有利于提升公众对法治的信任，推动法治社会建设。 第三步：整合信息，组织答案。注意设问限定以及教材知识与材料、时政信息等相结合。
CC0131_2025_房山_一模_19,F0298,subjective_rubric,房山一模政治参考答案细则(4).pdf,1,代），构建人类命运共同体→加 强国际交流和合作（可替代为：坚持正确的义利观）→积极参与全球治理（3 分） 3.逻辑1 分（学生答题观点鲜明，思维严密，条理清晰） 19.（8 分） ①B 集团通过挖走A 集团核心技术人员并窃取技术秘密属于典型的不正当竞争行为，法院的判决打击 了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市场经济健康发展。 ②法院对B 集团适用的高额赔偿提高了侵权成本，强化知识产权保护，使企业更愿意投入研发，激发 创新活力和科技进步。 ③法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。 细则： 1.不正当竞争 B 集团通过挖走A 集团核心技术人员并窃取技术秘密（材料1 分）属于典型的不正当竞争行为（定性 分析1 分），法院的判决打击了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市 场经济健康发展。（法治价值2 分） 2.惩罚性赔偿 法院对B 集团适用的高额赔偿提高了侵权成本（材料1 分），强化知识产权保护，使企业更愿意投入 研发，激发创新活力和科技进步。（创新2 分） 3.道德意义 法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。（1 分，给出社会主义核心价值 观的具体词语也可以） 4.劳动者 劳动者有保守秘密的义务，在就业过程中要做到权利和义务相统一，严守职业道德。（2 分） 5.民法的基本原则（1 分） 6.必修三法治 公正司法、全民守法、法治社会、法治国家等角度。（2 分） 从以上角度答题，总分不超过8 分，单纯写知识，没有材料，比如每一点的开头都是有利于，总分不 超过6 分。 等级水平 等 级 描 述 水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开论述；逻辑 严密，条理清晰 水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比较准确；逻 辑性较强，有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏逻辑， 条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答 [page 4]
CC0157_2025_朝阳_期末_20,F0135,paper,试卷.pdf,1,小区扫雪是为维护小区美 好环境付出辛勤劳动的行为。所以，居民在小区扫雪是值得赞扬的。 结合材料，运用《逻辑与思维》知识，分析上述居民的话是否合乎逻辑，说明理由。 20. （10 分）人民法院审理案件，必须坚持以事实为根据、以法律为准绳，做到公正司法。 了解案件，分析事实，印证法理，参考示例，完成下表。 案件事实 拟写裁判要点 案件一 甲公司在 2016 年与乙公司终 止合作后，继续在甲公司运营的相关地图软 件、应用和第三方服务中使用乙公司数据。 乙公司以甲公司侵犯署名权、修改权、复制 权、信息网络传播权等理由向人民法院提起 诉讼。 示例： 裁判理由：根据著作权法，甲公司在 应用软件中使用被诉侵权电子地图， 侵害了乙公司对涉案导航电子地图的 署名权、修改权、复制权、信息网络 传播权。 裁判结果：被告停止侵害、赔礼道 歉、消除影响并赔偿损失。 案件二 丙公司依托电子地图收集的电 子地图数据、用户出行数据和实时交通信息 等原始数据，通过特定算法并经分析处理形 成数据产品“拥堵延时指数”。被告丁公司 采用变换IP 地址和伪造浏览器标识等不正 裁判理由： ① 裁判结果： ② [page 7] 第7页/共9页 当手段抓取“拥堵延时指数”数据，并在其 经营的某金融终端付费软件上以商业化为目 的使用了上述数据。丙公司就此诉至人民法 院。 案件三：甲向乙旅游公司购买门票，并 于当日参加“摇摆桥”项目。在该项目进行 过程中，乙旅游公司工作人员过度摇晃桥 面，甲从摆桥上摔落、受伤。经医院诊断， 甲左肱骨髁上髁间粉碎性骨折，共住院13 天。经鉴定，甲的损伤及目前后遗症评定为 九级伤残。甲向人民法院起诉，请求判令乙 旅游公司赔偿医疗费等经济损失。 裁判理由： ③ 裁判结果： ④
CC0157_2025_朝阳_期末_20,F0135,paper,试卷.pdf,2,"互矛盾的思想,违反了矛盾律。 丙的话,符合逻辑。 这是一个三段论推理。 这个推理符合三段论的推理规则,在前提真实的情况下,推理结构 正确,所以结论是符合逻辑的。 20. (10 分) 能运用侵权责任、过错责任等知识，从法律依据、法律事实、法律责任等层面作答。 等级水平 等级描述 水平 4 观点鲜明,能明确表达自己的见解;紧扣问题,准确运用相关知识,全面展开 分析;逻辑严密,条 理清晰 水平 3 观点比较明确,能表达自己的见解;能扣住问题展开分析,知识运用比较准 确;逻辑性较强,有条 理 水平 2 观点不明确;分析不能集中指向问题,罗列知识;知识运用不正确; 论述缺乏逻辑,条理性差 水平 1 应答与试题无关;或重复试题内容;或没有应答"
CC0157_2025_朝阳_期末_20,F0133,unknown,朝阳高三期末2025.pptx,1,明 其中两点给2分 要点4： 丙的话：能够写出 推理符合三段论的推理规则（可写出具体规则） 推理前提真实 推理结构正确 其中两点给2分 [slide 29] 20. （10分）人民法院审理案件，必须坚持以事实为根据、以法律为准绳，做到公正司法。 了解案件，分析事实，印证法理，参考示例，完成下表。 案件事实 | 拟写裁判要点 案件一 甲公司在 2016 年与乙公司终止合作后，继续在甲公司运营的相关地图软件、应用和第三方服务中使用乙公司数据。乙公司以甲公司侵犯署名权、修改权、复制权、信息网络传播权等理由向人民法院提起诉讼。 | 示例： 裁判理由：根据著作权法，甲公司在应用软件中使用被诉侵权电子地图，侵害了乙公司对涉案导航电子地图的署名权、修改权、复制权、信息网络传播权。 裁判结果：被告停止侵害、赔礼道歉、消除影响并赔偿损失。 案件二 丙公司依托电子地图收集的电子地图数据、用户出行数据和实时交通信息等原始数据，通过特定算法并经分析处理形成数据产品“拥堵延时指数”。被告丁公司采用变换IP地址和伪造浏览器标识等不正当手段抓取“拥堵延时指数”数据，并在其经营的某金融终端付费软件上以商业化为目的使用了上述数据。丙公司就此诉至人民法院。 | 裁判理由： ① 裁判结果： ② 案件三：甲向乙旅游公司购买门票，并于当日参加“摇摆桥”项目。在该项目进行过程中，乙旅游公司工作人员过度摇晃桥面，甲从摆桥上摔落、受伤。经医院诊断，甲左肱骨髁上髁间粉碎性骨折，共住院13天。经鉴定，甲的损伤及目前后遗症评定为九级伤残。甲向人民法院起诉，请求判令乙旅游公司赔偿医疗费等经济损失。 | 裁判理由： ③ 裁判结果： ④ [slide 30] 理由： ①根据反不正当竞争法， 1分不正当竞争 著作 专利 知识产权 不给分 ②被告的行为， 损害了原告“拥堵延时指数”数据的合法权益和消费者利益， 构成不正当竞争。 1分 ③破坏了市场竞争秩序， 违背了商业道德和诚实信用原则。 1分 结果： ①被告停止侵权/消除影响/ 1分 停止侵害可以替换为停止数据使用等相关 ②被告赔偿原告经济损失及维权合理开支。1分 简写不给分，比如：赔损 写错不给分，比如：补偿 [slide 31] 理由： ①根据民法典，/根据消费者权益保护法，1分 ②
CC0157_2025_朝阳_期末_20,F0343,unknown,2025北京朝阳高三（上）期末政治（教师版）.pdf,1,小区扫雪是为维护小区美 好环境付出辛勤劳动的行为。所以，居民在小区扫雪是值得赞扬的。 结合材料，运用《逻辑与思维》知识，分析上述居民的话是否合乎逻辑，说明理由。 20. （10 分）人民法院审理案件，必须坚持以事实为根据、以法律为准绳，做到公正司法。 了解案件，分析事实，印证法理，参考示例，完成下表。 案件事实 拟写裁判要点 案件一 甲公司在 2016 年与乙公司终 止合作后，继续在甲公司运营的相关地图软 件、应用和第三方服务中使用乙公司数据。 乙公司以甲公司侵犯署名权、修改权、复制 权、信息网络传播权等理由向人民法院提起 诉讼。 示例： 裁判理由：根据著作权法，甲公司在 应用软件中使用被诉侵权电子地图， 侵害了乙公司对涉案导航电子地图的 署名权、修改权、复制权、信息网络 传播权。 裁判结果：被告停止侵害、赔礼道 歉、消除影响并赔偿损失。 案件二 丙公司依托电子地图收集的电 子地图数据、用户出行数据和实时交通信息 等原始数据，通过特定算法并经分析处理形 成数据产品“拥堵延时指数”。被告丁公司 采用变换IP 地址和伪造浏览器标识等不正 裁判理由： ① 裁判结果： ② [page 7] 第7页/共9页 当手段抓取“拥堵延时指数”数据，并在其 经营的某金融终端付费软件上以商业化为目 的使用了上述数据。丙公司就此诉至人民法 院。 案件三：甲向乙旅游公司购买门票，并 于当日参加“摇摆桥”项目。在该项目进行 过程中，乙旅游公司工作人员过度摇晃桥 面，甲从摆桥上摔落、受伤。经医院诊断， 甲左肱骨髁上髁间粉碎性骨折，共住院13 天。经鉴定，甲的损伤及目前后遗症评定为 九级伤残。甲向人民法院起诉，请求判令乙 旅游公司赔偿医疗费等经济损失。 裁判理由： ③ 裁判结果： ④
CC0157_2025_朝阳_期末_20,F0343,unknown,2025北京朝阳高三（上）期末政治（教师版）.pdf,2,"互矛盾的思想,违反了矛盾律。 丙的话,符合逻辑。 这是一个三段论推理。 这个推理符合三段论的推理规则,在前提真实的情况下,推理结构 正确,所以结论是符合逻辑的。 20. (10 分) 能运用侵权责任、过错责任等知识，从法律依据、法律事实、法律责任等层面作答。 等级水平 等级描述 水平 4 观点鲜明,能明确表达自己的见解;紧扣问题,准确运用相关知识,全面展开 分析;逻辑严密,条 理清晰 水平 3 观点比较明确,能表达自己的见解;能扣住问题展开分析,知识运用比较准 确;逻辑性较强,有条 理 水平 2 观点不明确;分析不能集中指向问题,罗列知识;知识运用不正确; 论述缺乏逻辑,条理性差 水平 1 应答与试题无关;或重复试题内容;或没有应答"
