question_id,paper_file_id,file_name,stage_field,candidate_no,snippet
CC0157_2025_朝阳_期末_20,F0135,试卷.pdf,期末,2,"” 是相互矛盾的,居民乙同时肯定 [page 9] 第9页/共9页 这两个相互矛盾的思想,违反了矛盾律。 丙的话,符合逻辑。 这是一个三段论推理。 这个推理符合三段论的推理规则,在前提真实的情况下,推理结构 正确,所以结论是符合逻辑的。 20. (10 分) 能运用侵权责任、过错责任等知识，从法律依据、法律事实、法律责任等层面作答。 等级水平 等级描述 水平 4 观点鲜明,能明确表达自己的见解;紧扣问题,准确运用相关知识,全面展开 分析;逻辑严密,条 理清晰 水平 3 观点比较明确,能表达自己的见解;能扣住问题展开分析,知识运用比较准 确;逻辑性较强,有条 理 水平 2 观点不明确;分析不能集中指向问题,罗列知识;知识运用不正确; 论述缺乏逻辑,条理性差 水平 1 应答与试题无关;或重复试题内容;或没有应答 21. (8 分) 能运用习近平外交思想、构建人类命运共同体、外交政策、世界多极化、全球治理体系、经济全球化等知 识作答。 等级水平 等级描述 水平 4 观点鲜明,能明确表达自己的见解;紧扣问题,准确运用相关知识,全面展开 分析;逻辑严密,条 理清晰 水平 3 观点比较明确,能表达自己的见解;能扣住问题展开分析,知识运用比较准 确;逻辑性较强,有条 理 水平 2 观点不明确;分析不能集中指向问题,罗列知识;知识运用不正确; 论述缺乏逻辑,条理性差 水平 1 应答与试题无关;或重复试题内容;或没有应答 22. (8 分)能综合运用《中国特色社会主义》《哲学与文化》等多模块知识作答。 等级水平 等级描述 水平 4 观点鲜明,能明确表达自己的见解;紧扣问题,准确运用相关知识,全面展开 分析;逻辑严密,条 理清晰 水平 3 观点比较明确,能表达自己的见解;能扣住问题展开分析,知识运用比较准 确;逻辑性较强,有条 理 水平 2 观点不明确;分析不能集中指向问题,罗列知识;知识运用不正确; 论述缺乏逻辑,条理性差 水平 1 应答与试题无关;或重复试题内容;或没有应答"
CC0180_2025_海淀_期末_20,F0139,试卷.docx,期末,1,财产的流通使用。土地承包经营权等用益物权是农民重要的财产权。不动产统一登记有利于明确权属，从而定分止争，减少土地纠纷；有利于落实农村土地“三权分置”改革的要求，促进土地经营权有序流转，优化资源配置，增加农民收入，推进乡村振兴，实现共同富裕。 20．（6分） ①生产者产品责任是无过错侵权责任，行为人只要损害了他人的民事权益，不论其有无过错，均应当承担侵权责任。《解释》从保护消费者角度作出解释，明确缺陷产品造成的产品自身损害属于产品责任赔偿范围，切实维护消费者合法权益。 ②禁止饲养的烈性犬等危险动物造成他人损害的，动物饲养人或者管理人应承担无过错侵权责任，没有任何免责事由和减责事由。《解释》阐明民法典“最严格的无过错责任”立法精神，强化动物饲养人、管理人责任意识，维护动物饲养管理秩序，保障人民群众生命财产安全。 21．（8分） “竞业限制”是用人单位通过协议的方式对劳动者自由择业的合理限制，有利于保护知识产权，维护市场公平竞争，推动社会创新。李某作为负有保密义务的劳动者，泄露公司商业秘密，违反协议约定，应当承担违约责任。若不对“竞业限制”加以限制则可能侵犯劳动者的基本劳动权利，阻碍人才资源合理配置。刘某作为公司普通员工，并非负有保密义务的人员，餐饮公司与其签订的竞业限制协议违反了相关法律规定，协议无效。法律规定“竞业限制”并对其加以限制，有利于依法平衡劳动者合法权益与企业商业秘密保护，营造公平公正市场环境。 22．（9分） 可从中国共产党的领导、中国式现代化、中国梦、中华优秀传统文化、中华民族精神、质量互变规律、人类命运共同体等角度作答。 中华人民共和国民法典 第三百二十一条 天然孳息，由所有权人取得；既有所有权人又有用益物权人的，由用益物权人取得。当事人另有约定的，按照其约定。 汽油买卖合同书 甲方：幸福石油公司乙方：开心公司 根据《中华人民共和国民法典》及相关法律规定，甲乙双方协商一致达成如下协议：…… 三、甲方义务 合同签订后的3日内，甲方将货物送达乙方指定地点，在交付时应配合乙方的指挥。 四、乙方义务 乙方需在合同签订后1日内支付10万元保金。货物验收合格后3日内支付剩余货款。…… 甲方：（盖章）乙方：（盖章） 日期：2024年11月11日日期：2024年11月11日 张大叔和王阿姨是一对再婚夫妻，婚后未生育子女，家中唯一的孩子是王阿姨和前夫生育的儿子小马（已成年，但多年未归家，也未尽赡养义务）。2024年1月，王阿姨因病去世，对王阿姨与张大叔婚后购买的价值200万元的房产、单位给付的8万元抚恤金如何分配，张大叔和小马未达成一致意见。 注：抚恤金是国家或有关单位依法对死者家属或伤残职工提供的一种慰问和生活补贴。 《解释》条款 | 分析 第七条未成年子女造成他人损害，被侵权人请求父母共同承担侵权责任的，人民法院依照民法典第二十七条第一款、第一千零六十八条以及第一千一百八十八条的规定予以支持。 | 示例：父母必须履行对未成年子女的监护职责。未成年子女造成他人损害的，父母应当依法承担民事责任。《解释》明确了监护人职责，支持被侵权人合理诉求。 第十九条因产品存在缺陷造成买受人财产损害，买受人请求产品的生产者或者销售者赔偿缺陷产品本身损害以及其他财产损害的，人民法院依照民法典第一千二百零二条、第一千二百零三条的规定予以支持。 | ① 第二十三条禁止饲养的烈性犬等危险动物造成他人损害，动物饲养人或者管理人主张不承担责任或者减轻责任的，人民法院不予支持。 | ② 中华人民共和国劳动合同法 第二十三条……对负有保密义务的劳动者，用人单位可以在劳动合同或者保
CC0189_2025_石景山_一模_20,F0092,试卷.pdf,一模,1,的奇思妙想与城市发展建设相“碰撞”，擦出新颖独特的智慧火 花。 提出优秀的科学建议不仅要有公共参与意识，还要树立科学思维观念。结合材料，运用《逻辑与思维》所 学，简析获奖同学的建议是如何体现科学思维的。 [page 8] 第8页/共11页 20. (8 分) 新质生产力鼓励新业态拓展创新。人民法院能动履职、保护创新，为发展新质生产力提供重要保障。下列 是石景山法院以司法护航新质生产力发展的两个案例。 案例一 集成电路产业是信息产业的核心，为新质生产力发展提供重要支撑。原告科技公司与被告电路公司就某集 成电路技术研发项目签订委托合同，约定由被告按相关技术标准在规定时间内完成产品研发交付，原告分 期付酬 16 万元。研发过程中，原告支付了两期研发费共9.6 万元，经检验，阶段性产品未达合同要求且研 发进度超期。被告延期交付最终成果后，原告主张被告未能依约提交达标成果，错过上市时机，致原告经 济损失严重，故要求被告返还研发费用并支付违约金。法院经审理，判令被告返还原告服务费、违约金共 计11 万余元。 案例二 软件是信息技术关键载体，是新质生产力的代表和数字经济发展的基础。“好省”APP是原告某网络科技公 司旗下的一款电商导购应用，用户可在其中领取主流商城的商品优惠券，故该软件上线后下载量巨大。被 告周某是被诉软件“超好省-省钱助手”APP 的开发运营者，该软件晚于原告软件三年上线。原告主张“好 省”软件经其长期宣传已具有影响力，被告软件与原告软件名称和图标相近、内容业务相同，已造成公众 混淆，请求法院判令被告停止不当行为并赔偿损失。法院经审理，判令被告停止侵权并赔偿原告损失共计 3.6 万元。 阅读材料，参考示例，完成下表。 案例 裁判理由 对发展新质生产力的保障作用 案例一 ① 维护守约方合法权益，激励从业者秉持契 约精神和敬业态度，着力提升创新研发能 力，促进集成电路产业扩容提质，为新质 生产力发展提供重要支撑。 案例二 根据反不正当竞争法规定，禁止经营者实施不 正当竞争行为。原被告两款软件功能相似，存 在竞争关系。被告擅自使用与原告名称、图标 相似的软件，容易使消费者发生混淆误认，构 成不正当竞争，应当承担停止侵害、赔偿损失 的侵权责任。 ②
CC0189_2025_石景山_一模_20,F0092,试卷.pdf,一模,2,果具有可检验性。采取多种方法增强研究的广度和深度，运用定性分析和定量分析 寻找因果联系，提高归纳推理的可靠程度。运用灵感和奇思妙想思考城市发展建设，提出新颖独特的建议， 体现了创新思维能力。 (若考生从其他角度回答，言之成理可酌情给分。) 20. (8 分) ①根据民法典规定，当事人不履行合同义务或者履行合同义务不符合约定的，守约方可以要求违约方承担 违约责任。被告开发时间超过履行期限且终未提交符合合同约定功能的技术成果，构成违约，应承担返还 研发费用、支付违约金等责任。 ②依法打击不正当竞争行为，促进公平竞争，维护市场秩序，增强市场活力，营造创新环境，护航软件产 业高质量发展，培育新质生产力。 21. (9 分) 可从改革的实质、全面深化改革的总目标和原则、党的领导、坚持中国特色社会主义、社会发展普遍规律 等角度回答。 等级水平 等 级描述 等级赋分 水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开 论述；逻辑严密，条理清晰 7~9 分 水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比 较准确；逻辑性较强，有条理 4~6 分 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论 述缺乏逻辑，条理性差 1~3 分 水平1 应答与试题无关；或重复试题内容；或没有应答 0 分
CC0195_2025_西城_一模_20,F0094,试卷.pdf,一模,1,部等国家机关沟通协调，推动修订道路交通安全法，并结 合自动驾驶发展最新进展，提出立法建议，完善自动驾驶相关条款。 该案例入选了2025 年全国人大发布的高质量办理代表建议典型案例。假如你是全国人大的新闻发言人， 请你说明该案例的入选理由。 20．（8 分） 全国总工会、人力资源社会保障部、中国企业联合 会、全国工商联联合启动 2025 年度集体协商“集中要约 行动”，指导工会与企业开展集体协商、签订集体合 同。按照行动部署，各级工会把工资调整幅度、加班工 资基数、劳动定额标准、工资支付办法等作为协商的核 心议题。 结合材料，综合运用经济和法律的知识，说明上述做法能促进社会公平与经济效率的平衡。 21．（8 分） 看到有外国人士说，许多全球南方国家代表团到中国城市乡村参观，想要借鉴中国发展经 验，中国新发展理念正成为广受欢迎的国际公共产品。一国的发展理念也可以成为国际公共产品吗？ ——网友15********9 确实，有越来越多外国友人来到中国，学习借鉴中国新发展理念和经验。创新之都深圳，去年一年间 有10 余位外国元首和政府首脑前来参观科技企业；绿水青山就是金山银山理念首提地浙江安吉，入选联合 国“生物多样性魅力城市”，吸引了很多外国友人；福建宁德、湖南十八洞村等地有外国领导人去参观考 察；中国举办的各类发展培训班，发展中国家的群体报名踊跃。 传统上，人们谈到国际公共产品，主要指的是涉及全球安全、经济稳定、环境保护等需要国际社会协 调与合作的机制和行动，旨在惠及多个国家甚至全球，如我们熟知的联合国维和行动、气候变化《巴黎协 定》等。一国的发展理念也可以成为国际公共产品吗？ （1）运用所学，解释“我国的发展理念成为国际公共产品”这一现象。（6 分） （2）我国还提供了哪些国际公共产品？试举一例简要说明。（2 分） [page 8] 第8页/共10页 22．（10 分） 对长期主义，中国人有个更生动的表达——“坚持就是胜利”。 “路漫漫其修远兮，吾将上下而求索”“凿井者，起于三寸之坎， 以就万仞之深”……这些名句，穿越时空，成为一代代国人的座右 铭。 认准了就坚定不移干。一年不行就十年，十年不行就二十年、 三十年。一代接着一代、一茬接着一茬，日拱一卒。长期主义深植于中华民族的文化基因，也融入了中国 共产党治国理政的行动哲学。新中国成立以来，从“一五”到“十四五”，一个又一个紧密接续的“五年 规划”，就是在以长期主义的理念不断推进中国式现代化。从“两弹一星”到载人航天，从复兴号到C919， 从塔里木沙漠公路到港珠澳跨海大桥……回望发展历程，许多领域的惊艳成果，都源自几十年如一日的坚 守，源自看准了就坚定不移干的执着。 “坚持长期主义，做困难而正确的事”，结合材料，综合运用所学，谈谈你对这句话的理解。 （考生务必将答案答在答题卡上，在试卷上作答无效） 长期主义，与短期主义、 功利主义相对，指在决策和行 动中优先考虑长期利益和可持 续性，而不是短期得失。 [page 9] 第9页/共10页 参考答案 第一部分共 15 题，每题 3 分，共 45 分。 1．A 2．C 3．A 4．D 5．D 6．A 7．C 8．B 9．C 10．D 11．B 12．B 13
CC0195_2025_西城_一模_20,F0094,试卷.pdf,一模,2,指向问题，罗列知识；知识运用不正确；论述缺乏逻 辑，条理性差 水平1 （0~1 分） 应答与试题无关；或重复试题内容，或没有应答 [page 10] 第10页/共10页 尊重人民主体地位，解决人民所需要解决的问题，践行了全过程人民民主。 20．（8分）劳动法的首要原则是保护劳动者权益，工会搭建协商平台，劳动者以集体力量与用人单位签订 集体合同，可以确保双方协商一致，更加公平、平等自愿。更好地保护劳动者合法权益，促进广大劳 动者特别是低薪劳动者群体实现体面劳动，实现社会公平。促进企业依法规范用工，构建和谐劳动关 系，激发劳动者积极性，推动生产效率的提高，培育良好商誉，实现社会公平与经济效率的平衡。 21．（8分） （1）具有普遍价值的理念能够促进国际社会在共同关心的问题上达成共识，推动全球合作和发展。以人 民为中心，创新、协调、绿色、开放、共享的新发展理念，指导着我国的发展实践，广泛应用到我国 经济社会发展各个方面，引领现代化建设取得了一系列重大成就。中国大力发展科技推动创新发展、 发展绿色产业应对气候变化、消除贫困推动共享发展等经验，在国际社会被广泛传播和共享，拓展了 发展中国家走向现代化的途径，为应对诸多全球性问题贡献了中国智慧和中国方案。（6分） （2）举例恰当，并能简要说明。（2分）如：共建“一带一路”。共建“一带一路”为共建国家参与国际经 济合作提供了机遇，推动经济全球化向更加开放、包容、普惠、平衡、共赢的方向发展。 22.（10分） 可从党的领导、民族精神、理想信念、把握发展趋势等角度作答。 等级水平 等 级 描 述 水平4 （8~10 分） 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学展开论述，逻辑 严密，条理清晰 水平3 （5~7 分） 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比较准 确，逻辑性较强，有条理 水平2 （2~4 分） 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏 逻辑，条理性差 水平1 （0~1 分） 应答与试题无关；或重复试题内容，或没有应答
CC0213_2025_门头沟_一模_20,F0096,试卷.pdf,一模,1,[page 1] 第1页/共10页 2025 北京门头沟高三一模 政 治 2025.3 本试卷共8 页，共100 分。考试时长90 分钟。考生务必将答案写在答题卡上，在试卷上作 答无效。考试结束后，将本答题卡交回。 第一部分选择题（共45 分） 本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求的一 项。请将所选答案前的字母，按规定要求填涂在答题卡第1～15 题的相应位置上。 1. 2025 年是“十四五”规划的收官之年。在小组合作学习中，同学们回望新中国的历史，发现每一个五年 计划（规划）都是党领导人民接续奋斗的阶段性蓝图。同学们的下列观点中正确的是（ ） 计划（规划） 时间 历史贡献 学生观点 “一五”计划 1953-1957 奠定工业化基础 ①甲：标志着社会主义制度确立，开始探 索社会主义建设道路 “八五”计划 1991-1995 推动社会主义市场经济体制 逐步确立 ②乙：经济体制改革，推动经济体制向市 场经济体制转变 “十四五”规 划 2021-2025 为全面建设社会主义现代化 国家开好局、起好步 ③丙：贯彻新发展理念，彰显中国特色社 会主义制度优势 对五年计划（规划）连续实践的总体认识 ④丁：市场经济是推进社会主义现代化强 国建设的必由之路 A. ①③ B. ①④ C. ②③ D. ②④ 2. 2024 年10 月，“诗画门头沟·思政好课堂”活动成功举办，现场发布了52 个现场教学点。北京市门头 沟区某中学组织同学们参观了下图中标注的四个教学点，并参与了相关社会实践活动。对于参加此次活动 的收获，下列认识正确的是（ ） ①京西山区第一党支部组织平民学校发展党员，是党探索新民主主义革命道路的生动实践 ②清水学校实践基地展示了民宿门头沟小院，表明城乡要素流动是乡村振兴的决定性条件 [page 2] 第2页/共10页 ③平西情报联络站的地下党员严守秘密，启示着今天的人们自觉履行维护国家安全的义务 ④在水峪嘴村开展灾后重建工作中，离不开党组织的先锋模范作用和党员的战斗堡垒作用 A. ①③ B. ①④ C. ②③ D. ②④ 3. 2024 年8 月30 日，国务院第40 次常务会议通过《网络数据安全管理条例》，以下为部分内容节选： 第二十二条 网络数据处理者基于个人同意处理个人信息的，应当遵守下列规定： （一）收集个人信息为提供产品或者服务所必需，不得超范围收集个人信息，不得通过误导、欺诈、胁 迫等方式取得个人同意； （二）处理生物识别、宗教信仰、特定身份、医疗健康、金融账户、行踪轨迹等敏感个人信息的，应当 取得个人的单独同意； （三）处理不满十四周岁未成年人个人信息的，应当取得未成年人的父母或者其他监护人的同意； …… 法律、行政法规规定处理敏感个人信息应当取得书面同意的，从其规定。 下列说法正确的是（ ） ①网络数据处理者应增强法治观念，依法处理个人信息 ②处理个人信息时，都应取得父母或其他监护人的同意 ③需完善法律实施机制，使已制定的法律法规得到有效实施 ④被侵权的个人要依法行使国家权力，维护自己合法权益 A. ①② B. ①③ C. ②④ D. ③④ 4. 30 年来，按照党中央决策部署，北京市将对口援藏工作作为一项重要政治任务，从基础设施、产业、教 育、医疗、交往交流交融、文化等方面深入开展对口支援，累计投入援藏资金近70 亿元，实施项目800 多个，派出十批1280 余名援藏干部人才，高质量完成了各项援藏任务。北京对口援藏工作（ ） ①彰显共享发展理念，体现了
CC0213_2025_门头沟_一模_20,F0096,试卷.pdf,一模,2,[page 1] 第1页/共10页 2025 北京门头沟高三一模 政 治 2025.3 本试卷共8 页，共100 分。考试时长90 分钟。考生务必将答案写在答题卡上，在试卷上作 答无效。考试结束后，将本答题卡交回。 第一部分选择题（共45 分） 本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求的一 项。请将所选答案前的字母，按规定要求填涂在答题卡第1～15 题的相应位置上。 1. 2025 年是“十四五”规划的收官之年。在小组合作学习中，同学们回望新中国的历史，发现每一个五年 计划（规划）都是党领导人民接续奋斗的阶段性蓝图。同学们的下列观点中正确的是（ ） 计划（规划） 时间 历史贡献 学生观点 “一五”计划 1953-1957 奠定工业化基础 ①甲：标志着社会主义制度确立，开始探 索社会主义建设道路 “八五”计划 1991-1995 推动社会主义市场经济体制 逐步确立 ②乙：经济体制改革，推动经济体制向市 场经济体制转变 “十四五”规 划 2021-2025 为全面建设社会主义现代化 国家开好局、起好步 ③丙：贯彻新发展理念，彰显中国特色社 会主义制度优势 对五年计划（规划）连续实践的总体认识 ④丁：市场经济是推进社会主义现代化强 国建设的必由之路 A. ①③ B. ①④ C. ②③ D. ②④ 2. 2024 年10 月，“诗画门头沟·思政好课堂”活动成功举办，现场发布了52 个现场教学点。北京市门头 沟区某中学组织同学们参观了下图中标注的四个教学点，并参与了相关社会实践活动。对于参加此次活动 的收获，下列认识正确的是（ ） ①京西山区第一党支部组织平民学校发展党员，是党探索新民主主义革命道路的生动实践 ②清水学校实践基地展示了民宿门头沟小院，表明城乡要素流动是乡村振兴的决定性条件 [page 2] 第2页/共10页 ③平西情报联络站的地下党员严守秘密，启示着今天的人们自觉履行维护国家安全的义务 ④在水峪嘴村开展灾后重建工作中，离不开党组织的先锋模范作用和党员的战斗堡垒作用 A. ①③ B. ①④ C. ②③ D. ②④ 3. 2024 年8 月30 日，国务院第40 次常务会议通过《网络数据安全管理条例》，以下为部分内容节选： 第二十二条 网络数据处理者基于个人同意处理个人信息的，应当遵守下列规定： （一）收集个人信息为提供产品或者服务所必需，不得超范围收集个人信息，不得通过误导、欺诈、胁 迫等方式取得个人同意； （二）处理生物识别、宗教信仰、特定身份、医疗健康、金融账户、行踪轨迹等敏感个人信息的，应当 取得个人的单独同意； （三）处理不满十四周岁未成年人个人信息的，应当取得未成年人的父母或者其他监护人的同意； …… 法律、行政法规规定处理敏感个人信息应当取得书面同意的，从其规定。 下列说法正确的是（ ） ①网络数据处理者应增强法治观念，依法处理个人信息 ②处理个人信息时，都应取得父母或其他监护人的同意 ③需完善法律实施机制，使已制定的法律法规得到有效实施 ④被侵权的个人要依法行使国家权力，维护自己合法权益 A. ①② B. ①③ C. ②④ D. ③④ 4. 30 年来，按照党中央决策部署，北京市将对口援藏工作作为一项重要政治任务，从基础设施、产业、教 育、医疗、交往交流交融、文化等方面深入开展对口支援，累计投入援藏资金近70 亿元，实施项目800 多个，派出十批1280 余名援藏干部人才，高质量完成了各项援藏任务。北京对口援藏工作（ ） ①彰显共享发展理念，体现了
CC0214_2025_门头沟_一模_20_2,F0096,试卷.pdf,一模,1,点。 ◆健全完善优质企业梯度培育体系，到2026 年累计重点支持5000 家以上专精特新“小巨人”企业高 质量发展，完善中小企业公共服务体系，到2026 年支持100 个城市4 万家中小企业数字化转型。 （1）材料中【一组数据】说明了什么？ （2）结合材料，运用《经济与社会》知识，分析上述举措是如何提振民企信心，推动民营经济高质量发 展的。 19. 中国坚持以共生消解零和，以共享替代支配，以自身发展助力其他国家发展，以中国现化促进世 界现代化，被誉为“赋能型大国”。 [page 7] 第7页/共10页 经济赋能 理念赋能 庞大的消费群体和不断升级的消费需 求，让“中国市场”成为“世界市场”。推 动制造业外资准入限制措施“清零”，持续 优化营商环境，给予所有同中国建交的最不 发达国家100%税目产品零关税待遇…… 中国以创新优势和领先技术助力各国发 展。在印度尼西亚，雅万高铁穿山越岭为发 展注入新动能；在埃及，钻探技术打出井 水，把沙漠灌溉成一片片农田；在坦桑尼 亚，“小豆子大营养”项目促进增产创 收…… 面对全球环境风险挑战，中国倡导地球共建生命共 同体；为弥合数字和智能鸿沟，中国提出《人工智能能 力建设普惠计划》；全球安全倡议切中国际社会渴望和平 发展的重点…… 中国始终倡导发展道路多样化，打破“向度”迷 思，非洲学者感慨“非洲从中国学到最重要一课，是选 择符合国情的发展逻辑而非外部给定的公式”；提出 “现代化道路上一个都不能少，一国都不能掉队”，被 称为“不仅是经济逻辑的更新，更是文明境界的升 华”…… 结合材料，运用《当代国际政治与经济》的相关知识，分析中国做“赋能型大国”的世界意义？ 20. “以事实为根据，以法律为准绳”是我国司法活动的基本原则，核心是通过客观事实认真严格依 照法律规定作出裁判，确保司法公正性与权威性。请结合以下案例，参照所给出完成下表。 案件事实 裁判要点 案例一 A 享有“我不是胖虎”系列美 术作品的复制权、改编权、信息网络传播权 等著作财产性权利。B 公司、C 公司未经许 可，在其经营的微博账号中发布了与A 公司 “我不是胖虎”类似电脑壁纸“橘猫”。A 公司向法院起诉B 公司、C 公司，要求其承 担侵权责任。 裁判结果：支持A 公司的诉讼请求，B 公司、C 公 司应停止侵害，删除相关内容并赔偿A 公司经济损失。 裁判理由：根据《中华人民共和国著作权法》的规 定，著作权人对其作品享有广泛的权利。他人未经著作 权人许可使用著作权人的作品，就可能构成侵权。B 公 司、C 公司未经许可，擅自将被诉侵权图片作为微博图 片发布，使公众可以在其个人选定的时间和地点获得作 品，均侵害了A 公司的著作权。 现实意义：该判决充分保障了著作权人的合法权 益，规范了企业行为。 案例二 孙某在2022 年4 月应聘甲公 司，所投简历写明：2015 年7 月至2022 年3 月期间有4 段工作经历。后孙某入职甲公 司，同日双方签订了劳动合同，并约定了试 用期。入职后经甲公司查证，孙某在2015 年 毕业后的7 年时间，曾在17 家公司任职，甲 公司以孙某未如实提供工作经历为由，在试 裁判结果① 裁判理由② 现实意义③ [page 8] 第8页/共10页 用期将其辞退。孙某向法院起诉，请求法院 判决甲公司支付违法解除劳动关系赔偿金。
CC0214_2025_门头沟_一模_20_2,F0096,试卷.pdf,一模,2,领域医疗器械“三大产业”，打造国际山地旅游目的地、国际山地运动打卡地、京津冀微度假首选地 “三地”品牌，打响“京西智谷”IP，实现“送走挖煤人，引进AI 人”。 （1）运用科学思维知识，说明门头沟区从“千年煤城”向“京西智谷”转型的智慧。 （2）结合材料，综合运用所学，阐述门头沟区的发展实践对高质量发展的启示。 [page 9] 第9页/共10页 参考答案 第一部分选择题（共45 分） 本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求的一 项。请将所选答案前的字母，按规定要求填涂在答题卡第1～15 题的相应位置上。 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 C A B A D C C B A A B B B D D 第二部分 非选择题（共55 分） 16.【答案】文化角度可从文化的传承与创新、中华优秀传统文化的创造性转化与创新性发展、文化自信和 文化认同、文化与经济的关系等角度作答；哲学角度可从联系观、发展观、对立统一、价值判断和价值选 择等角度作答。 等级水平 等级描述 水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开论述；逻辑严密， 条理清晰 水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比较准确；逻辑性较 强，有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏逻辑，条理 性差 水平1 应答与试题无关；或重复试题内容；或没有应答 17.【答案】 我国是人民民主专政的社会主义国家，全过程人民民主是社会主义民主政治的本质属性，是最广泛、最真 实、最管用的民主。教育部门和人大代表的双向奔赴是民主集中制的体现，保证国家机关高效协调运转， 也保障了人民当家作主。在推进北京中轴线申遗保护工作中，各民主党派主动建言、积极履职，体现了中 国共产党与各民主党派长期共存、互相监督、肝胆相照、荣辱与共的关系。政协作为爱国统一战线组织， 发挥政治协商、民主监督、参政议政的职能，反映民意，集中民智。老旧小区改造过程中居民多途径充分 表达诉求，在多方主体共同协商共建共治中达成共识，保障了人民群众知情权、参与权、表达权、监督 权。 18.【答案】（1）改革开放以来，民营经济规模不断壮大，经济贡献日益突出，成为推动中国式现代化的重 要力量。 （2）①立法明确放宽市场准入并开放国家平台，使民营企业可以平等使用资源要素、公开公平公正参与 竞争，为民营经济高质量发展营造良好市场环境和法治环境。 ②通过提供融资支持，缓解民营企业的融资难题，使民营企业有更多的资金用于技术创新、扩大生产，为 民营经济高质量发展提供资金保障。 ③完善公共服务，支持专精特新企业发展，提升民营企业自主创新能力，促进民营企业数字化转型，推动 [page 10] 第10页/共10页 产业转型升级和结构调整，为民营经济高质量发展增添内生动力。 19.【答案】为世界提供广大而充满创新活力的市场，与各国共享发展机遇，推动全球化向互利共赢方向发 展；以科技助力发展中国家发展，提升其自主发展能力，促进民生改善，为全球可持续发展贡献力量；提 供国际公共产品，以实际行动维护世界和平、促进共同发展，推动构建人类命运共同体；倡导文明平等互 鉴，弘扬全人类共同价值，推动国际秩序向着更加公正合理的方向发展。 20.【答案】 ①驳回孙某诉讼请求，甲公司无需支付赔偿金。 ②裁判理由：根据《劳动合同法》的规定，订立劳动合同，应当遵循合法、公平、平等自愿、协商一致、 诚实信用原则。本案中
