suite_id,year,district,stage,suite_name,question_no,question_type,source_question_file,question_source_role,source_rubric_file,evidence_type,rubric_match_method,answer,answer_source,question_excerpt,rubric_excerpt,notes,curation_status,curation_reason
2024_顺义_二模_014,2024,顺义,二模,顺义思政二模,19,subjective,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/试卷/试卷.docx,paper,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/细则/细则.docx,formal_or_scoring_source,exact_qno_block_priority_100,,,"19.（15分） 生产力是社会进步的根本内容,是衡量社会进步的根本尺度。 结合材料，从社会主义基本经济制度的角度说明如何实现从传统生产力到新质生产力的跃升？（7分） 在世界新一轮科技革命和产业变革的时代浪潮中，勇当乘风破浪的弄潮儿，向着产业科技高峰全力攀登，围绕发展新质生产力，国家及各部门各地方各行业都积极行动起来。2024年《政府工作报告》提出，大力推进现代化产业体系建设，加快发展新质生产力。加快前沿新兴氢能、新材料、创新药等产业发展，积极打造生物制造、商业航天、低空经济等新增长引擎。制定未来产业发展规划，开辟量子技术、生命科学等新赛道。开展“人工智能+”行动。 （2）结合材料,综合运用《政治与法治》和《当代国际政治与经济》知识,说明我国积极推动新质生产力发展的原因。（8分） （10分）拥有科学理论的政党，才拥有真理的力量；科学理论指导的事业，才拥有光明的前途。 中国共产党之所以能够带领人民在一次次求索、一次次挫折、一次次开拓中完成中国其他各种政治力量不可能完成的艰巨任务，根本在于不断推进马克思主义中国化时代化。在推进马克思主义中国化时代化的历史进程中，产生了毛泽东思想、邓小平理论、“三个代表”重要思想、科学发展观、习近平新时代中国特色社会主义思想，使马克思主义在中国焕发出强大生命力。党的二十大报告指出：“不断谱写马克思主义中国化时代化新篇章，是当代中国共产党人的庄严历史责任。” 科学的理论总是与伟大的实践相互激荡。坚持以马克思主义为指导，最终要落实到怎么用上来。 当今世界正在经历百年未有之大变局，处在民族复兴关键时期的当代中国正在经历着有史以来最为广泛而深刻的社会变革，正在推进中国式现代化这一人类历史上非常宏大而独特的实践创新，中国之问、世界之问、人民之问、时代之问给我们提出的新考题比过去更复杂、更难，迫切需要我们从理论与实践的结合上提交答案。党的二十大报告指出：从现在起，中国共产党的中心任务就是团结带领全国各族人民全面建成社会主义现代化强国、实现第二个百年奋斗目标，以中国式现代化全面推进中华民族伟大复兴。 （1）我们如期完成脱贫攻坚、全面建成小康社会的历史任务，实现了第一个百年奋斗目标。党的二十大对全面建设社会主义现代化国家新征程进行了总的战略安排。完成下表。（2分） 结合材料，综合运用所学，谈谈对实现中华民族伟大复兴需要“不断谱写马克思主义中国化时代化新篇章”的认识。（8分） | 观点 | 逻辑分析 A | 法定继承第一顺位继承人中的子女，包括婚生子女、非婚生子女、养子女和有扶养关系的继子女。 | 对概念外延的划分犯了“多出子项”的逻辑错误 B | 若a=b，则ac=bc | 该判断中，a=b是ac=bc的充分必要条件 C | 刑法第二十条规定：“为了使国家、公共利益、本人或者他人的人身、财产和其他权利免受正在进行的不法侵害，而采取的制止不法侵害的行……",19．（15分） （1）要健全要素参与收入分配机制，激发劳动、知识、技术、管理、资本和数据等生产要素活力，更好体现知识、技术、人才的市场价值，营造鼓励创新的良好氛围，为培育新质生产力提供人才支撑。 深化社会主义市场经济体制改革，发挥新型举国体制优势，建立高标准市场体系，创新生产要素配置方式，使有效市场与有为政府更好结合，让各类先进优质生产要素向发展新质生产力顺畅流动。 发挥国有经济主导引导作用，推动国有经济向前瞻性战略新兴产业集中，发挥其他所有制经济的优势/鼓励、支持、引导非公有制经济发展，支持和帮助非公有制企业提供企业管理水平，完善管理体制桐柏同，提高生产技术水平和研发能力，使各种所有制经济互相取长补短、共同促进新质生产力的发展。 （2）综观人类社会发展的进程和趋势，生产力是最活跃、最革命的因素，总是处在不断进步的变化中，是社会发展的最终决定力量。我国积极推动新质生产力发展是遵循人类社会发展规律的必然要求。 当前国际竞争的实质是以经济和科技实力为基础的综合国力的较量。新质生产力对于提高我国的实力，增强核心竞争力具有重要意义，强大的国家实力有利于更好的维护我国的国家利益和增强在国际事务中的话语权，有利于世界多极化深入发展，构建人类命运共同体。谋划发展新质生产力是政府的职责所在。 以人民为中心的发展理念，有利于满足人民日益增长的美好生活需要，提升人民的幸福感、安全感、获得感。,,reject_non_xuanbier,显性设问属于非选必二模块。
2025_丰台_一模_016,2025,丰台,一模,2025丰台一模,10,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,10. 某市人民检察院在“新就业形态劳动者权益保护”专项活动中，发现某外卖平台长期忽视骑手工伤保 险缴纳义务，导致 37 名骑手因工伤索赔无门。该检察院遂向法院提起公益诉讼，要求平台补缴社保并公 开道歉。下列认识正确的是（ ） A. 公司应履行缴纳社会保险的义务，按照平等自愿的原则与劳动者订立合同 第4页/共11页 B. 人民检察院通过公益诉讼，可以纠正损害公共利益的行为 C. 人民法院在执法过程中要公开透明，积极维护劳动者合法权益 D. 公益诉讼作为解决劳动争议纠纷的必经程序，补齐了劳动者权益保护机制短板,,missing_exact_rubric_block,reject_weak_signal,选择题私法/程序法锚点不足。
2025_丰台_一模_016,2025,丰台,一模,2025丰台一模,14,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,14. 中华民族有着善治水的优良传统。中国大运河是古代劳动人民创造的一项伟大水利工程，由京杭大运 河、隋唐大运河、浙东运河三部分构成，全长近 3200 公里，对中国政治统一、经济发展、文化繁荣发挥 了重要作用，是中华民族伟大创造力、凝聚力和生命力的代表，是展现中华文明突出特性的鲜活文化符 号。下列选项正确的是（ ） A. “大运河”与“水利工程”之间是交叉关系 B. “中国大运河由京杭大运河、隋唐大运河、浙东运河三部分构成”是相容选言判断 C. “展现中华文明突出特性的鲜活文化符号”作为单称肯定判断的谓项是不周延的 D. “中华民族有着善治水的优良传统”是特称肯定判断，其主项周延而谓项不周延,,missing_exact_rubric_block,reject_non_xuanbier,政治法治/经济哲学逻辑等噪声强，私法或程序法锚点不足。
2025_房山_一模_018,2025,房山,一模,2025房山一模,11,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025房山一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,11. 张先生发现家里漏水，便上楼查看，不料竟发现楼上的住户把本是厨房的区域变成了卫生间并安放了马 桶。这样的改动，让张先生一家觉得难以接受。因协商未果，张先生将楼上住户高先生诉至法院，要求对 方恢复房屋结构布局。法院判决恢复原状。对本案分析正确的是（ ） 《住宅设计规范》规定：卫生间不应直接布置在下层住户的卧室、起居室（厅） 、厨 房和餐厅的上层，并且该条款属于强制性条文。 ①高先生对房屋改造是行使处分的权利，符合自愿原则 ②高先生行使权利要注意界限，不违背法律与公序良俗 ③张先生以和为贵选调解，因其是解决纠纷的优先选择 ④作为邻居应本着友善的态度处理不动产相邻权的纠纷 A. ①② B. ①③ C. ②④ D. ③④,,missing_exact_rubric_block,reject_weak_signal,选择题私法/程序法锚点不足。
2025_朝阳_一模_019,2025,朝阳,一模,2025朝阳一模,2,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/细则/细则.pdf,formal_or_scoring_source,exact_qno_block_priority_100,,,2.中共中央、国务院印发的《教育强国建设规划纲要（2024－2035 年）》强调，要促进学生健康成长、全 面发展，深入实施素质教育，健全德智体美劳全面培养体系，加快补齐体育、美育、劳动教育短板。关于 落实上述规划要求，下列说法正确的是 ①健全德智体美劳全面培养体系，关键在于监测学生体质健康和心理健康水平 ②补齐美育短板，要把开足音乐课、临摹名画作、参观博物馆艺术馆作为充分条件 ③加强宪法法治教育、国家安全教育、国防教育，有利于践行社会主义核心价值观 ④加强劳动教育，有助于提升学生动手实践能力、解决问题能力和社会适应能力 A.①② B.①④ C.②③ D. ③④,2、区域化合作：可以从以下三个角度回答 ①措施：深化区域经济合作/秉持亲诚惠容的外交理念，加强与周边国家和地区经济合作/促进区域内投资 和贸易白由化便利化/一带一路（写出任意1个1分）， 3 [ocr page 3] 效果：推动区域产业链供应链深度融合。（1分） ②措施：优化营商坏境/降低企业运营成本，依托我国超大规模市场优势/（任意1个1分） 效果：吸引更 外资和高端产业留在或落户中国。（1分） ③措施；坚持独立自主、自力更生/加强核心技术攻关（任意1个1分）， ①②③，写出任意1个，2分 效果，提升产业链的自主可控能力，增强产业链供应链的韧性和抗风险能力。（任意1个1分）,,reject_weak_signal,选择题私法/程序法锚点不足。
2025_朝阳_一模_019,2025,朝阳,一模,2025朝阳一模,11,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,11. 某区人民检察院发现，辖区内的一座古桥（市级保护文物）双侧壁附生的榕树树根大面积侵入桥体， 存在全桥坍塌的风险，遂向区文旅局发出检察建议，建议其依法履行监管职责。区文旅局在接到检察建议 后，并未采取有效措施进行修缮整改。区人民检察院依法向区人民法院提起行政公益诉讼。对此 ，下列说 法正确的是 A.区人民检察院代表公众维权，属于无偿提供代理法律服务 B.本案适用审判监督程序，一经做出判决，即发生法律效力 C.在行政公益诉讼中，区文旅局作为行政相对人始终处于被告地位 D.区人民检察院当诉则诉，展现了以检察职能维护社会公共利益的担当,,missing_exact_rubric_block,reject_non_xuanbier,政治法治/经济哲学逻辑等噪声强，私法或程序法锚点不足。
2025_石景山_一模_021,2025,石景山,一模,2025石景山一模,13,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025石景山一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,13.碳足迹是量化产品、个人或企业碳排放的有效工具。近年来，我国一些地区的水果贴上了碳足迹标签， 标签记录了水果“全生命周期”的碳排放量，告知消费者产品的碳信息。以下是中国碳标签的标识。 给商品贴上碳标签，有助于 ①发挥市场配置碳排放资源的决定性作用 第5页/共11页 ②政府运用宏观调控手段控制碳排放总量 ③构建起以需求侧牵引供给侧的减碳机制 ④激励企业承担减排责任和挖掘减排潜力 A. ①② B. ①③ C. ②④ D. ③④,,missing_exact_rubric_block,reject_weak_signal,选择题私法/程序法锚点不足。
2025_西城_一模_022,2025,西城,一模,2025西城一模,9,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,C,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/细则/细则.docx,9． 人民法院的裁定 A．及时化解了公民和政府之间的民事纠纷 B．通过行政复议，积极维护了社会公平正义 C．有效规范了行政执法行为，依法保障了行政相对人的权益 D．说明行政执法机关应严格文明执法，尽可能减少自由裁量权  某 行 政 执 法 机 关接到投诉，称 某水果店存在虚 假宣传行为。 行政执法机关 核实 投诉 线索，发现店内张贴的海 报夸大水果功效 ，责令整 改，水果店当天将宣传海 报拆除。 之后，该行政执法机关作出《行 政处罚决定书》 ，对水果店罚款 5 万元。店主未缴纳罚款，该行政执 法机关向当地人民法院申请强制 执行。 人民法院审理认为，该违法行为轻微并及时改正，没有造成危害后果。该处罚决定不符 合《中华人民共和国行政处罚法》规定的过罚相当的原则，遂裁定不准予强制执行行政处罚 决定。 第4页/共10页,,missing_exact_rubric_block,reject_weak_signal,选择题私法/程序法锚点不足。
2025_顺义_一模_024,2025,顺义,一模,2025顺义一模,4,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025顺义一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025顺义一模/细则/细则.docx,formal_or_scoring_source,exact_qno_block_priority_100,D,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025顺义一模/细则/细则.docx,4．你的时间都去哪儿了？2024 年 10 月 31 日，国家统计局发布第三次全国时间利用调查公报。 全国居民主要活动大类时间利用情况（按一周 7 天计算的每日活动） 主要活动大类 2018 年居民每日平均时间 2024 年居民每日平均时间 家务劳动时间 1 小时 26 分钟 1 小时 17 分钟 第2页/共18页 健身活动参与时间 0 小时 31 分钟 0 小时 35 分钟 学习培训时间 0 小时 27 分钟 1 小时 47 分钟 互联网使用时间 2 小时 42 分钟 5 小时 37 分钟 …… …… …… 数据来源：国家统计局发布第二次、第三次全国时间利用调查公报 对比两次调查公报的部分内容，下列说法正确的是（ ） ①调查结果具有直接现实性，能客观反映居民生活模式和生活质量状况 ②居民互联网使用时间的大幅增加反映出生活方式与信息技术的深刻互动 ③调查结论具有相对独立性，是党和政府制定完善社会民生政策的基础 ④居民更加注重健身、学习等内容是基于价值判断基础上做出的价值选择 A．①③ B．①④ C．②③ D．②④,4. 政府创新工作方式，梯度培育创新型企业，通过“揭榜挂帅”机制，促进大企业与专精特新中小企业合作，推动专精特新中小企业融入产业链供应链。 其他主体:党，人大，依法治国的主体均可，但都要扣到促进专精特新中小企业发展这个话题上就可以。 优秀卷 存在问题：答经济角度的较多；没有主体，直接说做法；两个毫不动摇答的较多，特别是毫不动摇鼓励支持引导非公经济发展；只有具体做法，无知识。,,reject_non_xuanbier,政治法治/经济哲学逻辑等噪声强，私法或程序法锚点不足。
2025_东城_二模_025,2025,东城,二模,2025东城二模,17,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/细则/细则.pdf,formal_or_scoring_source,exact_qno_block_priority_110,,,"17.(9 分)数字法院是数字时代推进司法工作现代化的重要引擎。 在苏州的274个“融诉驿站”，法官在线“坐镇”化解纠纷5646起，开展普法宣传3138次；司法资源全面 下沉。长沙建立“线上十远程""模式，建成基层工作站点1834个，将城区优质法治资源“輸送”到仙远地区。 点开上海""随中办”平台，当事人就可以获得诉让指引、案例参考、风险评估等交互式诉讼服务。福建 法院在2024年开展网上立電41.94万件，网上开庭2.11万次，公平正义触手可及。 北京互联网法院主导建设“天平链”，有效破解电子证据的存证、取证、认证难题。浙江法院升级“一 体化办素办公平台”，并利用“数字大脑”自动生成质效报告，实时提醒法官办案中的问题。 结合材料，运用法治知识，说明数字法院如何让群众享受“数字正义”。 第5页/共8页","17．结合材料，运用法治知识，说明数字法院如何让群众享受“数字正义” 。 （9 分） （一）本题标准和变通 数字普惠角度 材料1 分+知识2 分 数字法院打破地域限制、实现司法普惠，让更广泛的群众享受到优质司法资源。 替代：资源共享／法治意识 数字服务角度 材料1 分+知识2 分 各类数字服务平台为群众提供了便捷的司法服务，降低群众维权成本，提升维权效率。 替代：便民利民／诉讼效率 数字审判角度 材料1 分+知识2 分 通过数字赋能审判,提升审判工作质效和司法公信力。 替代：工作精准度／司法公正／程序公正与结果公正 （二）学生表现和问题",,reject_weak_signal,主观题缺明确《法律与生活》或稳定私法/程序法任务。
2025_丰台_二模_026,2025,丰台,二模,2025丰台二模,14,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,14. 在《资本论》中，马克思以“商品”概念为逻辑起点，通过分析其内在矛盾引出“货 币”的概念。货币出现 以后，发展到一定阶段会转化为资本，在进一步发展中，由资 本而产生剩余价值，社会财富大量集中，必 然加剧劳动与资本之间的矛盾，促使社会 主义革命不可避免地到来。这表明 ①舍弃具体商品个性形成“商品”概念是从感性具体到思维抽象的过程 ②从“商品”到“货币”的推演完成了思维抽象上升到思维具体的历程 ③把握“资本”的本质需要以分析作为综合的先导逐一解剖认识对象 ④通过分析资本主义社会基本矛盾把握社会发展规律属于辩证思维方法 A.①② B.①④ C.②③ D.③④,,missing_exact_rubric_block,reject_non_xuanbier,政治法治/经济哲学逻辑等噪声强，私法或程序法锚点不足。
