file_id,path,year,district,exam_type,kind,suffix,pages,text_len,status,error,text_path
df323259ba779a6d,/Users/wanglifei/Desktop/2024模拟题/2024朝阳二模/细则/细则.pdf,2024,朝阳,二模,细则,.pdf,5,5891,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/df323259ba779a6d.txt
8802a640c1e279b8,/Users/wanglifei/Desktop/2024模拟题/2024朝阳二模/细则/补充材料/细则.docx,2024,朝阳,二模,细则,.docx,,1808,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/8802a640c1e279b8.txt
4de874d0f669f006,/Users/wanglifei/Desktop/2024模拟题/2024朝阳二模/试卷/试卷.pdf,2024,朝阳,二模,试卷,.pdf,8,8794,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/4de874d0f669f006.txt
3d4cd35f44949de2,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/细则.docx,2024,朝阳,期中,细则,.docx,,5517,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/3d4cd35f44949de2.txt
486fe5ba720a2ff7,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,2024,朝阳,期中,细则,.docx,,21793,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/486fe5ba720a2ff7.txt
b706c444e16d3576,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/细则.rtf,2024,朝阳,期中,细则,.rtf,,3432,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/b706c444e16d3576.txt
34231242a333af45,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/补充材料/202411朝阳高三政治 期中1试题(1).pdf,2024,朝阳,期中,试卷,.pdf,8,7846,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/34231242a333af45.txt
611ed75646253f80,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/试卷.pdf,2024,朝阳,期中,试卷,.pdf,8,7846,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/611ed75646253f80.txt
24a14c0c2355e1de,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,2024,海淀,一模,细则,.docx,,2993,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/24a14c0c2355e1de.txt
5f85521d3602b3f8,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/补充材料/一模政治-答案.docx,2024,海淀,一模,细则,.docx,,1476,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/5f85521d3602b3f8.txt
22a9fc350542333c,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,2024,海淀,一模,试卷,.pdf,8,8222,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/22a9fc350542333c.txt
e3f88f68dd56ad81,/Users/wanglifei/Desktop/2024模拟题/2024海淀期中/细则/细则.pdf,2024,海淀,期中,细则,.pdf,71,14827,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/e3f88f68dd56ad81.txt
132d9a876bceb57d,/Users/wanglifei/Desktop/2024模拟题/2024海淀期中/试卷/试卷.pdf,2024,海淀,期中,试卷,.pdf,8,8615,OCR_OK,manual OCR because embedded text was garbled,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/132d9a876bceb57d.txt
9c72a99890c08466,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/16题/16题二模阅卷总结.docx,2024,东城,二模,细则,.docx,,5262,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/9c72a99890c08466.txt
6f5e364530de22e7,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/16题/16题评分细则.pptx,2024,东城,二模,细则,.pptx,,1581,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/6f5e364530de22e7.txt
242c241d62888ae2,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/17题/17(1).docx,2024,东城,二模,细则,.docx,,2636,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/242c241d62888ae2.txt
76b0722d57f15728,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/17题/17-2.docx,2024,东城,二模,细则,.docx,,3751,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/76b0722d57f15728.txt
c94e22c92a6952fe,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/18题/18(1).docx,2024,东城,二模,细则,.docx,,3788,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/c94e22c92a6952fe.txt
f89c1a3533f55ddf,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/18题/18（2）.docx,2024,东城,二模,细则,.docx,,6474,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/f89c1a3533f55ddf.txt
9080f96f9701645c,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/19题/19（1）.docx,2024,东城,二模,细则,.docx,,5449,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/9080f96f9701645c.txt
c492176058fdeeaa,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/19题/19（2）.docx,2024,东城,二模,细则,.docx,,1743,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/c492176058fdeeaa.txt
593d33b50bbfaae4,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/21题/20小题二模阅卷总结.docx,2024,东城,二模,细则,.docx,,2104,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/593d33b50bbfaae4.txt
82b0237dce427f99,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/21题/21.docx,2024,东城,二模,细则,.docx,,4369,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/82b0237dce427f99.txt
322c2db4a7feeaf3,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/21题/21题(1).pptx,2024,东城,二模,细则,.pptx,,2237,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/322c2db4a7feeaf3.txt
144e07c6e537bbe9,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/补充材料/细则.pdf,2024,东城,二模,细则,.pdf,1,2041,OCR_OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/144e07c6e537bbe9.txt
6a382f2c9e975e92,/Users/wanglifei/Desktop/2024模拟题/东城二模/试卷/试卷.pdf,2024,东城,二模,试卷,.pdf,12,7455,OCR_OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/6a382f2c9e975e92.txt
04f136a5f8d1d34e,/Users/wanglifei/Desktop/2024模拟题/丰台一模/细则/细则.docx,2024,丰台,一模,细则,.docx,,4544,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/04f136a5f8d1d34e.txt
60a70dc180c6938d,/Users/wanglifei/Desktop/2024模拟题/丰台一模/试卷/补充材料/2024北京丰台高三一模政治试题及答案.pdf,2024,丰台,一模,试卷,.pdf,9,8626,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/60a70dc180c6938d.txt
a2905154bbd44055,/Users/wanglifei/Desktop/2024模拟题/丰台一模/试卷/试卷.pdf,2024,丰台,一模,试卷,.pdf,8,993,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/a2905154bbd44055.txt
8cabfb2a5c95d805,/Users/wanglifei/Desktop/2024模拟题/丰台二模/细则/细则.docx,2024,丰台,二模,细则,.docx,,3741,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/8cabfb2a5c95d805.txt
610be819f51bafdb,/Users/wanglifei/Desktop/2024模拟题/丰台二模/试卷/试卷.pdf,2024,丰台,二模,试卷,.pdf,8,7302,OCR_OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/610be819f51bafdb.txt
d3bf32a705980de7,/Users/wanglifei/Desktop/2024模拟题/北京2024各区《经济与社会》考题-wlfwlf.docx,2024,,,其他,.docx,,14742,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/d3bf32a705980de7.txt
7d9c899ad31f1f10,/Users/wanglifei/Desktop/2024模拟题/北京及2024各区《经济与社会》考题-wlf.pdf,2024,,,其他,.pdf,19,14998,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/7d9c899ad31f1f10.txt
e6f22d1048fc50e7,/Users/wanglifei/Desktop/2024模拟题/海淀二模/细则/细则.docx,2024,海淀,二模,细则,.docx,,2638,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/e6f22d1048fc50e7.txt
da60e3ae25614f1e,/Users/wanglifei/Desktop/2024模拟题/海淀二模/细则/补充材料/高三二模：政治答案(2).docx,2024,海淀,二模,细则,.docx,,1552,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/da60e3ae25614f1e.txt
1c0a8eb1f6cdd360,/Users/wanglifei/Desktop/2024模拟题/海淀二模/试卷/补充材料/高三二模：政治试题（以PDF为准）(1).docx,2024,海淀,二模,试卷,.docx,,6618,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/1c0a8eb1f6cdd360.txt
a83c70cbad37a0cc,/Users/wanglifei/Desktop/2024模拟题/海淀二模/试卷/试卷.pdf,2024,海淀,二模,试卷,.pdf,8,7655,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/a83c70cbad37a0cc.txt
f887d1b620c6001e,/Users/wanglifei/Desktop/2024模拟题/石景山一模/细则/细则.pptx,2024,石景山,一模,细则,.pptx,,13809,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/f887d1b620c6001e.txt
6fbd7d422e58f0bf,/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx,2024,石景山,一模,试卷,.docx,,8451,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/6fbd7d422e58f0bf.txt
461b3fdcd830e9be,/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/细则.docx,2024,西城,一模,细则,.docx,,3004,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/461b3fdcd830e9be.txt
ae7373932e0bd8b7,/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/补充材料/2024.4高三统一测试思想政治答案.docx,2024,西城,一模,细则,.docx,,1612,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/ae7373932e0bd8b7.txt
359083f91cd35fe8,/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx,2024,西城,一模,试卷,.docx,,5985,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/359083f91cd35fe8.txt
abdf5a2c1aebeefb,/Users/wanglifei/Desktop/2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pdf,2024,西城,二模,其他,.pdf,11,414,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/abdf5a2c1aebeefb.txt
bd22f6c39c9e654b,/Users/wanglifei/Desktop/2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pptx,2024,西城,二模,其他,.pptx,,585,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/bd22f6c39c9e654b.txt
ecba6fd5969db9f9,/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,2024,西城,二模,细则,.docx,,3512,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/ecba6fd5969db9f9.txt
3cb2df235603363a,/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/补充材料/高三模拟测试思想政治答案.docx,2024,西城,二模,细则,.docx,,1877,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/3cb2df235603363a.txt
f9754eb81c9b979f,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx,2024,西城,二模,试卷,.docx,,5834,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/f9754eb81c9b979f.txt
0eb74816f25fec18,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/细则/细则.docx,2024,顺义,二模,细则,.docx,,2038,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/0eb74816f25fec18.txt
3019384a5b42ceb3,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/试卷/试卷.docx,2024,顺义,二模,试卷,.docx,,6023,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/3019384a5b42ceb3.txt
d39f12bd12f39a9a,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,2025,东城,一模,细则,.pdf,6,5609,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/d39f12bd12f39a9a.txt
da5883631078b48d,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,2025,东城,一模,试卷,.pdf,9,7661,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/da5883631078b48d.txt
066dbcf5b7652fa3,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,2025,丰台,一模,细则,.docx,,6375,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/066dbcf5b7652fa3.txt
ef312c0ead76cf50,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,2025,丰台,一模,试卷,.pdf,11,8574,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/ef312c0ead76cf50.txt
4572acf26cdb2dc4,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/细则/细则.docx,2025,延庆,一模,细则,.docx,,2628,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/4572acf26cdb2dc4.txt
438d82cfc42b0391,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/试卷/试卷.pdf,2025,延庆,一模,试卷,.pdf,10,9412,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/438d82cfc42b0391.txt
8ee813c0b52e6f9c,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025房山一模/细则/细则.pdf,2025,房山,一模,细则,.pdf,4,3353,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/8ee813c0b52e6f9c.txt
dc005114eca8af06,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025房山一模/试卷/试卷.pdf,2025,房山,一模,试卷,.pdf,16,15963,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/dc005114eca8af06.txt
e829e6e9a3ae2d27,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/其他材料/高三政治一模试卷讲评.pptx,2025,朝阳,一模,其他,.pptx,,14368,OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/e829e6e9a3ae2d27.txt
c3d1aea637c91599,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/细则/细则.pdf,2025,朝阳,一模,细则,.pdf,3,3772,OCR_OK,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/25_claude_philosophy_aligned_source_audit_20260531/01_source_inventory/texts/c3d1aea637c91599.txt
