rubric_atom_id,question_id,rubric_or_answer_phrase,evidence_type,evidence_level,plain_reward_description,related_material_atom_ids,what_expression_is_rewarded,what_judgment_student_must_make_before_writing,legal_knowledge_or_rule_if_explicit,value_expression_if_explicit,knowledge_material_value_type,can_be_written_without_material,source_locator,uncertainty
R_CC0001_2024_丰台_一模_16_18,CC0001_2024_丰台_一模_16,被告乙某在原告甲某受伤一事上，固然存在过错，但并非故意或重大过失，原告甲某诉请其承担全部赔偿责任，有违民事活动的平等原则，根据民法典和好意同乘相关规定，应当减轻被告乙某的赔偿责任。,evaluation_standard,formal,被告乙某在原告甲某受伤一事上，固然存在过错，但并非故意或重大过失，原告甲某诉请其承担全部赔偿责任，有违民事活动的平等原则，根据民法典和好意同乘相关规定，应当减轻被告乙某的赔偿责任。,M_CC0001_2024_丰台_一模_16_16|M_CC0001_2024_丰台_一模_16_17,被告乙某在原告甲某受伤一事上，固然存在过错，但并非故意或重大过失，原告甲某诉请其承担全部赔偿责任，有违民事活动的平等原则，根据民法典和好意同乘相关规定，应当减轻被告乙某的赔偿责任。,判断法律关系/行为性质/责任承担或程序路径(回源细化),民法典；原告；被告,,knowledge+material,no,F0044:text | F0045:page 4 | F0045:page 8 | F0267:page 4 | F0267:page 8 | F0268:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0001_2024_丰台_一模_16_19,CC0001_2024_丰台_一模_16,法院判决有利于维护双方合法权益，促进社会公平，对维持人际关系和谐，弘扬社会主义核心价值观及减少交通拥堵、倡导绿色出行具有积极意义。,evaluation_standard,formal,法院判决有利于维护双方合法权益，促进社会公平，对维持人际关系和谐，弘扬社会主义核心价值观及减少交通拥堵、倡导绿色出行具有积极意义。,M_CC0001_2024_丰台_一模_16_01|M_CC0001_2024_丰台_一模_16_02,法院判决有利于维护双方合法权益，促进社会公平，对维持人际关系和谐，弘扬社会主义核心价值观及减少交通拥堵、倡导绿色出行具有积极意义。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,维护；促进；公平,material+value,no,F0044:text | F0045:page 4 | F0045:page 8 | F0267:page 4 | F0267:page 8 | F0268:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0001_2024_丰台_一模_16_20,CC0001_2024_丰台_一模_16,拓展答案： 在回答现实意义时，从对个人、对国家司法、对社会发展三个角度作答。,evaluation_standard,formal,拓展答案： 在回答现实意义时，从对个人、对国家司法、对社会发展三个角度作答。,M_CC0001_2024_丰台_一模_16_01|M_CC0001_2024_丰台_一模_16_02,拓展答案： 在回答现实意义时，从对个人、对国家司法、对社会发展三个角度作答。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,value,uncertain,F0044:text | F0045:page 4 | F0045:page 8 | F0267:page 4 | F0267:page 8 | F0268:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0001_2024_丰台_一模_16_21,CC0001_2024_丰台_一模_16,涉及维护双方合法权益、保障公正司法、弘扬社会主义核心价值观等方面。,evaluation_standard,formal,涉及维护双方合法权益、保障公正司法、弘扬社会主义核心价值观等方面。,M_CC0001_2024_丰台_一模_16_01|M_CC0001_2024_丰台_一模_16_02,涉及维护双方合法权益、保障公正司法、弘扬社会主义核心价值观等方面。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,维护,value,uncertain,F0044:text | F0045:page 4 | F0045:page 8 | F0267:page 4 | F0267:page 8 | F0268:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0001_2024_丰台_一模_16_22,CC0001_2024_丰台_一模_16,评分标准说明： 本题8分，涉及两问。,evaluation_standard,formal,评分标准说明： 本题8分，涉及两问。,M_CC0001_2024_丰台_一模_16_01|M_CC0001_2024_丰台_一模_16_02,评分标准说明： 本题8分，涉及两问。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0044:text | F0045:page 4 | F0045:page 8 | F0267:page 4 | F0267:page 8 | F0268:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0001_2024_丰台_一模_16_23,CC0001_2024_丰台_一模_16,其中法理依据占5分，现实意义占3分。,evaluation_standard,formal,其中法理依据占5分，现实意义占3分。,M_CC0001_2024_丰台_一模_16_01|M_CC0001_2024_丰台_一模_16_02,其中法理依据占5分，现实意义占3分。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0044:text | F0045:page 4 | F0045:page 8 | F0267:page 4 | F0267:page 8 | F0268:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0001_2024_丰台_一模_16_24,CC0001_2024_丰台_一模_16,在法理依据方面，采用1+2+2的评分细则。,evaluation_standard,formal,在法理依据方面，采用1+2+2的评分细则。,M_CC0001_2024_丰台_一模_16_01|M_CC0001_2024_丰台_一模_16_02,在法理依据方面，采用1+2+2的评分细则。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0044:text | F0045:page 4 | F0045:page 8 | F0267:page 4 | F0267:page 8 | F0268:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0001_2024_丰台_一模_16_25,CC0001_2024_丰台_一模_16,其中“法院判决应以事实为依据，以法律为准绳”为必踩点，1分；,evaluation_standard,formal,其中“法院判决应以事实为依据，以法律为准绳”为必踩点，1分；,M_CC0001_2024_丰台_一模_16_01|M_CC0001_2024_丰台_一模_16_02,其中“法院判决应以事实为依据，以法律为准绳”为必踩点，1分；,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material,no,F0044:text | F0045:page 4 | F0045:page 8 | F0267:page 4 | F0267:page 8 | F0268:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0002_2024_丰台_一模_17_01,CC0002_2024_丰台_一模_17,17.(8 分) [page 5],missing,missing,17.(8 分) [page 5],M_CC0002_2024_丰台_一模_17_01|M_CC0002_2024_丰台_一模_17_02,17.(8 分) [page 5],判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0045:page 4 | F0045:page 8 | F0267:page 4 | F0267:page 8,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0002_2024_丰台_一模_17_02,CC0002_2024_丰台_一模_17,第5页/共9页 《中华人民共和国民法典》 第一千二百一十七条 非营运机动车发生交通事故造 成无偿搭乘人损害，属于该机动车一方责任的，应当 减轻其赔偿责任，但是机动车使用人有故意或重大过 失的除外。 资料卡 好意同乘：指驾驶人基于善意互助或友情帮助，无偿 搭载他人或允许大人无偿搭乘的情谊行为。 甲某搭乙某的车出行，上车后未听乙某提醒系好安全带。乙某在驾驶过程中因雨天 路滑，撞到灯杆，造 成甲某受伤住院。为此，乙某主动垫付了部分医疗费用。甲某认为， 本次交通事故对自己造成严重人身 财产损害，乙某应承担全部责任，向其赔付医疗费、误 工费和护理费等损失。乙某认为自己好意让甲某 免费搭乘，由于客观原因发生意外，并无过错，不应该承担全部责任。两人为此诉至法院。 法院综合考虑本案好意同乘时的具体情况、事故事实以及被告乙某主动承担部分责任的行为等，酌情减轻 乙某赔偿责任。 结合材料，运用《法律与生活》知识，谈谈法院酌情减轻被告赔偿责任的法理依据和现实意义。,missing,missing,第5页/共9页 《中华人民共和国民法典》 第一千二百一十七条 非营运机动车发生交通事故造 成无偿搭乘人损害，属于该机动车一方责任的，应当 减轻其赔偿责任，但是机动车使用人有故意或重大过 失的除外。 资料卡 好意同乘：指驾驶人基于善意互助或友情帮助，无偿 搭载他人或允许大人无偿搭乘的情谊行为。 甲某搭乙某的车出行，上车后未听乙某提醒系好安全带。乙某在驾驶过程中因雨天 路滑，撞到灯杆，造 成甲某受伤住院。为此，乙某主动垫付了部分医疗费用。甲某认为， 本次交通事故对自己造成严重人身 财产损害，乙某应承担全部责任，向其赔付医疗费、误 工费和护理费等损失。乙某认为自己好意让甲某 免费搭乘，由于客观原因发生意外，并无过错，不应该承担全部责任。两人为此诉至法院。 法院综合考虑本案好意同乘时的具体情况、事故事实以及被告乙某主动承担部分责任的行为等，酌情减轻 乙某赔偿责任。 结合材料，运用《法律与生活》知识，谈谈法院酌情减轻被告赔偿责任的法理依据和现实意义。,M_CC0002_2024_丰台_一模_17_01|M_CC0002_2024_丰台_一模_17_08,第5页/共9页 《中华人民共和国民法典》 第一千二百一十七条 非营运机动车发生交通事故造 成无偿搭乘人损害，属于该机动车一方责任的，应当 减轻其赔偿责任，但是机动车使用人有故意或重大过 失的除外。 资料卡 好意同乘：指驾驶人基于善意互助或友情帮助，无偿 搭载他人或允许大人无偿搭乘的情谊行为。 甲某搭乙某的车出行，上车后未听乙某提醒系好安全带。乙某在驾驶过程中因雨天 路滑，撞到灯杆，造 成甲某受伤住院。为此，乙某主动垫付了部分医疗费用。甲某认为， 本次交通事故对自己造成严重人身 财产损害，乙某应承担全部责任，向其赔付医疗费、误 工费和护理费等损失。乙某认为自己好意让甲某 免费搭乘，由于客观原因发生意外，并无过错，不应该承担全部责任。两人为此诉至法院。 法院综合考虑本案好意同乘时的具体情况、事故事实以及被告乙某主动承担部分责任的行为等，酌情减轻 乙某赔偿责任。 结合材料，运用《法律与生活》知识，谈谈法院酌情减轻被告赔偿责任的法理依据和现实意义。,判断法律关系/行为性质/责任承担或程序路径(回源细化),民法典；被告；法律与生活,,knowledge+material,no,F0045:page 4 | F0045:page 8 | F0267:page 4 | F0267:page 8,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0011_2024_丰台_二模_17_01,CC0011_2024_丰台_二模_17,17.运用《法律与生活》知识，结合上述案例分析民法典的相关规定对保护生态环境的作用。（8分） 参考答案：民法典规定的绿色原则为生态环境保护提供了基本遵循。在上述案例中，民法典强调对知识产权的保护，能够鼓励技术创新，为生态环境保护提供技术支撑。依据民法典规定，甲公司污染、破坏环境应承担相应的侵权责任。民法典上述条款合理地确定了民事主体的权利义务，既能保护合法权益，又能惩罚违法行为，有助于平衡个人利益和公共利益，合理预防损害，维护良好的生态环境。 【拓展答案】： 增强环保意识、维护社会公平正义。 评分标准说明： 民法典规定的绿色原则为生态环境保护提供了基本遵循。（1分）在上述案例中，民法典强调对知识产权的保护，能够鼓励技术创新，为生态环境保护提供技术支撑。（2分）依据民法典规定，甲公司污染、破坏环境应承担相应的侵权责任。（1分）民法典上述条款合理地确定了民事主体的权利义务，既能保护合法权益，又能惩罚违法行为，有助于平衡个人利益和公共利益，合理预防损害，维护良好的生态环境。（4分）（权利义务、个人利益和公共利益、维护良好的生态环境三个点都写到就给4分。）,evaluation_standard,formal,17.运用《法律与生活》知识，结合上述案例分析民法典的相关规定对保护生态环境的作用。（8分） 参考答案：民法典规定的绿色原则为生态环境保护提供了基本遵循。在上述案例中，民法典强调对知识产权的保护，能够鼓励技术创新，为生态环境保护提供技术支撑。依据民法典规定，甲公司污染、破坏环境应承担相应的侵权责任。民法典上述条款合理地确定了民事主体的权利义务，既能保护合法权益，又能惩罚违法行为，有助于平衡个人利益和公共利益，合理预防损害，维护良好的生态环境。 【拓展答案】： 增强环保意识、维护社会公平正义。 评分标准说明： 民法典规定的绿色原则为生态环境保护提供了基本遵循。（1分）在上述案例中，民法典强调对知识产权的保护，能够鼓励技术创新，为生态环境保护提供技术支撑。（2分）依据民法典规定，甲公司污染、破坏环境应承担相应的侵权责任。（1分）民法典上述条款合理地确定了民事主体的权利义务，既能保护合法权益，又能惩罚违法行为，有助于平衡个人利益和公共利益，合理预防损害，维护良好的生态环境。（4分）（权利义务、个人利益和公共利益、维护良好的生态环境三个点都写到就给4分。）,M_CC0011_2024_丰台_二模_17_01|M_CC0011_2024_丰台_二模_17_02|M_CC0011_2024_丰台_二模_17_03|M_CC0011_2024_丰台_二模_17_04|M_CC0011_2024_丰台_二模_17_06|M_CC0011_2024_丰台_二模_17_07|M_CC0011_2024_丰台_二模_17_08|M_CC0011_2024_丰台_二模_17_09,17.运用《法律与生活》知识，结合上述案例分析民法典的相关规定对保护生态环境的作用。（8分） 参考答案：民法典规定的绿色原则为生态环境保护提供了基本遵循。在上述案例中，民法典强调对知识产权的保护，能够鼓励技术创新，为生态环境保护提供技术支撑。依据民法典规定，甲公司污染、破坏环境应承担相应的侵权责任。民法典上述条款合理地确定了民事主体的权利义务，既能保护合法权益，又能惩罚违法行为，有助于平衡个人利益和公共利益，合理预防损害，维护良好的生态环境。 【拓展答案】： 增强环保意识、维护社会公平正义。 评分标准说明： 民法典规定的绿色原则为生态环境保护提供了基本遵循。（1分）在上述案例中，民法典强调对知识产权的保护，能够鼓励技术创新，为生态环境保护提供技术支撑。（2分）依据民法典规定，甲公司污染、破坏环境应承担相应的侵权责任。（1分）民法典上述条款合理地确定了民事主体的权利义务，既能保护合法权益，又能惩罚违法行为，有助于平衡个人利益和公共利益，合理预防损害，维护良好的生态环境。（4分）（权利义务、个人利益和公共利益、维护良好的生态环境三个点都写到就给4分。）,判断法律关系/行为性质/责任承担或程序路径(回源细化),民法典；民事主体；知识产权；侵权责任；法律与生活,维护；公平；正义,knowledge+material+value,no,F0047:text | F0270:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
