suite_id,year,district,stage,suite_name,question_no,question_type,source_question_file,question_source_role,source_rubric_file,evidence_type,rubric_match_method,answer,answer_source,question_excerpt,rubric_excerpt,notes,curation_status,curation_reason
2025_东城_二模_025,2025,东城,二模,2025东城二模,19,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/细则/细则.pdf,formal_or_scoring_source,exact_qno_block_priority_110,,,19.(8 分)法律以清晰的边界和公正的尺度守护社会秩序，营造美好生活。 案件一 龙某为 13 周岁的钱某在所经营的美容工作室进行了大面积文身并收取费用。钱某母亲发现后，为 避免对钱某求学及就业造成影响，要求龙某为钱某清洗文身并赔偿。因协商未果，钱某诉至法院，最终法 院判决龙某退还文身费用并赔偿精神损失。 案件二 杨某在其运营的自媒体账号发布文章，在没有事实依据的情况下，评价某公司 “搅乱市场”“打劫同 行”“无赖”“强盗”，引发社会关注，造成严重负面影响。该公司诉至法院，最终法院判决杨某公开道歉并赔 偿损失。 案件三 邬某通过某公司的 App 预定境外客房，支付方式为“到店支付”，下单后即被从银行卡中扣除房款， 邬某不知情也未入住。邬某发现扣款后要求退还，而公司认为其服务条款中已注明 “部分酒店住宿可能会 对您的银行卡预先收取全额预订费用”，拒绝退款。邬某诉至法院，最终法院判决该公司退还房款。 阅读材料，完成下表。 案件 体现的 民法原则 以案说法 典型意义 案件一 守法和公序良俗原则 ① 对规范商家经营，保障未成年人合法权 益、呵护未成年人健康成长具有重要意 义。 案件二 诚信原则 ② 引导自媒体经营者树立法治意识，规范其 行为，有利于提升媒体公信力，同时有利 于维护良性市场竞争秩序。 第6页/共8页 案件三 ③ 本案所涉“服务条款”属于 格式条款，公司负有向用 户提示、说明的义务，只 在内容复杂繁多的服务条 款中约定，不足以起到提 示作用，故认定公司违 约。 ④,19.阅读材料，完成表格。 （一）本题标准和变通 ①龙某为钱某文身案例（2 分） ：该情境有两个问题，即合同效力问题和侵权问题： 学生可以通过把一个问题说清楚得2 分，也可以通过呈现2 个准确的知识点得2 分 合同效力问题：限制民事行为能力人/法定代理人未追认（1 分）+ 合同无效（1 分） 侵权问题：龙某没有尽到核实义务/存在过错（1 分）+ 侵犯身体权/健康权（1 分） 呈现了两个知识点，如：钱某事限制民事行为能力人（1 分）+龙某侵犯了身体权/健康 权（1 分） ②杨某自媒体案例（2 分） 杨某利用自媒体，故意侮辱/诽谤某公司，造成其社会评价降低（任意一个要件1 分）+ 侵 害名誉权（不可替换，1 分） 构成要件替换：诬陷、捏造、造谣、诋毁、抹黑、不实信息；损害形象、损害该公司声誉； 邬某服务条款案例： ③体现的民法原则（1 分） ： 公平原则（1 分） 可替换：诚信原则（1 分） ④典型意义：意义一条2 分，两条3 分： 第一条：维护消费者合法权益 第二条：规范格式条款的使用 如本题消费者权益和格式条款都没提到，提到规范商家经营给1 分。 （二）学生表现和问题 ①龙某为钱某文身案例（2 分） ： 学生问题：,,accept_high,正式细则支撑，且有稳定私法/程序法任务。
2025_昌平_二模_027,2025,昌平,二模,2025昌平二模,20,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/细则/细则.pptx,formal_or_scoring_source,exact_qno_block_priority_130,,,20. （ 6 分） 案件情况 处理结果 裁判理由 镜头一 在陇东黄土高原的沟壑间，面对家乡“十年九旱、靠天吃饭”的困 境，全国人大代表化身“产业探路者” ，带领村民试种耐旱中药材，创办种植专业合 作社，采用“合作社+农户+订单”模式，发展黄芪、党参等特色产业5000 余亩。如 今，合作社年产值超 800 万元，带动 286 户群众户均增收 1.2 万元，曾经的“穷山 沟”变成“药材谷” 。 镜头二 在北京某老旧小区，老年居民众多，加装电梯需求迫切。但因低层住户 不同意，导致工程迟迟无法推进。为此，社区工作者多次上门沟通，并邀请专业人 员对楼体地基进行检测勘察，组织低层住户前往已安装电梯的老楼进行体验，详细 介绍施工方案，探讨如何在满足高层居民出行需求的同时，最大程度减少对低层居 民的影响……在“大家商量着办”议事协商机制作用下，最终圆了“电梯梦” 。 镜头三 在江西某汽车客运站，清晨公交车行李舱里的菜品逐渐丰富，大蒜、萝 卜、香葱、包菜……菜农们互相帮衬，将各自的农产品摆放整齐，整个车厢都弥漫 着泥土的芬芳和收获的喜悦。为降低菜农的出行成本，当地政府推行城乡公交一体 化改革，全县所有营运班线实行 1 元票价。一元“菜农公交”一头紧系村民“钱袋 子” ，一头连着市民“菜篮子” ，是一条条连接城乡的“民生专线” ，更是一道道温暖 人心的“风景线” 。 《大梦·红楼》是全国首个以《红楼梦》为主题的全场域行进式近景沉浸体验项目。它以曹雪芹 的视角，引领观众以第一人称开启60 分钟的太虚幻境之旅。项目采用多线并行、穿插叙事的方式，在 2000 平方米的空间内设置了三大沉浸展区、4 条不同的观众动线以及20 个原著经典情节的还原。观众 先领取披风，依据对应的“木石前盟” （黛玉） 、 “金玉良缘” （宝钗）等主题选择探索路径。体验过程 中没有固定座位号，观众可以跟随喜爱的角色自由行走并近距离互动。这样沉浸式的演艺，让观众仿 佛看着这些角色在自己眼前真实地活了一遍。 第7页/共11页 李某是一名 AI 绘图软件爱好者，他使用人工智能软件制 作了一张图片，并加上“AI 绘画”等标签，发布在自己的社 交平台上。网友刘某看到图片后，感觉非常契合自己的文 章，便直接拿来作为配图使用，还抹去了平台署名水印。 李 某认为刘某的行为侵犯了自己的著作权。遂 将刘某诉至北 京互联网法院。 法院支持李某诉讼 请求。 （1） 小王向银行申请开通信用卡，且宣称已阅览申请材料， 明晰信用卡相关信息，愿意遵循领用合约及申请表中所列的 所有条款。后来小王使用该卡透支消费，却未依照合同约定 履行还款义务。银行屡次向小王催告，然而小王迄今仍未还 款。为维护自身的合法权益，银行将其诉至法院，恳请依法 判决小王偿还信用卡欠款 2 万元及利息。 法院判决小王偿还 信用卡欠款本金 2 万 元，并按合同约定支付 ……,20.阅读材料，运用《法律与生活》知识，完成裁判理由。（6 分） [slide 13] 关于AI作品权利归属问题，著作权法规定著作权人限于自然人、法人或非法人组织，AI不能成为著作权主体。李某使用人工智能软件制作的图片，具备“智力成果”和“独创性”要件，受到著作权法保护，享有著作权。刘某未经许可将其作为配图使用且抹去水印侵害了李某的信息网络传播权和署名权，属于侵权行为，应承担侵权责任。 评分细则： ●著作权法规定著作权人限于自然人、法人或非法人组织，李某使用人工智能软件制作的图片，具备“智力成果”和“独创性”要件，受到著作权法保护。（法律依据：法律保护著作权角度，1分。替代：著作权法规定著作权人对其作品享有广泛的权利） ●刘某未经许可将其作为配图使用且抹去水印侵害了李某的信息网络传播权和署名权（二选一，1分） ●能够结合材料说出李某虽然使用了ai，但具备“智力成果”和“独创性”要件，受到著作权法保护，享有著作权（围绕争议，结合材料论述），或鼓励创新（阐述意义）（1分）（言之成理即可得分，但不重复给分。） [slide 14] 双方签订的相关手续系双方真实意思表示，内容不违反法律规定，合法有效，对双方均具有约束力。小王使用信用卡透支且经催缴仍不还款的行为构成违约，违背了诚信原则和全面履行原则，应承担违约责任。 评分细则： ●双方签订的相关手续系双方真实意思表示，内容不违反法律规定，合同有效，对双方均具有约束力。（二选一，1分。替代：合同体现了权利与义务相统一/公平原则/协商一致，等） ●小王使用信用卡透支且经催缴仍不还款的行为构成违约。（1分，替代：应承担违约责任） ●违背了诚信原则和全面履行原则，应承担违约责任。（二选一，1分。替代：体现了诚信的社会主义核心价值观/传统美德，但必须出诚信；社会信用机制等。） （其他答案，言之成理即可得分，但不重复给分。） [slide 15],,accept_high,题面/设问明确《法律与生活》。
2025_西城_二模_030,2025,西城,二模,2025西城二模,18,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/细则/细则.docx,formal_or_scoring_source,exact_qno_block_priority_130,,,18.（8 分） 17 岁的小刘背着家长、绕过平台监管打赏多名网络主播，金额高达 45 万余元。 家长：我们发现之后，先跟主播沟通，有几位主播退了一部分钱，总计5 万余元。后与平台客服沟通， 想要回其余 40 万余元的打赏款，遭到拒绝。所以，我们现在将平台告上人民法院，要求返还充值款项。 平台：注意到小刘账号的异常消费后，采取了消费限制措施，停止了该账户的充值和打赏权限。但随后， 小刘冒充监护人的身份与平台客服电话沟通，平台才 解除了涉案账号的全部限制措施，平台不应承担 责 任。 人民法院一审判定，判定由被告平台退还未成 年人充值款 24 万元，平台不服提出上诉，二审法院 维持了一审判决。 结合材料，运用《法律与生活》的知识，分析人民法院的判决结果。,18．（8分）小刘为限制民事行为能力人，其大额打赏行为，家长事先不知情、事后也不同意追认，交易行为无效。平台的审核措施不完善，未能尽到合理审查的义务，存在过错。小刘父母疏于监管，未能履行好监护职责，行为存在过错。小刘沉迷打赏，并通过欺骗手段规避监管，自身行为也有过错。综合各方过错程度，根据民法典157条规定，法院判定平台和小刘父母都应承担相应责任，符合公平原则。本案判决警示，平台应健全审核机制、担当社会责任，监护人应履行监护义务，教育引导未成年人树立正确消费观。 【细则】 小刘为限制民事行为能力人（1分），其大额打赏行为，家长事先不知情、事后也不同意追认，交易行为（民事法律行为）无效。（1分） 平台的审核措施不完善，未能尽到合理审查的义务，存在过错。小刘父母疏于监管，未能履行好监护职责，行为存在过错。小刘沉迷打赏，并通过欺骗手段规避监管，自身行为也有过错。（过错分析，共3分） 综合各方过错程度，根据民法典157条规定，法院判定平台和小刘父母都应承担相应责任，符合公平原则（1分）。 判决意义：2分。引导平台健全审核机制、担当社会责任（或促进平台经济健康发展）（1分），警示监护人依法履行监护义务，或教育引导未成年人树立正确消费观。（1分） （即规范引导平台…1分，规范引导监护人或未成年人…）,,accept_high,题面/设问明确《法律与生活》。
2025_朝阳_期末_033,2025,朝阳,期末,2025朝阳期末,20,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,formal_or_scoring_source,exact_qno_block_priority_110,,,20. （10 分）人民法院审理案件，必须坚持以事实为根据、以法律为准绳，做到公正司法。 了解案件，分析事实，印证法理，参考示例，完成下表。 案件事实 拟写裁判要点 案件一 甲公司在 2016 年与乙公司终 止合作后，继续在甲公司运营的相关地图软 件、应用和第三方服务中使用乙公司数据。 乙公司以甲公司侵犯署名权、修改权、复制 权、信息网络传播权等理由向人民法院提起 诉讼。 示例： 裁判理由：根据著作权法， 甲公司在 应用软件中使用被诉侵权电子地图， 侵害了乙公司对涉案导航电子地图的 署名权、修改权、复制权、信息网络 传播权。 裁判 结果 ： 被 告 停 止 侵 害 、 赔 礼 道 歉、消除影响并赔偿损失。 案件二 丙公司依托电子地图收集的电 子地图数据、用户出行数据和实时交通信息 等原始数据，通过特定算法并经分析处理形 成数据产品“拥堵延时指数” 。被告丁公司 采用变换 IP 地址和伪造浏览器标识等不正 裁判理由： ① 裁判结果： ② 第7页/共9页 当手段抓取“拥堵延时指数”数据，并在其 经营的某金融终端付费软件上以商业化为目 的使用了上述数据。丙公司就此诉至人民法 院。 案件三：甲向乙旅游公司购买门票，并 于当日参加“摇摆桥”项目。在该项目进行 过程中，乙旅游 公司工作人员过度摇晃桥 面，甲从摆桥上摔落、受伤。经医院诊断， 甲左肱骨髁上髁间粉碎性骨折，共住院 13 天。经鉴定，甲的损伤及目前后遗症评定为 九级伤残。甲向人民法院起诉，请求判令乙 旅游公司赔偿医疗费等经济损失。 裁判理由： ③ 裁判结果： ④,20.（10分） 能运用侵权责任、过错责任等知识，从法律依据、法律事实、法律责任等层面作答。 阅卷前制定的参考答案： 能运用侵权责任、过错责任等知识，从法律依据、法律事实、法律责任 等层面作答。 理由；①原告凭借对外授权”拥堵延时指数“数据获取经营利益，属于竞争 性权益，受到反不正当党争法保护，被告的行为违背了数据领域中公认的商业 道德和滅实信用原则，损畫了原告合法权益及消费者利益，破坏了数据领域中 市场竞争秩序，构成不正当竞争。（3分） 结果：②被告停止侵权、消除影响，并赔偿原告经济损失及维权合理开支 理由；品务造澳肥具有名險件，接游公司本对參与者提供充分直效的安全 保降，且旅游公司工作人员过度掘晁桥面与甲捧落、愛伤之间有因果关系，旅 [ocr page 5],,accept_high,正式细则支撑，且有稳定私法/程序法任务。
2025_西城_期末_036,2025,西城,期末,2025西城期末,19,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025西城期末/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,formal_or_scoring_source,exact_qno_block_priority_130,,,19．（8 分） 【案情回放】 “小爱同学，今天天气怎么样？”“小爱同学，讲个故事”……随着M 公司2017 年7 月推出的“小爱 同学”智能语音设备后，“小爱同学”越来越多的参与到我们的生活中。截至 2020 年 12 月，其月活跃用 户数达到 8670 万人，累计唤醒约 495 亿次。 陈某于 2017 年 8 月至 2020 年 6 月间，在不同商品类别上抢先大量申请注册相关商标，并向 M 科技关 联企业发函，要求停止使用“小爱同学”商标。同时与深圳市 Y 公司合作，在运动手表、闹钟等商品上使 用“小爱同学”商标，并发布相关宣传文章。M 公司因此提起诉讼，指控陈某及深圳市 Y 公司构成不正当 竞争。 【判决结果】 经人民法院审理，“小爱同学”作为有一定影响力的唤醒词、人工智能引擎的名称以及 搭载人工智能引擎的智能音箱等商品的名称，受到反不正当竞争法的保护。判决陈某、深圳市 Y 智能 科技有限公司立即停止侵权，陈某赔偿M 科技经济损失及合理支出120 万元，深圳市Y 公司对其中25 万元 承担连带责任。一审判决后，当事人均未上诉。 “唤醒词”亦受法律保护，请运用法律知识分析法院的判决。 第7页/共10页,19. （8 分） 根据反不正当竞争法，陈某在明知他人已经使用“小爱同学”唤醒词并有一定影响的 情况下，抢先注册，并发布引人误解的商业宣传信息，构成混淆及虚假宣传，属于不 正当竞争，违背了诚实信用原则。该案判决合理确定各方利益，规制了滥用权利的行 为，保护了科技创新型企业的品牌商誉，有利于促进新业态的发展，为数字经济发展 营造良好的法治化营商环境。 北京市西城区 2024—2025 学年度第一学期期末试卷 高三思想政治答案及评分参考 第4页（共5页） 解析： 结合材料描述侵权事实； 引人误解/混淆/虚假宣传； 属于不正当竞争/违反反不正 当竞争法 ； 违背了诚实信用原则 /商业道德； 该案判决保护了~或规范了~ 有利于新业态/新经济/数字经济发展/创新/，维护市场秩序/营商环境,,accept_high,正式细则支撑，且有稳定私法/程序法任务。
2026_东城_一模_037,2026,东城,一模,2026东城一模,18,subjective,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/细则.pdf,formal_or_scoring_source,exact_qno_block_priority_110,,,18．（8 分）人民法院以司法之力守护“向新力” 。 案例一 某科技公司三名创始人，因专利权归属纠纷，陷入长期诉讼，公司发展因此停滞。对此，办 案合议庭没有“一判了之” ，而是居中斡旋，弥合分歧。当事人最终达成和解，全身心投入创新创业，实 现了多方共赢。 案例二 甲公司系某水稻植物新品种的权利人。乙公司擅自将甲公司享有植物新品种权的稻种更换包 装后对外销售。经人民法院查明，乙公司侵权行为覆盖范围广。人民法院判令乙公司立即停止侵害，并对 其适用惩罚性赔偿，赔偿甲公司经济损失 300 万元。 案例三 丙公司资金运转困难，又得知丁公司处于上市关键期，遂以丁公司生产的机器狗侵犯其专利 权为由，向人民法院提起诉讼，索赔诉求反复变更。人民法院综合考量丙公司起诉时机、诉讼请求反复无 常、缺乏依据等情形，依法驳回其全部诉讼请求，并明确谴责丙公司的恶意诉讼行为。 结合材料，运用《法律与生活》知识，谈谈法院是如何以司法之力守护“向新力”的。,18.（8分）人民法院以司法之力守护“向新力”。 案例一 某科技公司三名创始人，因专利权归后诉讼调解 一推动纠纷实质 展因此停滞。对此，办案合议庭没有“一判了之”，而 性化解/以和为贵/效率或节 人景终达成和解，全身心授入创新创业，实现了多方， 约司法资源 一甲瓜副的生水菇培肠新丝种的如人 公司擅自将甲公司享有植 严惩（主观恶性和社会危害性大）的知识产 E明，乙公司侵权行为覆盖 权侵权，贯彻了公平原则 加大侵权成本（1 分）一警示规范，保护当事人合法权益，有 用惩罚性賠偿，賠偿甲公司 利于维护市场秩序/公平竞争（1分） 杀明二 内公司質金运猪困准，又得知』公司处十上市关键期，遂以丁公司生 产的机器狗侵犯其专利权沟由，向人民法院扩 驳回并谴责恶意诉讼/法院惩治滥用程 总：公正司法/以事实为依据，以法 求反复 序权利的行为（1分） 贯彻诚信原 律为准绳/司法裁判导向作用（1分） 意诉则，明确权利行使界限/权利义务统 保护知识产权就是保护创新/创新活 1识，谈 一，维护诉讼/司法秩序，节约司法 力（1分） 资源（与案例一不重复给）1分 CS 扫描全能王 3亿人都在用的扫描App [ocr page 8] 案例一 诉讼调解（1分）替：调解 推动纠纷实质性化解（表达出“解决问题”） 以和为贵/和谐价 观/法 结合 效率高/节约司法资源 （1分） 案例二 惩罚性赔偿/严惩（主观恶性强，社会危 害大）知产侵权，增加侵权成本（1分） 替：不正当竞争 消费者知情权 注意：不是混淆行为“搭便车” 警示规范作用 保护当事人合法权益 市场秩序，诚信原则（与案例三不重 复给），公平竞争，公平正义（1分） 案例三 驳回并谴责恶意诉讼/滥用诉讼权利 的行为（1分） 注意：不是商业诋毁，不正当竞争 诚信原则/权利行使界限/权利义务统一 维护诉公/司法秩序（社会秩序不给） 节约司法资源（与案例一不重复给）1分 总说（可以混进其他段落里） 【法院】公正司法/以事实为依据，法律为准绳/发挥司法裁判导向作用（1分） 【创新】保护知识产权就是保护创新，提升创新活力（1分） CS 扫描全能王 3亿人都在用的扫描App [ocr page 9] 太阳风带电粒子：A 星际中性粒子：B 外日球层衍生例子：C,,accept_high,题面/设问明确《法律与生活》。
2026_丰台_一模_038,2026,丰台,一模,2026丰台一模,20,subjective,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026丰台一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026丰台一模/细则/细则.pptx,formal_or_scoring_source,exact_qno_block_priority_110,,,20.（8分） 以案释法，明理释义。 《中华人民共和国民法典》 第一千一百九十八条 宾馆、商场、银行、车站、机场、体育场馆、娱乐场所 等经营场所、公共场所的经营者、管理者或者群众性活动的组织者，未尽到安全保 障义务，造成他人损害的，应当承担侵权责任。 【基本案情】 郭某在某餐厅用餐结束后步行离开，在餐厅外的台阶区城不慎踩空摔倒。餐厅外 的监控视频显示，郭某从出现在画面中开始，就一直在低头看手机 监控画面中未见 下雨、下雪，台阶处也未见积雪、积水、冰冻。事发十天后，郭某自行到医院就诊， 诊断腰椎右侧横突骨折。郭某向人民法院起诉餐厅经营者某餐饮公司和餐厅所在楼 宇的物业管理企业某商业管理公司，要求某餐饮公司、某商业管理公司承担侵权责 任，支付赔偿金。 【裁判结果】 人民法院审理认为，原告郭某摔倒是其自身未尽安全注意义务所致，被告某餐饮 公司和某商业管理公司对此并无过错，不应承担赔偿责任。故判决驳回郭某全部诉讼 请求。 结合材料，运用《法律与生活》知识，阐明人民法院作出该判决的法理依据和现 实意义。 高三思想政治 第9页（共10页） CS 扫描全能王 3亿人都在用的扫描App [ocr page 10],20.（8 分） 人民法院以事实为根据、以法律为准绳，作出了上述判决。根据民法典规定，宾馆、商场等公共场所经营者、管理者因过错造成他人损害的，应当承担侵权责任。被告对原告的安全保障义务应保持在合理限度内，且相关证据表明事发现场不存在影响原告通行的客观因素。原告是完全民事行为能力人，摔倒是其自身未尽安全注意义务所致。因此，某餐饮公司和某商业管理公司对此并无过错，不应承担赔偿责任。 该判决有利于平衡原被告双方的权利与义务，倡导安全文明出行和自我负责的安全责任意识，明确经营场所、公共场所的经营者、管理者安全保障义务的边界，弘扬社会主义核心价值观。 [slide 52] 三、典型示例 8分 [slide 53] 7.5分 [slide 55] 四、学生问题及建议 学生问题:,,accept_high,题面/设问明确《法律与生活》。
2026_房山_一模_040,2026,房山,一模,2026房山一模,17,subjective,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026房山一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026房山一模/细则/细则.docx,formal_or_scoring_source,exact_qno_block_priority_110,,,17.（9分） AI幻觉造成损失谁买单？ 染某查询高校报考的相关信息时，某 AI模型（系A公司研发）为其提供了不准确信 息（俗称“AI幻觉”）。梁某指出错误时，AI模型不仅坚称信息正确，并主动生成“内容 有误赔偿10万元”的承诺。梁某认为 AI模型生成的不准确信息对其构成误导受到侵害， AI模型也承诺对其进行赔偿，遂起诉要求 A公司赔偿损失。A 公司声称对话内容由 AI模 型生成，已在界面提醒“AI 生成内容仅供参考”。法院经查原告权益未受到实际损害，参 照《生成式人工智能服务管理暂行办法》认定不构成侵权。 生成式人工智能服务管理暂行办法 第四条（一） 坚持社会主义核心价值观，不得生成煽动颠覆国家政权、危害国 家安全和利益、宣扬恐怖主义以及虚假有害信息等法律、行政法规禁止的内容； 第四条（五）基于服务类型特点，采取有效措施，提升生成式人工智能服务的 透明度，提高生成内容的准确性和可靠性。 该案例写入2026年最高人民法院工作报告。 （1）结合材料，运用“民事法律关系”知识，辨杯“A1 幻觉造成损失谁买单”。（3分） （2）结合材料，运用去治知识，分析该案例写人最高人民法院工作报告的意义。（6分） [ocr page 9],17.（1）（3分）答案示例 AI幻觉造成的损失不由A公司买单。民事法律关系的主体包括自然人、法人和非法人组织。AI不具备民事主体资格，AI的赔偿承诺不具法律效力，A公司已履行提示义务，主观上不存在过错，因此不需要对梁某进行赔偿。 17（1）细则 1+2=3分 ♣1分 AI幻觉造成的损失不由A公司买单 民事法律关系包含主体、客体和内容。从任一维度解释清楚即可得2分（1+1） ♣2分 民事法律关系的主体包括自然人、法人和非法人组织。AI不具备民事主体资格，AI的赔偿承诺不具法律效力。或A公司已履行提示义务，不承担赔偿。 或梁某作为民事主体，应有注意义务。 ♣2分 民事法律关系的内容，就是民事主体享有的权利和 承担的义务。A公司已履行提示义务/没有生成有毒有害信息，主观上不存在过错。同上 ♣2分 民事法律关系的客体是民事权利和义务所指向的对象。梁某的人身权益等并未受到实际损害。 17（1）答案示例 该案例AI模型生成的内容不是《办法》规定的有毒有害等法律、行政法规禁止的内容，鉴于科技发展现状，第四条（五）提出要提高生成内容的准确性和可靠性，法院认定不构成侵权：有利于平衡技术创新发展与民事权益保护的关系，引导公众理性使用AI，增强全民法治观念；规范AI行业发展，促进技术创新；彰显公平，促进公正司法。 17.2 细则变通： ♣2分 平衡民事主体合法权益的保护与社会公共利益/平衡技术创新发展与民事权益保护的关系/公平，展开 ♣1分 公民：引导公众理性使用AI，增强全民法治观念/普法宣传/全民守法 ♣1分 AI行业：规范AI行业发展/促进技术创新/积极承担社会责任/经济效益与社会效益统一/为AI行业发展营造良好的法治环境 ♣1分 公正司法/为同类案件的审理提供了司法借鉴、依据 ♣1分 法治社会/法治中国/国家治理体系和治理能力的现代化 ♣1分弘扬践行社会主义价值观/中华优秀传统美德/依法治国和以德治国相结合,,accept_high,正式细则支撑，且有稳定私法/程序法任务。
2026_朝阳_一模_041,2026,朝阳,一模,2026朝阳一模,18,subjective,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026朝阳一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026朝阳一模/细则/细则.docx,formal_or_scoring_source,exact_qno_block_priority_110,,,18. 2026 年是“十五五”开局之年“创新”“科技”成为规划纲要的高频词，新质生产力发展离不开 知识产权的坚实保障。人民法院通过“调、惩、辨”三维实践，为创新发展筑牢法治屏障。 【以“调”解纷】 针对生物医药领域科研人员的专 利权归属纠纷，为减少诉讼对创 新活动的干扰，人民法院摒弃 “一判了之”，特邀请第三方调 停，促成当事人当庭和解，一揽 子化解关联诉讼，让科研人员安 心回归科研创新。 【以“惩”亮剑】 对故意侵害植物新品种权、商业 秘密等行为，依法适用惩罚性赔 偿。在某玉米品种故意严重侵权 案中，判决侵权人赔偿 5300 余 万元；在“玻璃机”技术秘密侵 权案中，判决赔偿 3.8 亿余元， 大幅提高侵权违法成本。 【以“辩”正风】 针对假借“维权”之名实施的恶 意诉讼、权利滥用行为，人民法 院依法快速审结并予以明确否 定。某日化公司恶意提起知识产 权诉讼，其诉讼请求被法院全部 驳回并受到司法谴责，有效规制 阻碍创新的不诚信诉讼行为。 结合材料，运用《法律与生活》知识，谈谈人民法院是如何依法保护知识产权以护航新质生产力发展的。,18.结合材料，运用《法律与生活》知识，谈谈人民法院是如何依法保护知识产权以护航新质生产力发展的。 措施类：人民法院做了什么+做得怎么样？,,accept_high,题面/设问明确《法律与生活》。
2026_石景山_一模_043,2026,石景山,一模,2026石景山一模,18,subjective,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,formal_or_scoring_source,exact_qno_block_priority_100,,,18．（8分） 证据是打官司决胜负的关键砝码。根据我国法律关于举证责任分配的相关规定，在诉讼中，如果负有 举证责任的一方不能提供充分证据，将承担其主张不能成立的法律后果。 案件一 被告人朱某、宁某未经著作权人、注册商标权利人同意，生产、销售假冒泡泡玛特公司 “温度”系列、 “夜之城”系列玩具产品，经营额达 100 余万元。侦查终结后，公安机关将案件移送人民检察院。人民检 察院经审查，以侵犯著作权罪、销售侵权复制品罪提起公诉，要求追究两被告人的刑事责任。 案件二 原告某公司因不服被告某区人社局作出的《认定工伤决定书》以及被告某区政府对区人社局的决定作 出维持决定的《行政复议决定书》 ，向区法院提起行政诉讼，要求撤销区人社局的认定工伤决定和区政府 的行政复议决定。 案件三 某日，业主卢某在开窗过程中，窗户忽然脱落，其下意识试图抓住脱落的窗户，奈何窗户太重，只能 看着窗户砸向张某的车辆，张某将卢某诉至法院，要求赔偿其维修车辆的费用。 阅读材料，参考示例，分析案件中举证责任的分配方式及理由，完成下表。 案例 举证责任的分配方式 理由 案例一 本案中，被告人朱某、宁某 有罪的举证责任由人民检察 院承担。 本案属于刑事诉讼中的公诉案件，公诉案件由作为国家机关 的人民检察院承担被告人有罪的举证责任，保障控辩双方公 平对抗；这也是无罪推定原则的必然要求，有利于保障人 权。 案例二 本案中，作为被告的区人社 局及区政府应当提供作出该 行政行为的证据和所依据的 ① 第7页/共10页 案例 举证责任的分配方式 理由 规范性文件。 案例三 ② ③,18．（8分） ①本案属于行政诉讼（1分），行政诉讼的核心问题是行政机关的行政行为是否合法，而行政相对人在举证能力上无法与行政机关抗衡（1分）。 ②本案中，原告张某需要对自己车辆受到损害的事实（1分），以及损害与窗户坠落存在因果关系进行举证（1分）；被告卢某作为建筑物的使用人，需要对事故发生没有过错承担举证责任（1分）。 ③本案属于民事诉讼（1分），实行“谁主张，谁举证”的原则（1分），但在有些情况下，案件当事人因欠缺专业知识或远离证据难以举证，出于公平合理的考虑，实行举证责任倒置原则。/本案属于建筑物发生坠落造成他人损害，适用过错推定原则，关于过错的举证责任倒置。（1分）,,accept_high,正式细则支撑，且有稳定私法/程序法任务。
