suite_id,year,district,stage,suite_name,question_no,question_type,source_question_file,question_source_role,source_rubric_file,evidence_type,rubric_match_method,answer,answer_source,question_excerpt,rubric_excerpt,notes,curation_status,curation_reason
2024_顺义_二模_014,2024,顺义,二模,顺义思政二模,10,choice,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/试卷/试卷.docx,paper,,missing,no_exact_qno_block,B,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/细则/细则.docx,10.近年来，越来越多的商家通过直播带货吸引消费者。经营者吴某与某文化传媒公司合作，约定由该公司负责吴某所经营店铺在某平台上的运营与推广。合同约定平均每日可增加营销额数百元，吴某支付推广费用2万余元。合作期间，引流带货效果与在签订协议时对方承诺的相差甚远，吴某总共只赚了200元。由此引起合同纠纷。以下分析正确的是 A.订立合同就能规范市场主体的交易行为，维护民事权利 B.传媒公司违背诚信经营，因未完全履行合同需承担违约责任 C.吴某可以申请仲裁，对仲裁不服可提起诉讼解决合同纠纷 D.传媒公司履行合同义务不符合约定，应该向吴某公开道歉,,missing_exact_rubric_block,defer_mixed_module,法律材料与非选必二模块混在同一题段，需人工拆分或复核。
2025_丰台_一模_016,2025,丰台,一模,2025丰台一模,11,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,11. 赵某经销售人员朱某介绍与其所在养老产业公司签订《养老卡合同》 ，并预付10 万元购买 60 个月的养 老服务。合同约定缴费后有 3 天考虑期，期内提出退款并填写退款申请，可在7 个工作日内全额退款。赵 某缴费后，当日即联系朱某要求办理退费，但朱某未作回应。后来，该公司以赵某未提交书面退款申请及 拨打公司退款电话为由，不予全额退款。赵某诉至法院，请求判令该公司全额退款并赔偿利息损失。下列 分析正确的是（ ） ①合同约定明确，赵某未按约定方式申请退款，其诉求不应得到法院支持 ②朱某作为公司销售人员，赵某联系朱某要求退款可视为履行了退款申请手续 ③该公司以未提交书面申请、未拨打电话为由拒绝退款，违背了诚信原则 ④该公司在法院判决后全额退款并赔偿利息损失，属于违约责任中的继续履行 A. ①② B. ①④ C. ②③ D. ③④,,missing_exact_rubric_block,defer_answer_missing,选择题像选必二，但答案未锁定，暂不生成正式错项。
2025_延庆_一模_017,2025,延庆,一模,2025延庆一模,10,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,10. 甲、乙两公司分别是自动驾驶领域知名品牌“萝卜快跑”的运营者及商标权人。丙公司未经允许将 “萝卜快跑”注册为企业名称并从事相关经营活动，甲、乙两公司将其诉至法院。下列认识正确的是 （ ） A. 丙公司属“搭便车”行为，构成不正当竞争，需承担违约的民事责任 B. 丙公司行为妨害健康的市场秩序，本案事实清楚，甲、乙公司无需承担举证责任 C. 因为丙公司企业名称是经工商部门核准注册，其行为无侵权恶意，法院应不予受理 D. 法院应以司法裁判树立清晰法律边界，维护健康的市场秩序，护航新质生产力发展,,missing_exact_rubric_block,defer_mixed_module,法律材料与非选必二模块混在同一题段，需人工拆分或复核。
2025_延庆_一模_017,2025,延庆,一模,2025延庆一模,11,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,11. 小何入职某网络科技公司，从事外卖配送工作，双方签订了承揽配送协议，未签订书面劳动合同。该 公司对外卖员工配备统一的服装并记录考勤。后小何在取餐途中不慎摔倒受伤，造成左臂骨折。下列认识 正确的是（ ） A. 双方基于意思自治签订了承揽配送协议，应确认为承揽合同关系 B. 公司对小何有劳动管理，双方形成事实劳动关系 C. 双方未签订书面劳动合同，无法确定双方的权利义务关系 D. 外卖配送等新就业形态突破了劳动关系范畴，应由平台经济法调整,,missing_exact_rubric_block,defer_answer_missing,选择题像选必二，但答案未锁定，暂不生成正式错项。
2025_朝阳_一模_019,2025,朝阳,一模,2025朝阳一模,10,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,"10.王某是一名 AI（人工智能）生成内容的创作者，他发现某公司发布的广告图片与自己用 AI 创作的图片 完全一致，认为该公司侵犯了自己的著作权，遂诉至法院。法院经审理认为, 该图片虽用AI创作，但需王 某构思画面、在人机对话中多次提交和调整关键词以获得理想的图案，体现了王某的个性化表达，凝结了 王某的智力劳动成果，遂判令该公司停止侵权并赔偿王某经济损失。由 AI 生成的图片 ①并非由人类直接创作，故不属于艺术作品 ②使得法律和法院都难以界定艺术作品的创作主体 ③如果符合一定的条件，可以受到著作权法的保护 ④是否构成法律意义上的作品，关键在于是否体现出作者的独创性智力投入 A.①② B. ①④ C. ②③ D.③④",,missing_exact_rubric_block,defer_answer_missing,选择题像选必二，但答案未锁定，暂不生成正式错项。
2025_石景山_一模_021,2025,石景山,一模,2025石景山一模,8,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025石景山一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,8.入党誓词是中国共产党的政治宣言，是党员的庄严承诺。某班同学查阅党史文献发现，党不同时期的入 党誓词内容不尽相同，但背后蕴涵着中国共产党人不变的“红色基因” 。例如，都包含“为共产主义奋斗 终身” “为群众谋利益”的承诺，都提出“严守纪律、永不叛党”的基本要求。入党誓词的“不变”表明 我们党 ①坚定信仰信念，为实现共产主义这一共同理想而奋斗 ②牢记初心使命，始终坚持党性和人民性的高度统一 ③勇于自我革命，以严明纪律增强自身凝聚力和战斗力 ④坚持与时俱进，根据形势发展对党员提出新的要求 A. ①② B. ①④ C. ②③ D. ③④ 9.2024 年，全国人大常委会法制工作委员会共收到报送备案的法规、司法解释等规范性文件 1999 件，对经 审查发现的 15 件报备不规范问题，及时督促报备机关纠正；共收到公民、组织提出的审查建议 5682 件， 经逐一研究沟通，深入调研论证，提出审查处理意见。对此，下列理解正确的是 A.全国人大作为最高国家权力机关，依法行使监督其他国家机关运行的职权 B.我国不断健全立法机关和社会公众的沟通机制，拓宽公民参与立法的途径 C.我国形成了以宪法为核心的社会主义法律体系，实现了国家治理有法可依 D.推进合宪性审查工作，切实保证宪法法律的有效实施，维护国家法治统一,,missing_exact_rubric_block,defer_answer_missing,选择题像选必二，但答案未锁定，暂不生成正式错项。
2025_石景山_一模_021,2025,石景山,一模,2025石景山一模,11,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025石景山一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,11.大学毕业生王某与甲公司依法签署了劳动合同，按照约定公司为王某申请了进京户口指标，并额外支出 专项费用对其培训；王某承诺长期在职为公司服务，劳动合同周期为 8 年，如提前离职应当退回相应费用。 工作 3 年后，王某以个人原因提出离职申请，并因公司要求其交纳离职赔偿金而产生纠纷。据此，下列说 法正确的是 ①王某在其服务期满前单方提出辞职违反诚实信用原则，没有履行应尽义务 ②双方签署的劳动合同具有法律效力，王某在服务期内不可以解除劳动合同 ③王某的行为会给公司造成一定的损失，公司要求其作出相应赔偿并无不当 ④王某和公司可以直接向法院提起诉讼，并对各自提出的主张提供相应证据 A. ①② B. ①③ C. ②④ D. ③④ 12.2024 年是实现“十四五”规划目标任务的关键一年。北京市国资国企平稳发展，交出一份亮眼成绩单。 下表中，对相关成绩的积极影响评析恰当的是 序号 成绩 影响 ① 瞄准人工智能、信息技术、医药健康等重点领域，北京国管 8 只市级政府投资基金全年已投资决策 170 亿元、带动社会 投资 286 亿元。 加 强 在 战 略 性 新 兴 产 业 领 域 投 资，壮大耐心资本，推动首都产 业升级 ② 汇集 260 余家店铺、包括 100 家区域首店的首开通州万象汇 开业；8 家企业联合发起成立亚奥商圈联盟，合力打造国际 文化商业新地标。 建设高标准市场体系，创造更加 公平、更有活力的市场环境 ③ 北辰集团国家会议中心二期、新国展二期会展业态竣工；国 企在施和完工居住类城市更新项目超 300 个，开通通学、通 医等公交专线超 350 条。 履行公共服务职能，助推首都功 能优化和超大城市精细化治理 ④ 国企继续保持在城市副中心 300 亿元以上投资强度，加快第 二批市属国企搬迁；加强与津冀两地的产业联动。 服务国家和首都发展大局，积极 主动融入京津冀协同发展 A. ①② B. ①④ C. ②③ D. ③④,,missing_exact_rubric_block,defer_mixed_module,法律材料与非选必二模块混在同一题段，需人工拆分或复核。
2025_石景山_一模_021,2025,石景山,一模,2025石景山一模,20,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025石景山一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025石景山一模/细则/细则.doc,formal_or_scoring_source,exact_qno_block_priority_130,,,20. (8 分) 新质生产力鼓励新业态拓展创新。人民法院能动履职、保护创新，为发展新质生产力提供重要保障。下列 是石景山法院以司法护航新质生产力发展的两个案例。 案例一 集成电路产业是信息产业的核心，为新质生产力发展提供重要支撑。原告科技公司与被告电路公司就某集 成电路技术研发项目签订委托合同，约定由被告按相关技术标准在规定时间内完成产品研发交付，原告分 期付酬 16 万元。研发过程中，原告支付了两期研发费共 9.6 万元，经检验，阶段性产品未达合同要求且研 发进度超期。被告延期交付最终成果后，原告主张被告未能依约提交达标成果，错过上市时机，致原告经 济损失严重，故要求被告返还研发费用并支付违约金。法院经审理，判令被告返还原告服务费、违约金共 计 11 万余元。 案例二 软件是信息技术关键载体，是新质生产力的代表和数字经济发展的基础。 “好省”APP是原告某网络科技公 司旗下的一款电商导购应用，用户可在其中领取主流商城的商品优惠券，故该软件上线后下载量巨大。被 告周某是被诉软件“超好省-省钱助手”APP 的开发运营者，该软件晚于原告软件三年上线。原告主张“好 省”软件经其长期宣传已具有影响力，被告软件与原告软件名称和图标相近、内容业务相同，已造成公众 混淆，请求法院判令被告停止不当行为并赔偿损失。法院经审理，判令被告停止侵权并赔偿原告损失共计 3.6 万元。 阅读材料，参考示例，完成下表。 案例 裁判理由 对发展新质生产力的保障作用 案例一 ① 维护守约方合法权益，激励从业者秉持契 约精神和敬业态度，着力提升创新研发能 力，促进集成电路产业扩容提质，为新质 生产力发展提供重要支撑。 案例二 根据反不正当竞争法规定，禁止经营者实施不 正当竞争行为。原被告两款软件功能相似，存 在竞争关系。被告擅自使用与原告名称、图标 相似的软件，容易使消费者发生混淆误认，构 成不正当竞争，应当承担停止侵害、赔偿损失 的侵权责任。 ②,20.（8分）任务类型：解释与论证（法理依据+事实依据+对发展新质生产力的保障作用） 分项 标准 评分细则（0-8分） 法理依据 ①根据民法典规定，当事人不履行合同义务或者履行合同义务不符合约定的，守约方可以要求违约方承担违约责任。 采点赋分。 对应案件一，依据民法典，准确分析法理依据和事实依据，准确分析其中一方面得2分；准确分析两方面得4分。 结合案件二，根据反不正当竞争法，阐释作用，准确回答一点得2分；准确回答两点得4分。 答非所问、回答错误或没有应答，0分。 事实依据 ①被告开发时间超过履行期限且终未提交符合合同约定功能的技术成果，构成违约，应承担返还研发费用、支付违约金等责任。 保障作用 ②依法打击不正当竞争行为，促进公平竞争，维护市场秩序，增强市场活力，营造创新环境，护航软件产业高质量发展，培育新质生产力。,,defer_mixed_module,法律材料与非选必二模块混在同一题段，需人工拆分或复核。
2025_门头沟_一模_023,2025,门头沟,一模,2025门头沟一模,3,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025门头沟一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025门头沟一模/细则/细则.doc,formal_or_scoring_source,exact_qno_block_priority_100,,,3. 2024 年 8 月 30 日，国务院第40 次常务会议通过《网络数据安全管理条例》 ，以下为部分内容节选： 第二十二条 网络数据处理者基于个人同意处理个人信息的，应当遵守下列规定： （一）收集个人信息为提供产品或者服务所必需，不得超范围收集个人信息，不得通过误导、欺诈、胁 迫等方式取得个人同意； （二）处理生物识别、宗教信仰、特定身份、医疗健康、金融账户、行踪轨迹等敏感个人信息的，应当 取得个人的单独同意； （三）处理不满十四周岁未成年人个人信息的，应当取得未成年人的父母或者其他监护人的同意； …… 法律、行政法规规定处理敏感个人信息应当取得书面同意的，从其规定。 下列说法正确的是（ ） ①网络数据处理者应增强法治观念，依法处理个人信息 ②处理个人信息时，都应取得父母或其他监护人的同意 ③需完善法律实施机制，使已制定的法律法规得到有效实施 ④被侵权的个人要依法行使国家权力，维护自己合法权益 A. ①② B. ①③ C. ②④ D. ③④,3.政协职能，必须有政治协商或参政议政 1分 中国共产党与各民主党派长期共存、互相监督、肝胆相照、荣辱与共的关系 1分 4.5民主，必须要出现民主协商 /多元主体共建共治、共商共享/保障4权/直接行使民主权利 1分 党和党员作用/4个自我等不给分 国家治理体系治理能力现代化 可适当给分,,defer_answer_missing,选择题像选必二，但答案未锁定，暂不生成正式错项。
2025_门头沟_一模_023,2025,门头沟,一模,2025门头沟一模,6,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025门头沟一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,6. 关于AI 作品是否拥有著作权引发了广泛讨论。支持者认为：AI 作品凝聚了研发者的智慧投入，应受著 作权保护；反对者则指出：AI 缺乏人类独有的情感、意识，其作品不等同于人类创作成果，不应赋予著作 权。这一争论体现了（ ） A. 对“AI 著作权”的真理性认识可以有多个 B. 在争论中才能正确把握事物发展的主要矛盾 C. 对“AI 著作权”的看法往往因人而异，具有主体差异性 D. 对“AI 著作权”的争论既对立又统一，没有判定正误的标准,,missing_exact_rubric_block,defer_answer_missing,选择题像选必二，但答案未锁定，暂不生成正式错项。
