source_id,root_label,root_path,relative_path,filename,suffix,size_bytes,mtime,year_hint,district_hint,stage_hint,evidence_guess,file_flags,status,notes
SRC_9080f96f9701,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,东城二模/细则/分题细则/阅卷总结/19题/19（1）.docx,19（1）.docx,.docx,1545984,1776935358,2024,东城,二模,P0_candidate_scoring,word,not_started,
SRC_c492176058fd,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,东城二模/细则/分题细则/阅卷总结/19题/19（2）.docx,19（2）.docx,.docx,20052,1776935352,2024,东城,二模,P0_candidate_scoring,word,not_started,
SRC_593d33b50bbf,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,东城二模/细则/分题细则/阅卷总结/21题/20小题二模阅卷总结.docx,20小题二模阅卷总结.docx,.docx,941301,1776935327,2024,东城,二模,P0_candidate_scoring,word,not_started,
SRC_82b0237dce42,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,东城二模/细则/分题细则/阅卷总结/21题/21.docx,21.docx,.docx,840466,1776935318,2024,东城,二模,P0_candidate_scoring,word,not_started,
SRC_322c2db4a7fe,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,东城二模/细则/分题细则/阅卷总结/21题/21题(1).pptx,21题(1).pptx,.pptx,1014166,1776935351,2024,东城,二模,P0_candidate_scoring,ppt,not_started,
SRC_144e07c6e537,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,东城二模/细则/补充材料/细则.pdf,细则.pdf,.pdf,3561061,1776935411,2024,东城,二模,P0_candidate_scoring,pdf,not_started,
SRC_6a382f2c9e97,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,东城二模/试卷/试卷.pdf,试卷.pdf,.pdf,18119420,1776935494,2024,东城,二模,P3_candidate_paper,pdf,not_started,
SRC_04f136a5f8d1,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,丰台一模/细则/细则.docx,细则.docx,.docx,24557,1776935389,2024,丰台,一模,P0_candidate_scoring,word,not_started,
SRC_60a70dc180c6,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,丰台一模/试卷/补充材料/2024北京丰台高三一模政治试题及答案.pdf,2024北京丰台高三一模政治试题及答案.pdf,.pdf,458340,1776935395,2024,丰台,一模,P1_candidate_reference_answer,pdf,not_started,
SRC_a2905154bbd4,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,丰台一模/试卷/试卷.pdf,试卷.pdf,.pdf,4148690,1776935416,2024,丰台,一模,P3_candidate_paper,pdf,not_started,
SRC_8cabfb2a5c95,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,丰台二模/细则/细则.docx,细则.docx,.docx,58578,1776935376,2024,丰台,二模,P0_candidate_scoring,word,not_started,
SRC_610be819f51b,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,丰台二模/试卷/试卷.pdf,试卷.pdf,.pdf,10551122,1776935438,2024,丰台,二模,P3_candidate_paper,pdf,not_started,
SRC_4fc81e818683,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024朝阳一模/细则/细则.pptx,细则.pptx,.pptx,7699972,1776935536,2024,朝阳,一模,P0_candidate_scoring,ppt,not_started,
SRC_8a924a245316,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024朝阳一模/细则/补充材料/细则.docx,细则.docx,.docx,29215,1776935489,2024,朝阳,一模,P0_candidate_scoring,word,not_started,
SRC_d991feeaa63e,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024朝阳一模/其他材料/202404朝阳高三政治一模试卷讲评.pptx,202404朝阳高三政治一模试卷讲评.pptx,.pptx,7699972,1776935536,2024,朝阳,一模,P2_candidate_teaching_or_lecture,ppt,not_started,
SRC_d3b447f0ea3a,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024朝阳一模/试卷/试卷.pdf,试卷.pdf,.pdf,1324697,1776935497,2024,朝阳,一模,P3_candidate_paper,pdf,not_started,
SRC_df323259ba77,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024朝阳二模/细则/细则.pdf,细则.pdf,.pdf,558870,1776935502,2024,朝阳,二模,P0_candidate_scoring,pdf,not_started,
SRC_8802a640c1e2,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024朝阳二模/细则/补充材料/细则.docx,细则.docx,.docx,28300,1776935498,2024,朝阳,二模,P0_candidate_scoring,word,not_started,
SRC_4de874d0f669,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024朝阳二模/试卷/试卷.pdf,试卷.pdf,.pdf,686177,1776935498,2024,朝阳,二模,P3_candidate_paper,pdf,not_started,
SRC_3d4cd35f4494,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024朝阳期中/细则/细则.docx,细则.docx,.docx,29099,1776935449,2024,朝阳,期中,P0_candidate_scoring,word,not_started,
SRC_486fe5ba720a,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,2024.11期中政治朝阳评标2.docx,.docx,121373,1776935452,2024,朝阳,期中,P0_candidate_scoring,word,not_started,
SRC_b706c444e16d,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024朝阳期中/细则/补充材料/细则.rtf,细则.rtf,.rtf,186917,1776935455,2024,朝阳,期中,P0_candidate_scoring,word,not_started,
SRC_34231242a333,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024朝阳期中/试卷/补充材料/202411朝阳高三政治 期中1试题(1).pdf,202411朝阳高三政治 期中1试题(1).pdf,.pdf,532797,1776935455,2024,朝阳,期中,P3_candidate_paper,pdf,not_started,
SRC_611ed7564625,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024朝阳期中/试卷/试卷.pdf,试卷.pdf,.pdf,532797,1776935445,2024,朝阳,期中,P3_candidate_paper,pdf,not_started,
SRC_24a14c0c2355,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024海淀一模/细则/细则.docx,细则.docx,.docx,67046,1776935499,2024,海淀,一模,P0_candidate_scoring,word,not_started,
SRC_5f85521d3602,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024海淀一模/细则/补充材料/一模政治-答案.docx,一模政治-答案.docx,.docx,22184,1776935502,2024,海淀,一模,P0_candidate_scoring,word,not_started,
SRC_22a9fc350542,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024海淀一模/试卷/试卷.pdf,试卷.pdf,.pdf,658903,1776935502,2024,海淀,一模,P3_candidate_paper,pdf,not_started,
SRC_e6f22d1048fc,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,海淀二模/细则/细则.docx,细则.docx,.docx,535443,1776935384,2024,海淀,二模,P0_candidate_scoring,word,not_started,
SRC_da60e3ae2561,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,海淀二模/细则/补充材料/高三二模：政治答案(2).docx,高三二模：政治答案(2).docx,.docx,22380,1776935385,2024,海淀,二模,P0_candidate_scoring,word,not_started,
SRC_1c0a8eb1f6cd,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,海淀二模/试卷/补充材料/高三二模：政治试题（以PDF为准）(1).docx,高三二模：政治试题（以PDF为准）(1).docx,.docx,253229,1776935380,2024,海淀,二模,P3_candidate_paper,word,not_started,
SRC_a83c70cbad37,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,海淀二模/试卷/试卷.pdf,试卷.pdf,.pdf,513944,1776935388,2024,海淀,二模,P3_candidate_paper,pdf,not_started,
SRC_e3f88f68dd56,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024海淀期中/细则/细则.pdf,细则.pdf,.pdf,5808964,1776935493,2024,海淀,期中,P0_candidate_scoring,pdf,not_started,
SRC_132d9a876bce,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,2024海淀期中/试卷/试卷.pdf,试卷.pdf,.pdf,4988708,1776935487,2024,海淀,期中,P3_candidate_paper,pdf,not_started,
SRC_f887d1b620c6,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,石景山一模/细则/细则.pptx,细则.pptx,.pptx,10536645,1776935599,2024,石景山,一模,P0_candidate_scoring,ppt,not_started,
SRC_6fbd7d422e58,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,石景山一模/试卷/试卷.docx,试卷.docx,.docx,353125,1776935440,2024,石景山,一模,P3_candidate_paper,word,not_started,
SRC_461b3fdcd830,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,西城一模/细则/细则.docx,细则.docx,.docx,48086,1776935354,2024,西城,一模,P0_candidate_scoring,word,not_started,
SRC_ae7373932e0b,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,西城一模/细则/补充材料/2024.4高三统一测试思想政治答案.docx,2024.4高三统一测试思想政治答案.docx,.docx,42156,1776935354,2024,西城,一模,P0_candidate_scoring,word,not_started,
SRC_7591c6b9885f,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,西城一模/细则/补充材料/~$24.4西城高三统一测试思想政治答案 阅卷细则（调整）.docx,~$24.4西城高三统一测试思想政治答案 阅卷细则（调整）.docx,.docx,162,1776935353,2024,西城,一模,P0_candidate_scoring,word,not_started,
SRC_359083f91cd3,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,西城一模/试卷/试卷.docx,试卷.docx,.docx,2046293,1776935369,2024,西城,一模,P3_candidate_paper,word,not_started,
SRC_24d3e2778457,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,西城一模/其他材料/~$教学班报告--高三西城一模练习(政治)-高三年级政6.xlsx,~$教学班报告--高三西城一模练习(政治)-高三年级政6.xlsx,.xlsx,165,1776935353,2024,西城,一模,unknown,,not_started,
SRC_ecba6fd5969d,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,西城二模/细则/细则.docx,细则.docx,.docx,50023,1776935429,2024,西城,二模,P0_candidate_scoring,word,not_started,
SRC_3cb2df235603,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,西城二模/细则/补充材料/高三模拟测试思想政治答案.docx,高三模拟测试思想政治答案.docx,.docx,43143,1776935428,2024,西城,二模,P0_candidate_scoring,word,not_started,
SRC_1b4ee008991e,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,西城二模/试卷/补充材料/~$模拟测试思想政治试卷.docx,~$模拟测试思想政治试卷.docx,.docx,162,1776935419,2024,西城,二模,P3_candidate_paper,word,not_started,
SRC_f9754eb81c9b,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,西城二模/试卷/试卷.docx,试卷.docx,.docx,483636,1776935436,2024,西城,二模,P3_candidate_paper,word,not_started,
SRC_abdf5a2c1aeb,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,西城二模/其他材料/西城东城二模选择题讲评.pdf,西城东城二模选择题讲评.pdf,.pdf,1174827,1776935430,2024,西城/东城,二模,P2_candidate_teaching_or_lecture,pdf,not_started,
SRC_bd22f6c39c9e,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,西城二模/其他材料/西城东城二模选择题讲评.pptx,西城东城二模选择题讲评.pptx,.pptx,3106616,1776935447,2024,西城/东城,二模,P2_candidate_teaching_or_lecture,ppt,not_started,
SRC_0eb74816f25f,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,顺义思政二模/细则/细则.docx,细则.docx,.docx,32521,1776935419,2024,顺义,二模,P0_candidate_scoring,word,not_started,
SRC_3019384a5b42,2024模拟题,/Users/wanglifei/Desktop/2024模拟题,顺义思政二模/试卷/试卷.docx,试卷.docx,.docx,13156426,1776935487,2024,顺义,二模,P3_candidate_paper,word,not_started,
SRC_2df7863ec9eb,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025昌平二模/细则/细则.pptx,细则.pptx,.pptx,3287406,1776935250,2025,,二模,P0_candidate_scoring,ppt,not_started,
SRC_f67354a12eea,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025昌平二模/试卷/试卷.pdf,试卷.pdf,.pdf,826723,1776935233,2025,,二模,P3_candidate_paper,pdf,not_started,
SRC_d39f12bd12f3,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025东城一模/细则/细则.pdf,细则.pdf,.pdf,370507,1776935142,2025,东城,一模,P0_candidate_scoring,pdf,not_started,
SRC_da5883631078,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025东城一模/试卷/试卷.pdf,试卷.pdf,.pdf,810417,1776935138,2025,东城,一模,P3_candidate_paper,pdf,not_started,
SRC_bd8e9436f81d,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025东城二模/细则/细则.pdf,细则.pdf,.pdf,327662,1776935230,2025,东城,二模,P0_candidate_scoring,pdf,not_started,
SRC_e1c925184ab8,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025东城二模/试卷/试卷.pdf,试卷.pdf,.pdf,575180,1776935228,2025,东城,二模,P3_candidate_paper,pdf,not_started,
SRC_f5c5ada09871,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区期末/2025东城期末/细则/细则.pdf,细则.pdf,.pdf,1375593,1776935310,2025,东城,期末,P0_candidate_scoring,pdf,not_started,
SRC_7d84ce85cb4b,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区期末/2025东城期末/细则/补充材料/东城期末.pptx,东城期末.pptx,.pptx,8107362,1776935333,2025,东城,期末,P0_candidate_scoring,ppt,not_started,
SRC_8ab211d978d9,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区期末/2025东城期末/试卷/试卷.pdf,试卷.pdf,.pdf,704654,1776935295,2025,东城,期末,P3_candidate_paper,pdf,not_started,
SRC_066dbcf5b765,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025丰台一模/细则/细则.docx,细则.docx,.docx,28150,1776935143,2025,丰台,一模,P0_candidate_scoring,word,not_started,
SRC_ef312c0ead76,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025丰台一模/试卷/试卷.pdf,试卷.pdf,.pdf,820699,1776935145,2025,丰台,一模,P3_candidate_paper,pdf,not_started,
SRC_3a2e101926af,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/16.(1).doc,16.(1).doc,.doc,1120834,1776935125,2025,丰台,二模,P0_candidate_scoring,word,not_started,
SRC_60be5c5c0fb3,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/16.(2).docx,16.(2).docx,.docx,861603,1776935125,2025,丰台,二模,P0_candidate_scoring,word,not_started,
SRC_f71fa74e8a1b,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/17题.docx,17题.docx,.docx,1892630,1776935127,2025,丰台,二模,P0_candidate_scoring,word,not_started,
SRC_58a9a8f3e678,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/18题 .docx,18题 .docx,.docx,3477321,1776935144,2025,丰台,二模,P0_candidate_scoring,word,not_started,
SRC_cf5f0f635e6f,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/19.(1).docx,19.(1).docx,.docx,650202,1776935131,2025,丰台,二模,P0_candidate_scoring,word,not_started,
SRC_dfa78c60e17a,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/19.(2).docx,19.(2).docx,.docx,530536,1776935133,2025,丰台,二模,P0_candidate_scoring,word,not_started,
SRC_1543d8baa151,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/20题.docx,20题.docx,.docx,894350,1776935148,2025,丰台,二模,P0_candidate_scoring,word,not_started,
SRC_4f9c477fa46c,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/21题.docx,21题.docx,.docx,5374172,1776935111,2025,丰台,二模,P0_candidate_scoring,word,not_started,
SRC_770de383c911,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025丰台二模/试卷/试卷.pdf,试卷.pdf,.pdf,851941,1776935233,2025,丰台,二模,P3_candidate_paper,pdf,not_started,
SRC_86fc00424d39,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区期末/2025丰台期末/细则/细则.pptx,细则.pptx,.pptx,5796219,1776935294,2025,丰台,期末,P0_candidate_scoring,ppt,not_started,
SRC_25f18281e8a8,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区期末/2025丰台期末/试卷/试卷.pdf,试卷.pdf,.pdf,1008849,1776935287,2025,丰台,期末,P3_candidate_paper,pdf,not_started,
SRC_4572acf26cdb,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025延庆一模/细则/细则.docx,细则.docx,.docx,21765,1776935149,2025,延庆,一模,P0_candidate_scoring,word,not_started,
SRC_438d82cfc42b,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025延庆一模/试卷/试卷.pdf,试卷.pdf,.pdf,870780,1776935151,2025,延庆,一模,P3_candidate_paper,pdf,not_started,
SRC_8ee813c0b52e,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025房山一模/细则/细则.pdf,细则.pdf,.pdf,245221,1776935158,2025,房山,一模,P0_candidate_scoring,pdf,not_started,
SRC_dc005114eca8,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025房山一模/试卷/试卷.pdf,试卷.pdf,.pdf,785455,1776935151,2025,房山,一模,P3_candidate_paper,pdf,not_started,
SRC_c3d1aea637c9,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025朝阳一模/细则/细则.pdf,细则.pdf,.pdf,731224,1776935157,2025,朝阳,一模,P0_candidate_scoring,pdf,not_started,
SRC_341c036102eb,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025朝阳一模/细则/补充材料/20250329高3阅卷总结17 1题 具身智能 任会波组 阐释论证.doc,20250329高3阅卷总结17 1题 具身智能 任会波组 阐释论证.doc,.doc,50176,1776935154,2025,朝阳,一模,P0_candidate_scoring,word,not_started,
SRC_e70708293da1,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025朝阳一模/细则/补充材料/20250329高3阅卷总结18题 社区治理 汤桃玲组 探究建构.doc,20250329高3阅卷总结18题 社区治理 汤桃玲组 探究建构.doc,.doc,66048,1776935155,2025,朝阳,一模,P0_candidate_scoring,word,not_started,
SRC_07886c57967f,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025朝阳一模/细则/补充材料/20250329高3阅卷总结19题 合同欺诈  阐释论证.doc,20250329高3阅卷总结19题 合同欺诈  阐释论证.doc,.doc,52736,1776935152,2025,朝阳,一模,P0_candidate_scoring,word,not_started,
SRC_e829e6e9a3ae,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025朝阳一模/其他材料/高三政治一模试卷讲评.pptx,高三政治一模试卷讲评.pptx,.pptx,660961,1776935158,2025,朝阳,一模,P2_candidate_teaching_or_lecture,ppt,not_started,
SRC_832947a8c994,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025朝阳一模/试卷/试卷.pdf,试卷.pdf,.pdf,631028,1776935153,2025,朝阳,一模,P3_candidate_paper,pdf,not_started,
SRC_436f84dc1edf,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025朝阳二模/细则/细则.docx,细则.docx,.docx,29885,1776935190,2025,朝阳,二模,P0_candidate_scoring,word,not_started,
SRC_87571762455e,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025朝阳二模/试卷/补充材料/扫描全能王 2025-05-13 21.42.pdf,扫描全能王 2025-05-13 21.42.pdf,.pdf,4268564,1776935220,2025,朝阳,二模,P3_candidate_paper,pdf,not_started,
SRC_d411e2158d47,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025朝阳二模/试卷/试卷.pdf,试卷.pdf,.pdf,704674,1776935189,2025,朝阳,二模,P3_candidate_paper,pdf,not_started,
SRC_49b23fecab97,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区期末/2025朝阳期末/细则/细则.pdf,细则.pdf,.pdf,2249777,1776935266,2025,朝阳,期末,P0_candidate_scoring,pdf,not_started,
SRC_131c6c890bd4,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区期末/2025朝阳期末/试卷/试卷.pdf,试卷.pdf,.pdf,707918,1776935266,2025,朝阳,期末,P3_candidate_paper,pdf,not_started,
SRC_65f9eb78542d,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区期末/2025朝阳期末/其他材料/朝阳高三期末2025.pptx,朝阳高三期末2025.pptx,.pptx,123585,1776935268,2025,朝阳,期末,unknown,ppt,not_started,
SRC_a043a3fcb259,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025海淀一模/细则/细则.docx,细则.docx,.docx,9649034,1776935533,2025,海淀,一模,P0_candidate_scoring,word,not_started,
SRC_8cf8c31e07b0,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025海淀一模/试卷/补充材料/EDU_1500334100000021014_61af1789-0742-472d-86cd-e6cb420b0ecb.pdf,EDU_1500334100000021014_61af1789-0742-472d-86cd-e6cb420b0ecb.pdf,.pdf,1672781,1776935179,2025,海淀,一模,P3_candidate_paper,pdf,not_started,
SRC_20820628be28,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025海淀一模/试卷/试卷.pdf,试卷.pdf,.pdf,692410,1776935173,2025,海淀,一模,P3_candidate_paper,pdf,not_started,
SRC_05a280b2e00d,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025海淀二模/细则/细则.docx,细则.docx,.docx,146207,1776935183,2025,海淀,二模,P0_candidate_scoring,word,not_started,
SRC_5b0f1d77d036,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025海淀二模/细则/补充材料/2025年海淀二模评标实录.docx,2025年海淀二模评标实录.docx,.docx,15122,1776935180,2025,海淀,二模,P0_candidate_scoring,word,not_started,
SRC_06bdaf7a81b0,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025海淀二模/其他材料/2025届二模考试讲评0510.pdf,2025届二模考试讲评0510.pdf,.pdf,5903279,1776935220,2025,海淀,二模,P2_candidate_teaching_or_lecture,pdf,not_started,
SRC_203635b75b25,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025海淀二模/试卷/试卷.pdf,试卷.pdf,.pdf,7863464,1776935227,2025,海淀,二模,P3_candidate_paper,pdf,not_started,
SRC_cda046c2d36d,2025模拟题,/Users/wanglifei/Desktop/2025模拟题,2025各区期末/2025海淀期中/细则/细则.docx,细则.docx,.docx,1478316,1776935245,2025,海淀,期中/期末,P0_candidate_scoring,word,not_started,
