idx,key,card_id,h1,h2,h3,title,question,tong_lines
226,2025房山一模Q18(2),2025_房山_一模_Q18_2,时代背景,机遇,和平与发展仍是时代主题,17. 2025房山一模Q18(2),“中国的开源战略不仅是技术上的革新，更是对全球合作新模式的一次积极探索和实践。”结合材料，运用《当代国际政治与经济》知识，谈谈你对这句话的理解。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：当前国际竞争的实质是以经济和科技实力为基础的综合国力较量 | · 经济全球化：提高开放型经济水平；以科学技术的发展推动建设创新型、开放型世界经济 | · 政治多极化：推动构建人类命运共同体 | · 中国：坚持正确义利观 | · 联合国：维护《联合国宪章》宗旨和原则
238,2026顺义一模Q21,2026_顺义_一模_Q21,时代背景,机遇,和平与发展仍是时代主题,18. 2026顺义一模Q21,结合材料，综合运用所学，谈谈以中国式现代化全面推进中华民族伟大复兴，应如何运用“审势、乘势、驭势”的智慧。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 政治多极化：在平等互利基础上开展合作，实现互利共赢；推动构建人类命运共同体；促进共同发展、维护持久和平，共同推进现代化；践行真正的多边主义 | · 中国：贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体
247,2026丰台期末Q21,2026_丰台_期末_Q21,时代背景,机遇,和平与发展仍是时代主题,19. 2026丰台期末Q21,结合材料，运用《当代国际政治与经济》知识，以“四大全球倡议为构建人类命运共同体凝聚磅礴合力”为主题，撰写一篇短评。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；共商共建共享的全球治理观；践行真正的多边主义
257,2026海淀期中Q22(1),2026_海淀_期中_Q22_1,时代背景,机遇,和平与发展仍是时代主题,20. 2026海淀期中Q22(1),运用《当代国际政治与经济》知识，说明全球治理倡议为什么能获得国际社会广泛认同，（6分）,【同题组】  （本题6分） | · 时代背景：和平与发展仍是时代主题 | · 政治多极化：共商共建共享的全球治理观；推动国际秩序和全球治理体系更加公正合理；践行真正的多边主义 | · 联合国：维护《联合国宪章》宗旨和原则
268,2026通州一模Q19,2026_通州_一模_Q19,时代背景,机遇,和平与发展仍是时代主题,21. 2026通州一模Q19,结合材料，运用《当代国际政治与经济》知识，分析中国元首外交如何为世界注入稳定性与正能量。（8分）,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：共同利益是合作的基础；维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；国际关系民主化与国际政治经济新秩序；共商共建共享的全球治理观；推动构建人类命运共同体 | · 中国：中国特色大国外交与人类命运共同体；坚持正确义利观 | · 联合国：遵循联合国宪章宗旨和原则
284,2026西城期末Q20,2026_西城_期末_Q20,时代背景,机遇,和平与发展仍是时代主题,22. 2026西城期末Q20参与全球气候治理中的中国实践,结合材料，运用《国际政治与经济》知识，阐释参与全球气候治理的中国实践。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础 | · 政治多极化：共商共建共享的全球治理观；推动国际秩序和全球治理体系更加公正合理；践行真正的多边主义；推动构建人类命运共同体 | · 中国：贡献中国智慧、中国方案、中国力量；中国推进绿色低碳转型并参与全球气候治理；严格落实《巴黎协定》要求，每五年向联合国提交国家自主贡献目标，维护全球气候治理多边进程；中国是负责任大国并勇于担当；坚持正确义利观 | · 联合国：坚定维护以联合国为核心的国际体系和以国际法为基础的国际秩序
300,2024海淀二模Q18(1),2024_海淀_二模_Q18_1,时代背景,挑战,霸权主义和强权政治、单边主义是和平与发展的现实挑战,1. 2024海淀二模Q18(1)多极化世界中的民主与全球治理,任选一个议题，参考资料包中的内容，运用《当代国际政治与经济》知识，围绕所选的议题写一篇时政述评。（8分）要求：观点明确；知识运用准确；论述合乎逻辑，条理清晰。,【同题组】  （本题8分） | · 时代背景：和平与发展仍是时代主题；霸权主义和强权政治、单边主义是和平与发展的现实挑战 | · 理论：国家间共同利益是国家合作的基础 | · 政治多极化：世界多极化是当今国际形势的突出特点；共商共建共享的全球治理观；推动构建人类命运共同体；推动国际关系民主化；国际组织
310,2025东城二模Q20,2025_东城_二模_Q20,时代背景,挑战,百年变局与外部风险挑战,1. 2025东城二模Q20,结合材料，运用《当代国际政治与经济》知识，写一篇小论文。要求：自拟题目、观点明确、逻辑清晰，200字左右。,【同题组】  （本题8分） | · 时代背景：和平与发展仍是时代主题；百年变局与外部风险挑战 | · 理论：国家间共同利益是国家合作的基础 | · 政治多极化：推动构建人类命运共同体；推动国际关系民主化、和平解决国际争端；世界多极化是当今国际形势的突出特点 | · 中国：贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体
320,2024朝阳一模Q21,2024_朝阳_一模_Q21,时代背景,挑战,百年变局与外部风险挑战,2. 2024朝阳一模Q21,结合上述资料，在分析我国当前经济形势的基础上，运用《当代国际政治与经济》知识，谈谈如何推动中国经济在变局中开新局。,【同题组】 | · 时代背景：百年变局与外部风险挑战 | · 经济全球化：推动建设开放型世界经济，深化国际分工与合作；提高开放型经济水平；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；在平等互利基础上开展合作，实现互利共赢；推动构建人类命运共同体；促进共同发展、维护持久和平，共同推进现代化 | · 中国：坚持总体国家安全观，统筹发展与安全，以新安全格局保障新发展格局；和平共处五项原则是我国对外关系基本准则；坚持独立自主、自力更生，增强发展主动权
331,2024朝阳二模Q20,2024_朝阳_二模_Q20,时代背景,挑战,气候变化给全人类带来巨大风险和挑战，气候治理已成为全球治理的重要议题之一,1. 2024朝阳二模Q20,结合研讨背景，运用《当代国际政治与经济》知识，完成下表。,【同题组】 | · 时代背景：气候变化给全人类带来巨大风险和挑战，气候治理已成为全球治理的重要议题之一 | · 理论：国家间共同利益是国家合作的基础 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；共商共建共享的全球治理观；坚持开放合作、共享共赢、包容互鉴、共商共建；推动构建人类命运共同体；践行真正的多边主义；坚持共同但有区别的责任，要求发达国家为完善全球气候治理承担更多责任；跨国公司等全球企业，尤其是工业领域企业，应致力于技术创新，加快绿色低碳转型，努力降低碳排放
343,2025东城一模Q20,2025_东城_一模_Q20,理论,合作,国家间共同利益是国家合作的基础,1. 2025东城一模Q20,结合材料，运用《当代国际政治与经济》知识，谈谈此次元首外交的“精彩”之处。,【同题组】  （按原题评分层次） | · 第一层（4分）：①共同利益是合作的基础（2分；替代：具体合作，如共建“一带一路”、贸易自由化便利化，可给1分）；②推动高水平对外开放/促进高质量发展/推动经济全球化发展朝着更加开放、包容、普惠、平衡、共赢的方向发展（2分） | · 第二层（2分）：维护发展中国家的利益（2分；替代：完善全球治理/推进国际关系民主化，可给1分） | · 第三层（2分）：开辟中国特色大国外交的新境界/构建人类命运共同体的新实践（2分）
352,2026石景山一模Q20,2026_石景山_一模_Q20,理论,合作,国家间共同利益是国家合作的基础,2. 2026石景山一模Q20,运用《当代国际政治与经济》知识，任选两个关键词，说明中国倡议如何助推亚太合作。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础 | · 经济全球化：推进贸易和投资自由化便利化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；推进普惠包容的经济全球化；建设开放型世界经济；维护多边贸易体制 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；在平等互利基础上开展合作，实现互利共赢；共商共建共享的全球治理观 | · 中国：中国推动构建人类命运共同体
363,2026丰台一模Q19,2026_丰台_一模_Q19,理论,合作,国家间共同利益是国家合作的基础,3. 2026丰台一模Q19,结合材料，运用《当代国际政治与经济》知识，说明中国在全球可持续发展中彰显了怎样的大国情怀与担当。,【同题组】 | · 理论：国家间共同利益是国家合作的基础 | · 政治多极化：共商共建共享的全球治理观；践行真正的多边主义 | · 中国：中国推动构建人类命运共同体；坚持正确义利观；中国是负责任大国并勇于担当 | · 联合国：维护《联合国宪章》宗旨和原则；落实联合国2030年可持续发展议程
373,2025丰台期末Q20,2025_丰台_期末_Q20,理论,合作,国家间共同利益是国家合作的基础,4. 2025丰台期末Q20——中非达成战略性共识的理论逻辑和价值意蕴,阅读材料，运用《当代国际政治与经济》知识，阐明中非达成一系列战略性共识的理论逻辑和价值意蕴。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；在平等互利基础上开展合作，实现互利共赢；共商共建共享的全球治理观；促进共同发展、维护持久和平，共同推进现代化；推动国际关系民主化 | · 中国：中国推动构建人类命运共同体
383,2026延庆一模Q19(2),2026_延庆_一模_Q19_2,理论,合作,国家间共同利益是国家合作的基础,"5. 2026延庆一模Q19(2)——中国""推动重塑全球能源治理格局""的理论逻辑和价值意蕴",结合材料二，运用《当代国际政治与经济》知识，说明中国“推动重塑全球能源治理格局”的理论逻辑和价值意蕴。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础；维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；共商共建共享的全球治理观；推动构建人类命运共同体 | · 中国：中国推动构建人类命运共同体；坚持正确义利观
394,2026石景山二模Q18,2026_石景山_二模_Q18,理论,合作,国家间共同利益是国家合作的基础,6. 2026石景山二模Q18,结合材料，运用《当代国际政治与经济》知识，分析中国与东盟经贸合作能够提质升级的原因。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础；当前国际竞争的实质是以经济和科技实力为基础的综合国力较量；维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；利用两个市场两种资源优化全球资源配置 | · 政治多极化：推动构建人类命运共同体
404,2025东城二模Q20,2025_东城_二模_Q20,理论,合作,国家间共同利益是国家合作的基础,7. 2025东城二模Q20（同球共济精神）,结合材料，运用《当代国际政治与经济》知识，写一篇小论文。要求：自拟题目、观点明确、逻辑清晰，200字左右。,【同题组】  （本题8分） | · 时代背景：和平与发展仍是时代主题；百年变局与外部风险挑战 | · 理论：国家间共同利益是国家合作的基础 | · 政治多极化：推动构建人类命运共同体；推动国际关系民主化、和平解决国际争端；世界多极化是当今国际形势的突出特点 | · 中国：贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体
414,2026顺义一模Q20,2026_顺义_一模_Q20,理论,合作,国家间共同利益是国家合作的基础,8. 2026顺义一模Q20,结合材料，运用《当代国际政治与经济》知识，阐述科技小院成为南南合作典范的深层逻辑。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础 | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；在平等互利基础上开展合作，实现互利共赢 | · 中国：中国坚持独立自主的和平外交政策；贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体；坚持正确义利观；与发展中国家共享发展新机遇，惠民生增福祉，实现互利共赢；改善发展中国家民生并助力持续发展；南南合作与全球南方共同发展
425,2024朝阳二模Q20,2024_朝阳_二模_Q20,理论,合作,国家间共同利益是国家合作的基础,9. 2024朝阳二模Q20,结合研讨背景，运用《当代国际政治与经济》知识，完成下表。,【同题组】 | · 时代背景：气候变化给全人类带来巨大风险和挑战，气候治理已成为全球治理的重要议题之一 | · 理论：国家间共同利益是国家合作的基础 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；共商共建共享的全球治理观；坚持开放合作、共享共赢、包容互鉴、共商共建；推动构建人类命运共同体；践行真正的多边主义；坚持共同但有区别的责任，要求发达国家为完善全球气候治理承担更多责任；跨国公司等全球企业，尤其是工业领域企业，应致力于技术创新，加快绿色低碳转型，努力降低碳排放
434,2026海淀二模Q20(2),2026_海淀_二模_Q20_2,理论,合作,国家间共同利益是国家合作的基础,10. 2026海淀二模Q20(2),结合材料，运用《当代国际政治与经济》知识，围绕“全球发展倡议从合作理念到丰富实践”这一主题，撰写一篇短评。（7分）,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础 | · 政治多极化：共商共建共享的全球治理观；践行真正的多边主义
443,2024西城二模Q19,2024_西城_二模_Q19,理论,合作,国家间共同利益是国家合作的基础,11. 2024西城二模Q19中国答案的国际关系新思路,结合材料，阐述中国答案所体现的处理国际关系的新思路。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；推动国际秩序和全球治理体系更加公正合理；推动构建人类命运共同体；践行真正的多边主义；推动国际关系民主化；超越集团政治、实力至上和少数国家垄断价值定义的治理逻辑 | · 中国：中国推动构建人类命运共同体
453,2025延庆一模Q20(2),2025_延庆_一模_Q20_2,理论,合作,国家间共同利益是国家合作的基础,"12. 2025延庆一模Q20(2)外交部发言人回应""脱钩断链""",假如你是外交部发言人，请结合材料二，运用《当代国际政治与经济》知识，对上述提问做出回应。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础；维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；维护全球产业链供应链稳定畅通 | · 政治多极化：推动构建人类命运共同体；践行真正的多边主义；推动国际关系民主化；世界多极化是当今国际形势的突出特点 | · 中国：中国推动构建人类命运共同体；展现大国责任担当
464,2026朝阳期末Q20,2026_朝阳_期末_Q20,理论,合作,国家间共同利益是国家合作的基础,13. 2026朝阳期末Q20,结合材料，运用《当代国际政治与经济》知识，分析中国特色大国外交为什么要更有作为。,【同题组】  （本题8分） | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础；维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：共享经济全球化成果，促进世界经济共同繁荣；建设开放型世界经济，扩大开放合作；顺应经济全球化趋势，反对贸易保护主义 | · 政治多极化：推动国际秩序和全球治理体系更加公正合理；推动构建人类命运共同体；世界多极化与全球南方联合自强；世界多极化是当今国际形势的突出特点 | · 中国：中国推动构建人类命运共同体；习近平外交思想指导中国特色大国外交（外交为民、服务中国式现代化）
477,2026朝阳二模Q20(2),2026_朝阳_二模_Q20_2,理论,合作,国家间共同利益是国家合作的基础,14. 2026朝阳二模Q20(2),结合材料，运用《当代国际政治与经济》知识，分析人类命运共同体理念为什么能维护世界和平与发展。,【同题组】  （本题6分） | · 理论：国家间共同利益是国家合作的基础 | · 政治多极化：在平等互利基础上开展合作，实现互利共赢；践行真正的多边主义；共商共建共享的全球治理观；推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序 | · 中国：贡献中国智慧、中国方案、中国力量
490,2024海淀二模Q18(1),2024_海淀_二模_Q18_1,理论,合作,国家间共同利益是国家合作的基础,15. 2024海淀二模Q18(1)多极化世界中的民主与全球治理,任选一个议题，参考资料包中的内容，运用《当代国际政治与经济》知识，围绕所选的议题写一篇时政述评。（8分）要求：观点明确；知识运用准确；论述合乎逻辑，条理清晰。,【同题组】  （本题8分） | · 时代背景：和平与发展仍是时代主题；霸权主义和强权政治、单边主义是和平与发展的现实挑战 | · 理论：国家间共同利益是国家合作的基础 | · 政治多极化：世界多极化是当今国际形势的突出特点；共商共建共享的全球治理观；推动构建人类命运共同体；推动国际关系民主化；国际组织
501,2026西城期末Q20,2026_西城_期末_Q20,理论,合作,国家间共同利益是国家合作的基础,16. 2026西城期末Q20参与全球气候治理中的中国实践,结合材料，运用《国际政治与经济》知识，阐释参与全球气候治理的中国实践。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础 | · 政治多极化：共商共建共享的全球治理观；推动国际秩序和全球治理体系更加公正合理；践行真正的多边主义；推动构建人类命运共同体 | · 中国：贡献中国智慧、中国方案、中国力量；中国推进绿色低碳转型并参与全球气候治理；严格落实《巴黎协定》要求，每五年向联合国提交国家自主贡献目标，维护全球气候治理多边进程；中国是负责任大国并勇于担当；坚持正确义利观 | · 联合国：坚定维护以联合国为核心的国际体系和以国际法为基础的国际秩序
