source_id,path,sha256,size_bytes,mtime_epoch,type,status,text_extract
SRC_RUBRIC_2026_SHIJINGSHAN_ERMO_Q18,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/细则/石景山区高三政治第二次模拟考试答案评分细则(1).doc,404f493eede90c04cb04d90cdfa97d468d7df5885b1848699d3d24c53cd32173,44032,1779110363.0,doc,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_RUBRIC_2026_SHIJINGSHAN_ERMO_Q18.txt
SRC_EXAM_2025_HAIDIAN_QIZHONG_Q16_2,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,b452d8b4e21b94beafb2a30a187501771e1c2df3f00495b7b613f90ecc409012,773864,1776935242.0,pdf,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_EXAM_2025_HAIDIAN_QIZHONG_Q16_2.txt
SRC_RUBRIC_2025_HAIDIAN_QIZHONG_Q16_2,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,7bbd92bd3b93e5312173bf19e5608398a262811d7ccd866583a72a8ff2c9f999,1478316,1776935245.0,docx,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_RUBRIC_2025_HAIDIAN_QIZHONG_Q16_2.txt
SRC_EXAM_2024_SHIJINGSHAN_YIMO_Q19_2,/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx,f581620be44a4c2cae69e737697ee15d754603627ddd385dd6be1c207c5e43f6,353125,1776935440.0,docx,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_EXAM_2024_SHIJINGSHAN_YIMO_Q19_2.txt
SRC_RUBRIC_2024_SHIJINGSHAN_YIMO_Q19_2,/Users/wanglifei/Desktop/2024模拟题/石景山一模/细则/细则.pptx,935b8ea1e01b3ba5839af0dcf7680952bcfce7b3d5f389c487f2d4c2b5581e83,10536645,1776935599.0,pptx,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_RUBRIC_2024_SHIJINGSHAN_YIMO_Q19_2.txt
SRC_EXAM_2025_CHAOYANG_YIMO_Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/试卷/试卷.pdf,e051761a7fc68fef22be094a9ea823b1ed1e2b56fc4b9cfd6a382f7c7c00011b,631028,1776935153.0,pdf,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_EXAM_2025_CHAOYANG_YIMO_Q20.txt
SRC_RUBRIC_2025_CHAOYANG_YIMO_Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/细则/细则.pdf,f5f683a900508fd228d6591418f9ef75d8a95ae09cf1b16d3b0427017234468b,731224,1776935157.0,pdf,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_RUBRIC_2025_CHAOYANG_YIMO_Q20.txt
SRC_EXAM_2026_FENGTAI_ERMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026丰台二模/试卷/2026北京丰台高三二模政治（教师版）.pdf,f7b3a73c9296b17889cada79c5a5256bda639d2bec8a2f0091d21a15541253b0,1856697,1779110384.0,pdf,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_022/SRC_EXAM_2026_FENGTAI_ERMO_Q20.txt
SRC_RUBRIC_2026_FENGTAI_ERMO_Q20_PPTX_MISMATCH,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026丰台二模/细则/2026丰台区二模主观题阅卷细则(1).pptx,10275a1dafa3a824edbd50b523b8ef31dca9b7d6c2f34964b4740f4f45cbf044,15327627,1779110540.0,pptx,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_022/SRC_RUBRIC_2026_FENGTAI_ERMO_Q20_PPTX_MISMATCH.txt
SRC_EXAM_2024_CHAOYANG_QIZHONG_Q20_3,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/试卷.pdf,0a50f76fd1e1c50fc92b340a7d9f874bab34cd33def4aae1c4bb4ad9681a405e,532797,1776935445.0,pdf,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_022/SRC_EXAM_2024_CHAOYANG_QIZHONG_Q20_3.txt
SRC_RUBRIC_2024_CHAOYANG_QIZHONG_Q20_3,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/细则.docx,0f8ea3bbe2629d2f6b750e3d95a3505f2d664078ff4b03f2ca7845c70fb057d3,29099,1776935449.0,docx,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_022/SRC_RUBRIC_2024_CHAOYANG_QIZHONG_Q20_3.txt
SRC_EXAM_2025_DONGCHENG_YIMO_Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,46c444a91d491a4fc02f2497e24eb79f6639652c8b8f962b60a562f89c25a9d0,810417,1776935138.0,pdf,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_022/SRC_EXAM_2025_DONGCHENG_YIMO_Q20.txt
SRC_RUBRIC_2025_DONGCHENG_YIMO_Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,c254bbee61da4abda65388bd2bd144b0e7efc781e9890208535e7882fbf278da,370507,1776935142.0,pdf,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_022/SRC_RUBRIC_2025_DONGCHENG_YIMO_Q20.txt
SRC_EXAM_2025_YANQING_YIMO_Q20_2,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/试卷/试卷.pdf,94785525e6452e6fd5e8d4ca2abd0f858cc1e7dfdf02bdd97a1a7b90bee3bdc5,870780,1776935151.0,pdf,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_022/SRC_EXAM_2025_YANQING_YIMO_Q20_2.txt
SRC_RUBRIC_2025_YANQING_YIMO_Q20_2,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/细则/细则.docx,c0a3990e95796ddd4cd3b26a92bc9b30a041d503605e53322d2f26528c51bb4c,21765,1776935149.0,docx,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_022/SRC_RUBRIC_2025_YANQING_YIMO_Q20_2.txt
SRC_EXAM_2025_SHUNYI_YIMO_Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025顺义一模/试卷/试卷.pdf,9dd43cae443f853c0799034210e45b3e1040c48facb2cdf3d42dbba195ee4b16,945155,1776935164.0,pdf,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_022/SRC_EXAM_2025_SHUNYI_YIMO_Q20.txt
SRC_RUBRIC_2025_SHUNYI_YIMO_Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025顺义一模/细则/细则.docx,bef8332e23ce30ac4e04eef21ff030c777eb4088111eb581c4b5257ae37a8fcc,2827816,1776935175.0,docx,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_022/SRC_RUBRIC_2025_SHUNYI_YIMO_Q20.txt
SRC_EXAM_2025_CHANGPING_ERMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/试卷/试卷.pdf,6e5080fb116ab8fc4c0672da05e0a326e7f5b012c0f0a283d5f05a5155a7352d,826723,2026-04-23T17:07:13+08:00,exam_prompt_and_teacher_answer_for_doc_order_111_reused_from_doc_order_83,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_EXAM_2025_CHANGPING_ERMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_017/SRC_EXAM_2025_CHANGPING_ERMO_Q21.txt
SRC_RUBRIC_2025_CHANGPING_ERMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/细则/细则.pptx,af3875177855a6115e7e1ce0c5ff702139c737a7995b08fd56d1878f2dd208af,3287406,2026-04-23T17:07:30+08:00,formal_rubric_for_doc_order_111_reused_from_doc_order_83,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_RUBRIC_2025_CHANGPING_ERMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_017/SRC_RUBRIC_2025_CHANGPING_ERMO_Q21.txt
SRC_EXAM_2025_XICHENG_YIMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/试卷/试卷.pdf,2542f29bb04e2ae014d6d61f553b812926c2a998785ce44cb815ef347d5deca5,847160,2026-04-23T17:06:19+08:00,exam_prompt_and_reference_answer_for_doc_order_112_from_existing_cache_checked_against_desktop_original_path,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_EXAM_2025_XICHENG_YIMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_062e7a5c77_试卷.txt
SRC_RUBRIC_2025_XICHENG_YIMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/细则/细则.docx,af675a5d751f41db34d996ea71aeb9dfcb9ac0e86ef2acf40e2f7fd03ca99939,29503,2026-04-23T17:06:16+08:00,formal_rubric_for_doc_order_112_from_existing_cache_checked_against_desktop_original_path,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_RUBRIC_2025_XICHENG_YIMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_6ea5462e02_细则.txt
SRC_EXAM_2026_SHIJINGSHAN_ERMO_Q18,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/试卷/2026北京石景山高三二模政治（教师版）.docx,00b61bbb2c75b4bed90f34f4d93bcc91168d2b05a597a20a0fc3964bacbe5c6c,258696,2026-05-18T21:19:27+08:00,exam_prompt_and_teacher_answer_for_doc_order_113_reused_from_doc_order_102,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_EXAM_2026_SHIJINGSHAN_ERMO_Q18.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_EXAM_2026_SHIJINGSHAN_ERMO_Q18.txt
SRC_RUBRIC_2026_SHIJINGSHAN_ERMO_Q18,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/细则/石景山区高三政治第二次模拟考试答案评分细则(1).doc,404f493eede90c04cb04d90cdfa97d468d7df5885b1848699d3d24c53cd32173,44032,2026-05-18T21:19:23+08:00,formal_rubric_for_doc_order_113_reused_from_doc_order_102,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_RUBRIC_2026_SHIJINGSHAN_ERMO_Q18.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_RUBRIC_2026_SHIJINGSHAN_ERMO_Q18.txt
SRC_EXAM_2026_SHUNYI_YIMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026顺义一模/试卷/试卷.pdf,8d19592ca0679f21b03f2934dabb0ae46fae9c5b58dbb8e8b79607e35bd9fa06,2907362,2026-04-23T17:01:47+08:00,exam_prompt_for_doc_order_114_direct_from_desktop_pdf_pypdf,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_EXAM_2026_SHUNYI_YIMO_Q20.txt,pypdf direct extraction from desktop original PDF in this run
SRC_RUBRIC_2026_SHUNYI_YIMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026顺义一模/细则/细则.pptx,de758e5e79500dd06e08fd5c9bb4ddc1a7dfcd46546912d0b3a0c989fda7e724,119656,2026-04-23T17:00:01+08:00,formal_rubric_for_doc_order_114_from_pptx_text_cache_checked_against_desktop_original_path,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_RUBRIC_2026_SHUNYI_YIMO_Q20.txt,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_8d2be8df9c_细则.txt
SRC_EXAM_2025_CHAOYANG_QIMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,ec82917288aa877415f3102533002f8eb7e891afee82b498d3df253e01833bbe,707918,2026-04-23T17:07:46+08:00,exam_prompt_for_doc_order_115_reused_from_doc_order_60,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_EXAM_2025_CHAOYANG_QIMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_012/SRC_EXAM_2025_CHAOYANG_QIMO_Q21.txt
SRC_RUBRIC_2025_CHAOYANG_QIMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,953eaee3f98d8598c4fb28ddc0c3a2196d78fb03b0f83b5682ab995ada697ab1,2249777,2026-04-23T17:07:46+08:00,formal_rubric_registration_for_doc_order_115_reused_from_doc_order_60_readable_pptx_used_for_details,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_RUBRIC_2025_CHAOYANG_QIMO_Q21.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_012/SRC_RUBRIC_2025_CHAOYANG_QIMO_Q21.txt
SRC_OTHER_2025_CHAOYANG_QIMO_PPTX,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/其他材料/朝阳高三期末2025.pptx,195324f05d7e2feaa6b932a640fc6fd4c28d2b5b2a7e0e07630096369af21bc6,123585,2026-04-23T17:07:48+08:00,readable_scoring_pptx_for_doc_order_115_reused_from_doc_order_60,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_OTHER_2025_CHAOYANG_QIMO_PPTX.txt,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_012/SRC_OTHER_2025_CHAOYANG_QIMO_PPTX.txt
SRC_EXAM_2026_SHUNYI_ERMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/试卷/26顺义二模(1).pdf,fb15943f37f694ac19837e8c5e75fb0272b38eae27ec5529bb037fa163c2a403,5780991,1779110362.0,pdf,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_024/SRC_EXAM_2026_SHUNYI_ERMO_Q20.txt
SRC_RUBRIC_2026_SHUNYI_ERMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/细则/26顺义二模评标.doc,643322688930483cce2aebff33fca339c45d22d7a0f6b9f98970c353fe8ee961,60416,1779111139.0,doc,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_024/SRC_RUBRIC_2026_SHUNYI_ERMO_Q20.txt
SRC_EXAM_2024_HAIDIAN_YIMO_Q18_1,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,658903,1776935502.0,pdf,EXTRACTED,/Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_024/SRC_EXAM_2024_HAIDIAN_YIMO_Q18_1.txt
